gauge_id,NSE,KGE,r,alpha,beta,RMSE,delta
83262,-0.06389846654678943,0.061681624379260946,0.26680664476662364,1.5833717893217438,0.9495397850508602,4.392717533983566,-134.36270943297035
70209,0.29953665957426123,0.44837580252685016,0.5801990864916863,1.3286742556671833,0.8584737412452907,1.9618411930978445,-146.1988224570497
79261,-1.3665075271449156,0.05348694433819401,0.18493037841041995,0.8317579886138639,0.5491750870850026,0.9638874420400575,-163.08893566739658
83340,0.4766734458441907,0.023412582532548853,0.7196825410314767,1.935458667490117,1.007885909636219,3.462452458930454,-80.93941647996775
70410,0.5461707514282005,0.5909772139104905,0.740527288638999,1.3105501875580756,0.940568252532512,1.8537700386816243,-44.9829213175501
72588,-0.4024528865717665,0.38807838666563144,0.40719062312675186,0.8659129498326348,0.928966440788158,0.9555778767321179,-40.213665775924625
5458,0.14493997752051468,-1.000518609438629,0.5318715106100184,2.803444874616134,1.7283659851698978,1.9732975477266215,-99.79089793597814
11676,-1.450315080081689,0.06825693914576036,0.3632513218908315,1.067474815961625,0.32313708803983154,0.7878752800211618,-1397.5365113211135
4158,-1.6882709626439696,0.22970862070607612,0.6242014548930559,0.549942506112594,0.5004276681942571,2.6961678078861424,-150.9360310192174
4107,-0.2734291680604026,0.2344428542522662,0.5135274916946654,1.2346927409487336,0.4574674577368619,3.9928099770289096,-238.18695595524827
10220,-0.860669366897111,0.30587356291605416,0.8910566344402787,0.5421205413552995,0.4898144895132655,0.39024313811837263,-113.71384619413998
7020,0.13593620151049413,0.5870935150702115,0.8835549071955527,0.7909374715938481,0.6635105278388872,0.8720827741243167,-74.22622346364204
73110,-8.14717860034304,-0.07698644347833294,0.2551284212134086,0.5370696522115421,0.3748907106365027,1.1840860769086312,-318.35849823128984
75387,-43.7451557347842,-0.4242886526119787,0.1259850302704755,0.2991329755404255,0.12052207948514912,0.6741132340550827,-1100.253453298138
71104,0.4373184891691404,0.25149356337622086,0.6903625644009427,1.6324112812408709,0.7461446957376168,1.7051036076425612,-82.6418574021073
70586,0.2740526182525743,0.5527922614845515,0.6632034173347917,1.0508574320752984,0.710213276881349,1.729687927490502,-154.66422127770176
6077,0.10760958424628586,-2.9258663340200157,0.6754804099617245,4.700397463273067,2.2705007367472874,0.5224925064659539,-48.5160172086352
3407,0.011992258626908447,-11.671573531739929,0.2994907764849168,13.624337481733724,1.8391458427205967,0.9341731773505738,-2632.3926639982915
84347,-0.3800756011612998,-15.402794214736033,0.13081015034135507,17.339804599593588,2.1432203214291223,1.7490174000162315,13.937028250384268
78504,-1.6682259816317222,0.3229920053112888,0.7429751909420227,0.4931787799514203,0.6320185829289618,0.08424758396782205,-89.13541523148227
5635,-4.622092743982434,0.008529383430642579,0.42974501505104384,0.4008651576833707,0.453318487249189,1.8216793397306563,-403.37356764445207
48069,-1.7995392354720474,0.0699389827582323,0.2897686920649023,1.1719614301337662,0.424661619941845,3.559914033825055,-452.81664801259535
83266,-0.02859971803928163,-5.911950476776501,0.4477527904591737,7.87830451688244,1.398759809910549,1.7669663050963667,4.89366388502431
9404,-0.047604508473575446,0.37857215867152005,0.7460667974467494,0.7102307669093624,0.5124302284049101,0.6235614056088988,-94.55168593716931
78261,-687.240070692493,-0.3882786895591823,0.5418048325041835,0.05193657914006943,0.09526210514038509,0.10662717142616288,-933.2300438657563
72102,0.08470917647716836,0.33745751994072026,0.4571476200692415,1.3457038735328166,0.8426384312768243,1.6114627308232885,-120.7442480561496
4032,-0.505533730018239,0.4221734588545222,0.876168793741222,0.5838643366393927,0.6187121117999288,1.0200527121000365,-61.243743073683774
10511,-0.6869790006361438,0.3131751231591108,0.39640763696831105,0.8579423316231982,0.7046624141889979,0.8274855794534247,-82.53010666677791
75624,-23.19687222889215,-0.4130097537807922,-0.09948835266277767,0.2846487942252877,0.47464813787784893,0.34340216022137715,-133.93957553581308
78013,-31.260359082038008,-0.37046428297058553,0.013836796914332572,0.22718401553849168,0.4446533137411482,0.32287232570349317,-150.48067197368124
10688,-10.641519686612044,-0.2119712272360914,0.26081822609282324,0.40226000465061057,0.24820783541506025,1.0626829747801185,-518.211947562967
4102,-2.264645463844662,0.1368045668489074,0.5370207813850874,0.6064212519315247,0.3869320037610193,5.685198265494846,-177.82635007187412
77130,-0.1709903425939603,0.3086342722619966,0.34713803237523116,1.1469167398325657,0.8262953878655366,0.4548788278689336,-59.91116479659211
80118,-0.08753407239328825,-0.7578091192804866,0.09069806701363325,2.5042473182098224,1.0174040268746865,0.248342121539197,-25.305085684898124
78050,-31.871930106538642,0.09688046009486428,0.603351353725498,0.27868946417503665,0.628508592730635,0.2456364457361777,-58.491022063493155
8059,-3.065479280658579,-0.25462383763770036,0.04570150372159412,1.7671429222574264,1.2736550580564159,0.08482598285134338,20.158334815862553
3637,-0.39714642535558387,0.39641176179707105,0.7762540753251392,0.7053501389809377,0.5230954163674304,0.7203304470813809,-109.22610460398788
79051,-6.9866437632184875,-0.17102682542658143,0.17543572757294607,0.6338740535042658,0.2534416447402765,1.2587914107910123,-749.163552933071
1596,-0.05347759521687845,0.3749451743376726,0.6799441582865017,0.8001549615233654,0.5016830788894491,0.8961575584157883,-557.7273326398449
10221,0.45878508679964547,0.5724708363796671,0.8341487520718877,0.7985649892634631,0.6613283511184314,0.4963202293576647,-94.96466261550994
