gauge_id,NSE
1010,0.0736741764290395
1566,-0.38396119835395703
2021,0.15184311982873566
2219,-0.01289342133982041
3001,0.7693215928728014
3003,-282.0049861280378
3017,0.27200853088322674
3073,0.366825022643797
3083,-74413.82158657677
3087,0.7777883828646516
3096,0.6441681581972283
3163,-inf
3219,0.7869948393301976
3246,0.45873010236166
3310,0.8458289124806743
3334,0.51166126758721
3341,0.5294709169651904
3344,0.6272400434245566
3355,0.5776811932986704
3403,0.8134155719339815
3405,0.8438955338388614
3414,0.4063437256062019
3445,0.7256490178118893
3483,0.41909351415376783
3488,-1.6516793143713389
3489,0.18146664406524693
3597,0.427830754776358
3625,0.5487774029061439
3801,0.7669306730921517
4032,-375.37103231715906
4033,0.3861111001252452
4034,-631.6198992038638
4085,-1.9381142114593555
4141,-2.359744884607478
5063,-0.23734589561836228
5092,0.4920040641941904
5208,0.5094345773223682
5239,0.7418610542433821
5250,0.5834417306271503
5254,0.7202856868645549
5287,0.5092828598991532
5311,0.6671466259906995
5347,0.7144327417766547
5358,0.8357912580791429
5555,0.20468395262932937
5600,0.8395192954806404
6077,-inf
6084,0.3530131870471287
6133,-0.6300399181971179
6134,-inf
6139,0.6155501990627625
6184,-183.6495705415269
6229,-inf
6237,-inf
6329,0.5310463105011225
6331,0.7991849602239184
6334,-3.641749387358148
6345,0.783441377559779
6456,0.7981090984314929
6473,0.7355274293803926
7015,0.8081855084722274
7022,0.20673426037499731
7024,0.48731226038304454
7076,0.2896860862193167
7167,-89.48530000706795
8161,0.36556010871689204
8172,0.5741037864503843
8209,0.6349587240751158
8233,0.6769766872471072
8326,0.4953372763084336
8334,0.5124667792192578
9112,0.6022815905038676
9166,-2.066386222117005
9191,0.8161733984353143
9207,0.5881893848288965
9213,0.772928226561404
9253,0.725430550755725
9256,0.756583591232857
9264,0.0997447920770016
9337,0.824146732186754
9372,0.7491893409347128
9380,0.6207503355686304
9384,0.8807976323955681
9401,0.7676248615537694
10002,0.388713918484209
10048,0.7728414826684114
10071,0.6621201254337299
10100,-56.643499605522834
