,NSE,KGE,r,alpha,beta,RMSE,delta
76651,0.7828879654407501,0.825942578422731,0.88597554,1.1022484,1.0827023,0.40404633,7.687077
76652,0.7452737987041473,0.6226011994479177,0.92060274,1.2810462,1.2390376,0.17370917,16.147644
76653,0.7559522986412048,0.5004547447579637,0.9106761,1.1154794,1.4777355,0.63788897,36.635246
76661,0.6739761233329773,0.6476696092969934,0.83200544,1.2617773,1.1654907,0.3868215,-5.371532
76673,0.8606088012456894,0.82737961012151,0.93910813,0.95522803,0.8448051,0.5897935,-26.710756
76685,0.8415481448173523,0.8642105678094065,0.9187859,1.0752171,0.9213525,1.0176483,-27.864834
76688,0.7426052093505859,0.7691518603914103,0.8623667,1.1818773,1.0356174,0.40400556,-15.81755
76690,0.8221057504415512,0.7603685299613093,0.9135842,1.1913793,1.1154535,0.83290124,6.785226
76692,0.891468845307827,0.7168964099943165,0.9609425,1.2556088,1.1152662,0.5289296,-5.161879
76701,0.8162357658147812,0.8073328166341179,0.9442244,0.8262479,0.93819445,0.32382554,0.12559965
77112,0.23150259256362915,0.5447206415693158,0.6776075,0.93720365,0.684724,0.33395973,-83.67752
77115,0.488961398601532,0.4909216882550739,0.7068138,1.3807374,0.8319476,0.3615475,-132.71838
77124,0.7549236565828323,0.584962566592277,0.8855596,1.3971652,1.0376735,0.47248828,-40.121506
77130,0.19416874647140503,0.27468710220166015,0.48188525,1.4964986,1.1054754,0.37757117,-12.491255
77140,-4.25481653213501,0.27986572899248185,0.7100228,0.35166833,0.8809511,0.14953563,-9.237525
77146,-2.2456278800964355,0.26842304671881767,0.75446373,0.49898255,0.5268211,0.19596747,-93.25754
77152,-1.1716010570526123,0.36893155235786146,0.5484358,0.59891266,0.81706256,0.15294065,-21.887917
77156,-1.2649486064910889,0.17264914025027778,0.6451344,0.6071702,0.36418194,0.3338995,-361.46866
77164,0.3957992196083069,0.4864880298847706,0.78817314,1.0689046,0.53731644,0.24740645,-213.79034
77166,0.3225266933441162,0.5964829556625917,0.8609772,0.67072046,1.1872796,0.36683905,17.922413
77179,-1.8687880039215088,0.3376308499131273,0.71307534,0.45233458,1.2376336,0.35972238,28.962704
77189,-0.7831653356552124,0.4565459288672472,0.76845676,0.5170176,1.0919677,0.3699026,19.785225
77193,0.09057033061981201,0.597490706941183,0.6725838,0.7882105,1.0997877,0.48425788,16.273834
77197,0.505295991897583,0.6549455620354672,0.90678775,0.6822184,0.90310377,0.40442425,0.075805664
77201,0.5811711847782135,0.6823747054702428,0.8114776,0.95081717,0.7491491,0.392345,-43.55934
77209,0.2062387466430664,-0.8670055350031449,0.7279986,2.7450035,1.6055475,0.19958393,31.627544
77210,-1.533510446548462,0.38070455499375966,0.7699089,0.5052277,1.2928913,0.13524692,26.839405
77212,0.5284028947353363,0.7583160496729726,0.76810294,0.99142945,0.9324616,0.18613665,-20.95994
77217,0.5208314657211304,0.45849541129293825,0.7228819,1.4641869,0.9689629,0.5267762,-138.5742
77223,-0.20808684825897217,0.5294394700007705,0.8260926,0.5713151,1.086097,0.10091822,11.404752
77231,-0.11191153526306152,0.3758071099871636,0.48346323,0.966402,1.3488233,0.4208789,25.89998
77242,0.44028156995773315,0.727558451837177,0.7303814,0.9658843,0.9808599,0.23654658,-16.21188
