,75402,9283,3210,72102,76486,72004,75297,70211,72760,75710,76470,48030,75645,75303,3334,9216,5292,12125,76165,10329,6387,49127,75648,19122,10122,4160,6065,5597,10688,80157,9403,75225,77266,11337,80118,5662,5664,75624,77156,10216,48021,5094,12476,4085,76275,6143,78504,75299,5199,8379,83288,48011,3076,84803,2128,75208,7047,11502,84400,76500,78503,78050,9563,10144,49128,9285,75106,76644,75427,84179,72696,72660,49126,83348,72716,78343,7152,72106,1534,10100,4068,3569,84026,5055,3407,75656,84011,77189,7168,3156,48089,10059,5347,76688,76692,78261,7031,76364,5507,11473,48002,80204,72109,75520,78391,70509,78404,5190,72104,5033,78092,84342,76466,4158,83369,77407,10475,10184,49053,78225,9329,3637,19167,7076,77146,76646,10223,19185,75222,76651,10392,8013,4032,8233,7148,49123,6473,10231,76112,19183,83314,7174,80196,10441,48069,7087,77285,76490,4159,8281,10221,75727,75678,75121,82026,11637,8091,4107,10455,49014,72007,80424,75217,8361,72592,70410,71186,72585,8375,9546,5013,7072,12043,10042,11048,12498,5600,8097,77124,7200,75497,10219,7099,10583,75301,75079,10194,74438,77801,19108,10006,75491,4033,10202,49054,8161,70340,77112,10073,48029,11353,10432,75674,12315,72172,84447,80442,8254,75074,10554,3229,84398,10240,75728,9022,5063,76180,78054,19170,10595,10396,12244,76139,5613,76518,77223,75749,2040,72603,9560,6345,3201,6295,72454,78055,72144,75227,11357,11370,72731,83174,19111,3248,70328,4145,76653,77164,76007,5358,72156,83260,11571,7202,76421,75108,78394,76264,8582,12115,10343,84192,10414,10110,12061,70459,10315,70217,78078,84019,79244,70206,70382,9290,75367,10048,9053,10651,4226,4034,84346,10246,5105,11351,2115,71193,70250,5459,70118,9385,8084,76089,76701,2270,73110,4173,10701,75547,79011,77260,70378,10075,12611,6563,83350,77201,3488,9341,76099,72423,6134,3329,5403,70614,80222,9279,3042,79051,11676,71104,12511,75631,8306,5383,11327,75453,3079,3014,10308,7185,10453,10587,3169,72179,70345,5287,5148,19197,6256,72588,77210,84108,5746,75110,78013,10476,4027,10251,12010,10117,78513,70583,72188,75543,9326,75540,9215,76454,2027,48006,6407,10328,76533,70617,78205,5555,49093,77250,10220,9397,7022,12127,75286,75388,48091,19039,75006,75780,70531,12383,11491,70574,75576,84031,7080,7066,83459,11622,6373,78111,11415,7034,75699,9372,48085,10211,10461,49114,3234,9337,78160,5208,75266,75271,75359,75752,8411,6549,5328,76130,10209,72577,10264,10584,5254,76253,10384,70334,5262,5072,2152,5611,70601,4005,8376,75317,10349,70284,76650,77130,48079,11801,7203,8150,10468,5589,48058,78163,6139,75203,10571,1556,5336,83318,10511,76076,2107,5635,8241,10133,12014,10369,80113,70566,10402,72083,70213,75740,83266,77152,19158,76141,78053,2229,9335,72162,7016,72739,9164,77259,84213,78515,84078,8095,7015,10489,78590,80165,1151,10400,70288,2034,11374,11639,75553,78021,4197,75772,76661,84354,1608,10428,3147,75463,9343,70102,49070,3017,10478,19313,3159,3310,3068,75561,75361,72721,48123,77197,72625,10586,10301,7172,3669,7003,8289,70414,75682,83262,9309,78231,76648,5085,9079,77242,10411,84449,5733,80220,76519,6424,84347,72753,11675,76295,79261,2062,76289,77231,70512,9333,10424,70117,84157,9511,77327,7051,72098,9207,75254,72459,76243,76461,11623,72192,2203,72148,9547,6259,5736,76416,49120,76408,72450,10292,48038,11335,3219,7187,49129,48110,75289,76284,6443,72281,10148,75664,77362,74425,78017,78801,2090,72649,3225,78277,84029,71146,11634,11628,8256,10176,3087,72668,70486,10407,10430,4148,72043,49058,3291,75291,11352,77292,72518,9342,78087,5604,75643,19127,78141,19159,78611,78138,80230,75503,5166,5171,4238,5277,77270,11500,3293,80405,75300,9324,75687,77370,49125,3106,75527,2193,75326,72610,12354,8374,9191,6067,10044,75202,7167,5250,84215,11619,9282,3102,3315,10387,6086,72285,3074,4102,80236,5280,72682,75751,79006,76145,71199,10548,10357,49090,76494,84037,75608,10460,11334,79335,76075,70246,4116,8321,3150,72198,7142,76673,76495,84448,78507,75552,3178,80160,3577,9199,70011,80198,49095,3247,9345,75280,75210,8291,19135,7041,9415,76690,77166,76159,72654,5642,4181,70587,3136,83063,6077,2106,70331,10385,78499,75219,78519,6491,9298,5449,76406,75257,77209,12305,77246,76355,9370,78016,9213,5074,1596,8172,8059,1801,78004,72076,9380,10198,10394,80224,76367,7056,76217,12554,12417,77288,75615,5211,8403,3029,84243,72559,75573,70175,7011,11379,1566,8384,9417,76345,5461,7004,70609,6506,70212,12189,78334,4240,3085,76321,78614,84302,84245,11487,78410,70339,70589,10015,75428,4036,71086,76417,78165,75518,82046,1576,70209,70444,5759,3180,70147,78345,7161,10331,3220,3059,4090,75394,82060,78252,72055,12059,5352,10205,48090,9323,9256,9356,78196,8162,77193,10021,76324,10539,19118,12320,10204,75676,12202,75658,75273,10570,72661,3603,4105,72155,80172,84008,3008,76456,76318,2180,76255,75776,9189,4175,7009,12239,75389,78142,19092,70827,8290,9264,78502,78623,7029,8296,10416,79324,10380,76325,71268,7156,10066,75320,75209,3073,8359,10632,78144,11350,6411,9344,76423,76462,6349,12279,8364,72761,75236,10620,5758,19172,72064,9253,2164,8334,72508,10276,77245,78191,3003,70399,70605,10594,9092,72569,76512,7171,76520,75235,11524,7020,9331,77298,10060,75238,75296,75033,72113,11368,6562,11312,72191,9166,10120,83061,5135,10150,75382,84129,9217,70242,10549,5311,48099,10279,48056,77140,10566,8139,72738,9294,76649,75387,75328,9383,2026,78132,72008,72566,84185,2058,9169,70499,72481,78620,5552,4179,8356,8120,8230,3036,19049,10112,8249,10379,19050,7060,49094,70850,76483,70348,72748,3218,76489,11538,77336,10653,10423,78130,78011,5607,78529,82039,8410,72519,80174,5580,78393,84295,8339,70586,70597,76008,76685,7012,3083,77409,84233,19128,6141,7130,9226,11620,5458,84312,83340,4141,19154,6076,9304,72096,75290,5092,5583,72246,9404,72623,72269,70129,10266,8188,72327,5151,11556,19063,10126,19008,77179,7180,10062,48088,70517,10713,76317,5132,4071,77397,7176,19087,4235,4095,76360,78512,84315,11309,11306,77212,3135,75314,10108,76270,10177,49052,11308,10232,9286,76363,83372,10058,80592,5652,7036,49047,76176,70522,72110,12651,72752,76190,12412,77217,2010,78501,84200,75607,49110,10078,76499,11385,10323,19153,11412,9520,77329,5122,3222,70248,78275,2103,19383,3271,5453,80197,70158,6089,76652,9355,71185,4043,48071,6414,72744,2126,72818,75259,9568,75274,76256,7053,2198,48075,70559,3001,5160,70533,6084,8347,7024,77115,10591,49149,8251,80148,3292,12614,10567,8313,19123,10404,12430,75627,10641,7039,8288,71277,19382,70466
for_pc_sse,0.18398613,0.09425273,0.047533773,0.020848311,0.019203994,0.07494065,0.045511574,0.030678486,0.064482115,0.045222074,0.2641755,0.13387223,0.05994615,0.03261028,0.12208912,0.03971832,0.055359874,0.27990532,0.024046434,0.64019203,0.109953016,0.29543343,0.06595124,0.041738633,0.32604453,0.11270527,0.53648984,0.22153622,0.042635173,0.024375863,0.034273494,0.105962664,0.043422382,0.07674946,0.080151595,0.010600897,0.041684087,0.05621835,0.021879043,0.03124309,0.30899397,0.030085186,0.037885908,0.023419103,0.056267958,0.6910661,0.062195975,0.05613659,0.066402696,0.040158007,0.18241352,0.12858541,0.063996896,0.070910856,0.042720325,0.03502018,0.20943959,0.16717726,0.23278543,0.0066890027,0.05126584,0.025572265,0.053171515,0.03535912,0.092193745,0.07845138,0.009867281,0.15657891,0.24045737,0.04024562,0.033767685,0.09369459,0.023046238,0.095151275,0.03520942,0.11525656,0.6886494,0.03337183,0.03685562,0.22512919,0.020685643,0.17127354,0.47035974,0.06418695,0.35696003,0.024351789,0.687181,0.028084094,0.018343449,0.014130988,0.020106325,0.11764045,0.092872985,0.0011424741,0.04976382,0.148808,0.1129454,0.07906176,0.14062679,0.0014538474,0.14509527,0.07559106,0.05785771,0.08572359,0.025133558,0.0176494,0.12131182,0.057935715,0.25097778,1.0,0.062175553,0.251461,0.054821566,0.023417428,0.08015267,0.02182711,0.027878467,0.035596002,0.21487153,0.06252474,0.047774445,0.025320593,0.040191464,0.3324746,0.014974629,0.016731497,0.025559671,0.01242752,0.047807142,0.023934508,0.034129787,0.58699006,0.060077973,0.2569154,0.1239888,0.22622383,0.3049852,0.023316406,0.09252754,0.009559145,0.15399683,0.08467697,0.023432245,0.19263947,0.36250672,0.12575713,0.052293256,0.0,0.04652577,0.09216834,0.056744635,0.011252024,0.2076417,0.031001981,0.047779594,0.21354365,0.77456707,0.11003325,0.11093488,0.33591995,0.027362041,0.11579155,0.051689778,0.023221401,0.015370538,0.092315346,0.08704003,0.15028653,0.10613215,0.6464263,0.9296439,0.25342378,0.018337648,0.13218339,0.066446275,0.041024115,0.2046148,0.4069146,0.040275395,0.28499243,0.01177081,0.06496988,0.5608565,0.01928177,0.007806922,0.056059845,0.051742494,0.08341219,0.19034821,0.11852758,0.17244057,0.021729197,0.037025895,0.023626173,0.1670247,0.2582,0.02434447,0.021472482,0.10779838,0.17654656,0.081244394,0.08627759,0.10394603,0.12382716,0.04649714,0.0132033825,0.016903447,0.19948077,0.044547036,0.017272117,0.42725214,0.112233676,0.07488887,0.03736516,0.50272316,0.0389715,0.020291576,0.039446536,0.056868438,0.048935413,0.028023878,0.40682587,0.033749018,0.00014988909,0.018306594,0.03042036,0.049788084,0.11982286,0.011100253,0.12542552,0.044145063,0.05155093,0.07134972,0.043534867,0.039726023,0.021947388,0.028927574,0.13728006,0.039785814,0.025026092,0.2782367,0.008553843,0.19332713,0.00056800427,0.109606184,0.011000089,0.010287375,0.2413889,0.038302146,0.019274963,0.5766852,0.15996833,0.78850734,0.031111542,0.024268344,0.08543882,0.050473545,0.030364411,0.14648959,0.2612273,0.040911075,0.045850556,0.054761186,0.09354288,0.06808136,0.30515808,0.02478932,0.023519889,0.16882727,0.05704328,0.047244847,0.05009076,0.19507086,0.080404185,0.29361537,0.6111942,0.016725158,0.075706854,0.037148897,0.08626529,0.2906607,0.06947969,0.0882781,0.05762043,0.15368609,0.03568389,0.07376711,0.083086975,0.0893325,0.6172811,0.24477324,0.25331035,0.2769966,0.121612355,0.03443388,0.04330387,0.00425889,0.09853854,0.03245735,0.044413827,0.107529685,0.035346594,0.0,0.05622079,0.0031315286,0.37895423,0.08491857,0.087982096,0.043104485,0.71572465,0.42179713,0.03534115,0.028215334,0.043936048,0.21242222,0.76058334,0.017249007,0.059192523,0.030145103,0.018116567,0.016520236,0.44941992,0.05957766,0.058321554,0.022216676,0.012326935,0.52389663,0.043146692,0.28674966,0.13376921,0.019009745,0.8157589,0.12789115,0.019654922,0.039045326,0.01915575,0.097669005,0.059393395,0.06391301,0.052614413,0.16796711,0.018695433,0.020821098,0.6810588,0.071541116,0.009666773,0.845143,0.1796768,0.18635882,0.0014067614,0.07599998,0.014873272,0.099112615,0.028233133,0.03265087,0.18710887,0.04548321,0.10874878,0.14387015,0.06766192,0.63165,0.026844146,0.029080924,0.022624763,0.030045394,0.031735435,0.07934117,0.15627697,0.020200746,0.5489875,1.0,0.11253032,0.13163869,0.023897225,0.10248192,0.04215033,0.029439,0.09223438,0.20813273,0.2856725,0.035173118,0.043025408,0.26751378,0.17340662,0.3821663,0.08575851,0.34398764,0.36711067,0.038448293,0.116129264,0.10525295,0.013607337,0.09197532,0.016454102,0.030537834,0.08409378,0.11282072,0.023638587,0.2884087,0.06278475,0.008724031,0.017923051,0.59783024,0.050921667,0.17594938,0.0027825858,0.06431097,0.04717353,0.013771995,0.021892061,0.04644256,0.10154906,0.06477074,0.091696255,0.48861626,0.08797833,0.13962762,0.43391016,0.005352319,0.07426888,0.02602195,0.0055992287,0.23828822,0.59939224,0.5543078,0.23311661,0.30230317,0.10174585,0.027282773,0.081971176,0.2703436,0.5815851,0.0667266,0.09115549,0.048455477,0.2009919,0.05999246,0.7575475,0.05319015,0.3692049,0.08342161,0.1367705,0.052369796,0.20314093,0.0474876,0.078493565,0.121711716,0.11151737,0.3337284,0.17341512,0.070904024,0.051706735,0.028114598,0.020213854,0.0,0.031287476,0.02030193,0.01624776,0.017997267,0.08001022,0.036458086,0.049730767,0.15439449,0.26647642,0.03163045,0.0903965,0.024970261,0.12176808,0.061380506,0.10488882,0.0066391607,0.6529154,0.41824275,0.3934332,0.06544902,0.84347045,0.24139321,0.12337974,0.029527094,0.02496992,0.054646634,0.20028755,0.08833325,0.09162436,0.5509589,0.21582176,0.08122144,0.058318883,0.2002469,0.11253566,0.16924721,0.08306749,0.02117008,0.03797555,0.056642298,0.080004856,0.45723122,0.1817945,0.020100906,0.04560033,0.17774096,0.10550274,0.019326726,0.057164613,0.08781143,0.021664342,0.032303583,0.027585037,0.013846578,0.034792338,0.099236555,0.0,0.10223385,0.10469627,0.04157633,0.033944227,0.12717307,0.027379345,0.09144054,0.06935631,0.118634105,0.57269967,0.045224495,0.012420112,0.12644717,0.071812116,0.031533364,0.02897446,0.050154608,0.058096267,0.016663903,0.046940118,0.42787203,0.08970286,0.23037882,0.73732734,0.071453385,0.022776749,0.28664944,0.009366378,0.037714604,0.19009909,0.029871937,0.023421999,0.27347797,0.02727928,0.1816668,0.018895486,0.04854158,0.022941105,0.14007683,0.04904989,0.10465891,0.0479126,0.05990363,0.17980118,0.14249381,0.05217427,0.099424176,0.075452454,0.043927204,0.04244243,0.060751405,0.27985278,0.051326726,0.08787689,0.15487748,0.044720132,0.03882578,0.041790668,0.08522724,0.07394004,0.07091727,0.04749651,0.028570795,0.037235484,0.039352607,0.5647156,0.28546646,0.051769696,0.017426211,0.47889623,0.03759518,0.74948424,0.033703692,0.06335694,0.064443715,0.10903334,0.1363132,0.14750877,0.06785663,0.23543656,0.029918537,0.07648851,0.03169662,0.011869395,0.19718234,0.06380487,0.019866128,0.0758345,0.1034342,0.07030698,0.10401899,0.013769953,0.016362997,0.032064755,0.052048955,0.06285849,0.15502378,0.0023682555,0.048043545,0.105215155,0.027758205,0.040639147,0.04683749,0.07030733,0.039893396,0.050827686,0.049044855,0.13411994,0.039203607,0.061004452,0.07247356,0.02893081,0.022418855,0.04860891,0.6221447,0.1448766,0.024808608,0.803851,0.033234864,0.029333437,0.074692816,0.21548323,0.5578453,0.1356334,0.02802846,0.055776812,0.2267928,0.30057043,0.16384192,0.15615089,0.51790375,0.19479418,0.009557248,0.5446554,0.021390656,0.09037137,0.016553892,0.017700758,0.11799343,0.094163746,0.018211344,0.0459538,0.05201539,0.14686015,0.038979504,0.030931026,0.09958321,0.098140255,0.3145263,0.036376905,0.17039822,0.048023134,0.08498646,0.060165554,0.028474914,0.11049941,0.07093536,0.09326298,0.117184825,0.625022,0.035315357,0.046888765,0.1724043,0.02354349,0.11485427,0.20086631,0.008389946,0.06833148,0.165883,0.058524314,0.041863397,0.08012261,0.03916076,0.027848702,0.01716723,0.044475354,0.07808763,0.038737025,0.46319395,0.05311512,0.05182677,0.023001978,0.022348285,0.08902445,0.022862924,0.104891025,0.076003164,0.23115571,0.21778814,0.2486154,0.08411289,0.052289136,0.105940156,0.060237102,0.029468989,0.10796374,0.04743641,0.028440002,0.028951028,0.022761937,0.048302937,0.07118288,0.044426914,0.03909138,0.017429113,0.020018047,0.5491479,0.37781283,0.005156418,0.021423953,0.2537811,0.6033002,0.7279355,0.35342014,0.1261023,0.06473516,0.005279996,0.019248854,0.026468972,0.15662113,0.36152247,0.029317966,0.1919026,0.06172362,0.04461804,0.0062091397,0.14133075,0.38248152,0.3257923,0.04513181,0.04746367,0.07083201,0.029083382,0.09621105,0.031406317,0.34475806,0.15241103,0.040902834,0.03618753,0.05306636,0.022894772,0.0851655,0.013349897,0.12549125,0.019390639,0.3661541,0.30987984,0.07800066,0.0028206946,0.11659373,0.09318528,0.098872796,0.02455928,0.053832386,0.048167422,0.07612098,1.0,0.17762056,0.106037475,0.05377523,0.06745124,0.034392588,0.05025858,0.069026805,0.04393192,0.033410396,0.08124584,0.22586092,0.28801683,0.015744025,0.013261485,0.33605015,0.68939483,0.17195538,0.0,0.01518689,0.061590936,0.074018344,0.0075962152,0.09558559,0.030533686,0.014882096,0.012102432,0.14790353,0.058154024,0.19433773,0.036246832,0.037198767,0.12245163,0.019013548,0.8551953,0.012791026,0.0,0.07365294,0.023763748,0.036748502,0.18904477,0.26533854,0.009762249,0.008585746,0.022023037,0.09859883,0.07976217,0.036739837,0.035960715,0.020362264,0.36734575,0.2823213,0.03743114,0.06440166,0.09082901,0.098419696,0.025144923,0.39513454,0.045485448,0.20909499,0.1423773,0.11819902,0.056232397,0.14325167,0.21732265,0.11710444,0.30146518,0.052647073,0.20211919,0.30480394,0.4737948,0.0091823805,0.024340553,0.04706614,0.023689622,0.116412826,0.10169414,0.3387403,0.6040411,0.042418722,0.06638448,0.029983198,0.035563666,0.06103125,0.06405542,0.08617336,0.053329304,0.01269956,0.07831369,0.11185764,0.018865352,0.097669534,0.015486107,0.051208958,0.016130196,0.018534876,0.037952755,0.027229121,0.23802134,0.048808914,0.2413878,0.05801569,0.15691078,0.04645977,0.018504875,0.0,0.0922605,0.52870435,0.14967225,0.4286431,0.0093947295,0.011608406,0.15366256,0.008079045,0.032280736,0.046978112,0.52183867,0.033116527,0.07510477,0.20483716,0.008854969,0.030749464,0.031721603,0.053049833,0.04462171,0.03509805,0.2607398,0.16443503,0.07917923,0.07766014,0.16567087,0.058369678,0.038537335,0.11316945,0.15576103,0.058948543,0.030102763,0.057440203,0.065423,0.032871265,0.022508698,0.5642493,0.04612376,0.16963544,0.08144983,0.17994237,0.15725355,0.020859146,0.038791627,0.79145783,0.091291375,0.06397925,0.059605785,0.18921492,0.0056767887,0.17394954,0.077790625,0.11508823,0.03058956,0.031305097,0.043350495,0.006946605,0.062177,0.02461985,0.1557717,0.055124704,0.74488455,0.23833379,0.1625717,0.13043024,0.009361762,0.14634989,0.27419677,0.048309654,0.30543074,0.037605025,0.033082962,0.10803228,0.10932907,0.012916869,0.036000498,0.09646863,0.047157075,0.028470986,0.09227411,0.7021737,0.03661438,0.021859298,0.11296322,0.33125922,0.01594605,0.0457878,0.0599103,0.08133612,0.20446703,0.35385472,0.029987564,0.052828692,0.43288326,0.048864093,0.18926355,0.15175779,0.041445162,0.15376842,0.07639968,0.8269785,0.71203727,0.34171695,0.22109169,0.104726814,0.005557916,0.05663105,0.019948807,0.087187834,0.22551182,0.19088295,0.09666975,0.04923246,0.065431535,0.01701408,0.029784895,0.03276918,0.020933742,0.049981978,0.051826555,0.18214023,0.04289551,0.030545484,0.018756013,0.06126125,0.05085345,0.04700897,0.053682964,0.048198298,0.076863356,0.098718025,0.24109094,0.021253902,0.045684963,0.030528678,0.030557932,0.03652931,0.018057896,0.009892788,0.04529596,0.024950786,0.031390663,0.025623478,0.13443346,0.0,0.069976024,0.072951615,0.041358702,0.19417967,0.40584916,0.22477742,0.06518584,0.15897699,0.07016206,0.07496411,0.22052605,0.04368047,0.041014344,0.05410634,0.24920031,0.045931123,0.0148167005,0.18084483,0.10967551,0.06007265,0.021143792,0.014621876,0.13430452,0.091015875,0.06573624,0.56860214,0.026695075,0.09350658,0.05745368,0.08518655,0.047929347,0.08908725,0.09289168,0.026569352,0.044248667,0.44248086,0.09088451,0.07105419,0.08317323,0.045817703,0.39171952,0.36094505,0.07497159,0.029245969,0.12263993,0.0622818,0.3585978,0.098190755,0.053129297,0.008852297,0.45926824,0.07953848,0.005963082,0.15250173,0.061702985,0.053681977,0.106158,0.15631667,0.25619793,0.19953157,0.010734386,0.17234759,0.035975557,0.080963336,0.30759415,0.100477256,0.20038198,0.033425584,0.2681222,0.0,0.083550274,0.5242475,0.056363437,0.4169384,0.017331341,0.40354213,0.087960064,0.1393949,0.10020008,0.056564666,0.047668383,0.06061882,0.248369,0.030664677,0.012459838,0.038110707,0.29249474,0.12403233,0.14138281,0.049857076,0.24276108,0.012419526,0.15943559
