,NSE,KGE,r,alpha,beta,RMSE,delta
76495,0.8062393069267273,0.8521907673399989,0.9241466,0.8776212,1.0334253,0.21502607,7.05596
76499,-0.2858511209487915,0.40876946122535873,0.82195324,0.6065504,0.5962051,0.27335045,-85.76008
76500,-3.1728224754333496,0.21912215784433453,0.8189545,0.39376593,0.5423178,0.31740993,-85.086975
76512,-4.945682525634766,0.28748081612319265,0.8948094,0.30749634,0.86939675,0.20598947,-1.5960071
76518,-7.922765731811523,0.07602669574444287,0.561536,0.30790025,1.4271697,0.35194787,36.473316
76519,-0.9494935274124146,0.43768248127003617,0.69489497,0.5310679,1.0566975,0.11654665,8.231101
76520,0.3355877995491028,0.4537178562447909,0.5994816,1.3648376,0.92998093,0.15336284,-31.055609
76533,-0.815617561340332,0.4733990184056358,0.7072193,0.8086215,1.3936526,0.18193643,28.54825
76644,0.40603208541870117,0.5198572803953054,0.9693715,0.60043496,0.7355256,0.34192005,-31.154324
76646,-0.5960516929626465,0.46522670933690646,0.6511102,0.6026905,1.0800221,0.6313581,26.018045
76648,0.3700258135795593,0.6942848206607133,0.77837014,0.7997603,1.0651616,0.27791664,8.822524
76649,0.7683297693729401,0.8572718186172479,0.9013652,0.9006601,0.9721774,0.43421105,-1.1253138
76650,0.8005926609039307,0.8125362806355284,0.89591527,1.1305366,0.91474026,0.78450274,-68.54637
76651,0.5938650071620941,0.6972389311639543,0.7909993,1.0592407,1.2108874,0.55261725,18.0512
76652,0.7927213311195374,0.7881539899072936,0.91268075,1.1149287,1.155066,0.15669793,10.80552
76653,0.7566660344600677,0.42217810520566634,0.9211992,1.1720146,1.5459666,0.6369555,41.30481
76661,0.6002878248691559,0.7498951665071887,0.79286784,1.0743973,1.1188012,0.42831135,-9.518537
76673,0.7753631919622421,0.8005034290325317,0.91427135,0.87118983,0.87407374,0.7487258,-16.71612
76685,0.8411613553762436,0.823506798144414,0.9410502,0.87880117,0.8860456,1.0188897,-34.260315
76688,0.681794136762619,0.6746007892444243,0.8382653,1.1864991,1.2120014,0.44920188,3.7816484
76690,0.8888999968767166,0.8936529787174466,0.94515306,1.034658,1.0842634,0.6582178,6.938556
76692,0.8589058965444565,0.8564092834628951,0.9392299,0.94025797,0.88443106,0.6030802,-31.378788
76701,0.7754390984773636,0.8582336510740084,0.88577896,1.047302,1.0693814,0.35797086,5.897941
77112,0.08043831586837769,0.47929220685093454,0.6775636,0.85585904,0.6173843,0.3653115,-104.3189
77115,0.43776828050613403,0.49627959048494796,0.684314,1.3126103,0.76261544,0.3792243,-158.75589
77124,0.8245864510536194,0.7056777287653107,0.92126656,1.239129,0.8475402,0.39973477,-64.97012
77130,0.06975060701370239,0.4729225925926076,0.5342133,1.0455587,0.75755876,0.40567335,-53.143204
77140,-4.720109462738037,0.2517738995816775,0.64757377,0.3458835,0.91185445,0.15601562,-6.0679502
77146,-2.6963205337524414,0.22573979683531453,0.65006256,0.51273644,0.51051366,0.20913148,-104.836685
77152,-1.9170849323272705,0.2701421276574043,0.46592063,0.56377035,0.760928,0.17725864,-31.501669
77156,-1.5413451194763184,0.1508193483504634,0.72508395,0.55486065,0.33113536,0.35368645,-404.9135
77164,0.4055354595184326,0.33237766668628377,0.7111856,1.4704697,0.6245482,0.24540497,-204.1771
77166,0.20987868309020996,0.6104793122568721,0.8289005,0.6595854,1.0810509,0.39616522,4.321806
77179,-0.6682387590408325,0.44095256559189333,0.8069608,0.52609485,1.2251307,0.2743136,28.726274
77189,-0.7389876842498779,0.4386935189900729,0.72204125,0.5489273,1.1853033,0.36529174,25.89313
77193,-0.3453596830368042,0.48973446022929934,0.63904244,0.66638017,1.1370342,0.5889946,20.567635
77197,0.07434135675430298,0.5823886796079529,0.8139931,0.63313997,0.92778945,0.55320984,1.2615619
77201,-0.05709397792816162,0.4727118378918882,0.7177493,0.6905581,0.6796673,0.62331367,-49.52025
77209,0.4982646703720093,0.5245052738832221,0.73570997,1.3304738,1.2168711,0.15867846,14.916384
77210,-0.5113497972488403,0.5081518477451581,0.77859193,0.6203009,1.2207298,0.104459636,20.347322
77212,0.6135823428630829,0.7596730377862675,0.85179436,0.859662,0.87312454,0.16849026,-23.839748
77217,0.6885105073451996,0.6471087232188933,0.8330107,1.2906362,0.8896486,0.42472094,-158.03262
77223,0.3951507806777954,0.6858620856910631,0.83274364,0.7750457,1.1417868,0.071407534,11.511356
77231,0.6580457985401154,0.4862852999555163,0.84587157,1.2398574,1.4273355,0.23340276,33.161415
77242,0.3957056403160095,0.588645268435887,0.8867059,0.6775453,0.77108926,0.24578543,-27.057184
77245,-7.1468610763549805,0.12880551454774214,0.87635607,0.28518808,0.5175729,0.32467824,-73.5761
77246,-11.343667030334473,0.092106982500895,0.83585757,0.24180418,0.5283369,0.3425529,-59.65819
77250,-10.09465217590332,0.10070843555291298,0.7958014,0.25617954,0.5376588,0.27073067,-53.010456
77259,-6.442332744598389,0.13440930465420053,0.87402076,0.2921964,0.517931,0.26855424,-58.79737
77260,-5.6779351234436035,0.12798497029123845,0.7083815,0.32126907,0.53665006,0.38969263,-59.881283
77266,-1.4259417057037354,0.39694030352561327,0.73446065,0.46963802,0.89097697,0.18318957,4.0303254
77270,-56.538822174072266,-0.1669397982935299,0.65471166,0.12890516,0.30450144,0.32586482,-179.4606
77285,-4.518887519836426,0.30125143804690135,0.88537604,0.3139818,1.067007,0.22036435,25.548347
77288,-4.511408805847168,0.23145665109778335,0.7926703,0.3384127,1.3316256,0.22641379,37.394753
77292,-1.744251012802124,0.39313413346489656,0.814943,0.42274278,1.0285342,0.14587975,13.356207
77298,-0.20976507663726807,0.5073812774277677,0.7505059,0.62035453,0.8094869,0.22928974,-22.273203
77327,0.7416843175888062,0.7944568850287191,0.86147165,1.1513549,0.9877705,0.0525345,-9.703005
77329,-1.643876552581787,0.39672836135386436,0.7681266,0.46077713,0.86067986,0.104152344,-14.254481
77336,-29.12038803100586,-0.23174644794816723,0.3137022,0.18984506,0.37562543,0.16179152,-153.6796
77362,-6.77313232421875,-0.17373673431670378,0.41791576,0.48144767,0.12253813,0.057964373,-934.47455
77370,0.6792080104351044,0.8314730253652804,0.8570367,0.9227023,1.044586,0.07362092,-2.3399727
77397,-1.7001368999481201,0.3846504954062191,0.80114925,0.42989415,0.8812873,0.33022,6.2103424
77407,-12.8819580078125,0.009055493463057784,0.39959958,0.26991236,0.7025737,0.24974445,-43.601067
77409,-0.47263360023498535,0.4959273803485801,0.70036644,0.59572846,1.0295542,0.092525415,4.034813
78004,-1.943878412246704,0.358951802464621,0.6573467,0.46023944,1.0467981,0.060590923,5.534235
78050,-6.906832218170166,0.249685268538956,0.72570276,0.36238554,1.2849228,0.12025049,23.714699
78053,0.33684152364730835,0.6523729116155412,0.86042494,0.69162315,0.9208349,0.062212184,-7.3153214
78054,0.050184667110443115,0.5905758389867981,0.81428844,0.63932204,0.9447662,0.051113427,-5.1347375
78055,0.35321736335754395,0.5837834110110675,0.8169756,1.273903,0.7456077,0.07458308,-71.29762
78078,0.6203115284442902,0.7270584536086838,0.81728595,1.1876229,0.92312145,0.053651847,-16.39427
78087,-0.6621410846710205,0.5455053983551503,0.69026935,1.0760244,0.67619056,0.074367136,-66.76321
78092,0.5128215551376343,0.7287060334776261,0.8317693,0.8425123,0.8568341,0.08936835,-48.776604
78111,0.30323106050491333,0.5851778307519657,0.9360318,1.2226113,0.6558638,0.052756183,-83.489044
78130,-2.688796043395996,0.2016625810903928,0.78907454,0.46116763,0.4499884,0.17533888,-176.6771
78132,-0.25698578357696533,0.5390326360755806,0.60430056,0.85899717,1.1898185,0.05945105,14.524722
78138,0.7387216985225677,0.7851990526800339,0.9365851,0.9690498,0.7971205,0.05858798,-30.41609
78141,0.8268205523490906,0.6901995376962355,0.9231486,1.298127,0.9654972,0.05502493,-11.444137
78142,0.7015090882778168,0.8403861691556949,0.8695655,0.9342045,0.93570095,0.0523159,-10.797882
78144,0.5445301532745361,0.72233373563938,0.91526824,0.8853703,0.7617163,0.05634159,-41.46419
78160,-0.0785360336303711,0.5651091235930276,0.6754001,0.7111485,1.0181597,0.10031472,-1.5342212
78163,0.5512615442276001,0.33628443251503837,0.85902166,1.5599539,0.6727462,0.1381385,-94.055435
78165,0.6287536919116974,0.41022295277110177,0.86148024,1.5499184,0.8380155,0.076317586,-43.84301
78191,-13.641890525817871,-0.1810982566896313,0.33090672,0.30812436,0.31544513,0.12975512,-232.83669
78196,-0.7338171005249023,0.45418770494677563,0.7879743,0.5186124,1.1456782,0.13816367,20.043274
78205,-1.8467528820037842,0.341951700456933,0.63200474,0.48775163,0.8123603,0.15705584,-23.589254
78225,-9.942349433898926,0.025372745478874137,0.7988909,0.28341308,0.37074918,0.10106563,-273.46356
78231,-16.720335006713867,-0.08869875968355934,0.6018199,0.2401793,0.32963437,0.081483826,-269.19308
78252,0.6075259447097778,0.6114165369078337,0.81876487,1.132628,0.68288684,0.05492842,-95.024605
78261,-180.74237060546875,-0.19450780312945315,0.41973782,0.42759725,0.12678766,0.054828964,-811.6387
78275,0.14027631282806396,-1.4929155520948685,0.7902011,3.4625282,1.3264462,0.103845835,13.891007
78277,-0.09425139427185059,-0.7685632737194585,0.82914937,2.7159812,1.3924723,0.10261365,22.201485
78343,-0.08658123016357422,-0.34492192666275057,0.5594627,1.9989481,1.7853945,0.10011899,28.896551
78345,0.5411579012870789,0.3594072504948814,0.8714793,1.6078036,1.1562572,0.04646544,8.939721
78391,-0.03300130367279053,-2.5362516560391457,0.1613639,4.4316998,1.1587516,0.15589938,-16.414993
78393,0.09546226263046265,-0.9136850460931498,0.31464815,2.7866817,1.0158737,0.08595983,-8.964767
78394,0.13516545295715332,-0.035518407797139995,0.42355126,1.8587052,1.05129,0.058255114,0.08290882
78404,-0.09996497631072998,-0.7811624930756595,0.55344516,2.6838117,1.3713582,0.12018806,12.804353
78410,0.503826379776001,-0.028329077577411432,0.80561846,2.002535,0.87917006,0.05777419,-37.736217
78499,0.3106608986854553,0.4964955819381307,0.58847684,1.2892932,0.978209,0.042115655,-218.71196
78501,0.4286873936653137,0.15757232513076047,0.7540678,1.5023841,1.6299301,0.1407177,1.297283
78502,-0.8042157888412476,0.45244256875571354,0.6886644,0.54965997,0.9908827,0.12774895,-24.911404
78503,-3.2434730529785156,0.2805530012399977,0.80278325,0.36729357,0.7200141,0.12955417,-38.408493
78504,-3.8575663566589355,0.25697129864772783,0.7056642,0.3637464,0.7537492,0.113701,-47.673244
78507,-0.26239335536956787,0.22366295619634158,0.2732336,1.2000381,0.8142729,0.11268529,-237.45541
78512,-0.975820779800415,-1.2747909650688416,0.18602294,2.9299538,1.887352,0.07573839,32.297607
78513,-1.2054150104522705,0.11514235848482268,0.4236408,1.4850985,0.53582054,0.0256609,-99.57303
78515,0.017136037349700928,-0.8707695102818078,0.6063225,2.7822235,0.58954155,0.03528392,-123.52934
78519,-4.59686803817749,0.06741127163761129,0.2444507,0.47792256,0.83782065,0.049421415,-21.38717
78529,-14.709009170532227,-0.20239834473836504,0.16235341,1.3141,0.19660026,0.049740165,-811.03375
78590,-0.15073919296264648,-0.18106622799332261,0.49139678,2.0520167,0.82824147,0.04949281,-37.365353
78611,0.6071654260158539,0.7820199462843733,0.85225123,0.8441123,0.9627895,0.038838252,-5.7820044
78614,0.44713759422302246,0.6779140965014037,0.8856601,0.91112083,0.7123088,0.08302028,-58.779324
78620,0.07607519626617432,0.205694941406248,0.86332846,1.3338658,0.29234537,0.10826605,-1678.7253
78623,-19.529178619384766,-0.04124077980606877,0.16235068,0.97011065,0.3822358,0.041247174,-189.2566
79006,0.6550348699092865,0.8118938923863931,0.8538438,0.8983752,0.93921614,0.23688947,-11.617005
79011,0.5670888721942902,0.7396033584496797,0.8601204,0.8099519,0.8899008,0.21514507,-14.959765
79051,0.23355251550674438,0.3909378087676163,0.6199793,1.3469924,0.67421275,0.39021182,-158.90756
79244,-0.08456814289093018,0.5455152897010684,0.6452448,0.7957058,0.8025944,0.20844063,-35.893883
79261,0.4015025496482849,0.22557865611304972,0.6357307,1.682222,0.9598825,0.48506323,-28.904089
79324,-0.8408066034317017,0.4260759115315701,0.6381877,1.0606953,0.5586421,0.14201644,-133.08614
79335,-3.104678153991699,0.3074082931575717,0.8836477,0.54356134,0.4922509,0.1494772,-118.203476
80113,0.367736279964447,-0.8214999823084272,0.69499826,2.7942908,1.0731896,0.5737651,-21.289091
80118,0.5449472367763519,0.7288584877607539,0.7999684,1.0631449,0.82819253,0.16073468,-32.48302
80148,0.42186295986175537,-0.2828152791802112,0.7009928,2.2446074,0.9153711,0.3743402,-39.2379
80157,0.6414148509502411,0.7836736885869848,0.85370135,1.0189892,0.8417812,0.086718425,-56.076664
80160,-8.14305305480957,0.21490506073730986,0.81695586,0.39176396,0.5385698,0.16372913,-85.53465
80165,-0.9985241889953613,0.39737086405824384,0.9272956,0.9004908,0.4101069,0.123652674,-252.37158
80172,0.5242744982242584,0.7391069741498666,0.84121716,0.85377926,0.8534644,0.060802978,-30.0704
80174,-1.6213316917419434,0.27103933907440236,0.65557724,0.6308788,0.47416148,0.2111537,-166.58295
80196,0.5038601756095886,0.5156447971061351,0.74422705,1.3939568,0.8817705,0.06655905,-25.969545
80197,0.6337862312793732,0.28468609624180075,0.89357907,1.6804605,1.1931894,0.0662043,4.47738
80198,0.7079322636127472,0.8439056068250562,0.8651697,1.0202127,1.0760112,0.0439068,3.48487
80204,0.617602527141571,0.7827690027336411,0.8923497,0.861164,0.8722296,0.046173293,-17.657984
80220,-0.05175769329071045,0.5730970401424612,0.739891,0.66684794,0.9400071,0.079759195,-10.848711
80222,0.2891724705696106,0.6736194077509765,0.7499978,0.7989845,0.9398671,0.07038555,-10.165605
80224,-0.9607385396957397,0.4291203707157709,0.66956514,0.5452028,0.90062267,0.1412335,-17.016773
80230,0.588726818561554,0.7326630953160895,0.8924717,1.0616354,0.76312923,0.06758911,-58.87197
80236,-3.4325265884399414,0.0669894422244659,0.27526474,0.59566313,0.5736443,0.19385478,-132.20737
80405,0.09576970338821411,-1.2082262652597655,0.84644496,3.1395903,1.5242496,0.1628303,-3.9217494
80424,0.2588960528373718,0.5504590645963153,0.58430964,1.163252,0.94864476,0.10358118,-25.524807
80442,-0.013207197189331055,0.5565681648307346,0.7705783,1.1980336,0.6763023,0.078464724,-79.13813
80592,0.2820318341255188,-0.23066182013720637,0.54975754,2.1378193,1.131063,0.34133196,-4.4464
8095,0.6172323524951935,0.7412129412703174,0.869979,0.8223424,0.86397403,0.43967235,-4.6698136
8097,0.7788145840167999,0.786377756229731,0.93480194,0.82450587,0.8971142,0.23502135,-4.3213444
8120,0.7345237731933594,0.7495705311283924,0.8820049,1.0042075,0.7791508,0.404992,-55.80762
8139,-0.3337465524673462,0.07661410153265369,0.51260227,1.6012526,0.4964324,0.115618944,-207.93419
8150,-0.6418557167053223,0.45210409495036186,0.6813798,0.6088403,0.7863059,0.28842443,-33.047775
8161,0.8704710751771927,0.818427562597438,0.9395461,1.1369176,1.1027981,0.4371635,7.5037904
8162,0.8748640865087509,0.7607698974755797,0.94529945,1.2283493,1.0457764,0.42446336,-6.2279987
8172,0.8712151050567627,0.775961218893293,0.94149095,1.2082599,1.0582912,0.47798258,3.7837496
8188,-0.35166895389556885,0.4974224374924948,0.77947986,0.6573744,0.7057845,0.10673394,-51.87517
82026,0.5942488610744476,0.3918007322517001,0.78861886,1.5631423,1.0899729,3.1986976,-15.66185
82039,0.52464359998703,-0.14228833981180133,0.80048203,2.111753,1.1703541,3.760198,-48.18003
82046,0.6613410413265228,0.47444692157688895,0.82971627,1.4918752,1.0725831,3.3041875,-0.13325162
82060,0.8351458162069321,0.825311349726503,0.91722685,1.1444728,1.0528425,1.3020847,-0.50091153
8230,0.6739073693752289,0.6683881342936334,0.82886463,1.2075002,1.1939659,1.7507161,-20.913717
8233,0.7168989777565002,0.2676497315310422,0.9092652,1.7062011,1.1714181,1.5141034,-34.191616
8241,0.8275473117828369,0.6252300531956021,0.9299001,1.3298682,1.1634793,1.494154,-13.061537
8249,0.5449166893959045,-0.16388094842208134,0.83672476,2.0958428,1.3564948,0.31418285,-20.174002
8251,0.675479531288147,0.2803284204492821,0.87366503,1.6947267,0.86099833,0.34379858,-104.171745
8254,0.6974622905254364,0.7255577887333575,0.8374616,1.2149147,1.0520718,0.18197833,1.6920552
8256,0.8259174078702927,0.6532249932243734,0.92893183,1.2537266,0.7745559,0.15324114,-142.05624
8281,0.8959189280867577,0.8598144948205927,0.9485833,1.0753217,0.8935343,0.14456573,-124.59816
8288,0.9092765524983406,0.747662527705917,0.9679308,1.2453966,1.0492572,0.20755333,-49.88717
8289,0.7288640141487122,0.5717786858735315,0.9720644,0.81580806,0.61442715,0.12158022,-128.74564
8290,0.9280860647559166,0.7387062863859827,0.9828012,1.0634646,0.74711496,0.07574048,-205.68213
8291,0.8960040584206581,0.8384523579380345,0.9491416,1.1093462,0.8925082,0.22678377,-21.645426
8306,0.7667645812034607,0.41085449413460173,0.9236786,1.5798213,1.0712367,0.9250104,-22.040987
83061,0.5244597494602203,0.05156598202194518,0.83595484,1.907845,0.77992344,0.09478262,-171.03198
83063,0.3063570261001587,0.4597042423848213,0.8741614,1.3980342,0.6569943,0.062407788,-277.21982
8313,0.6185615062713623,0.34559897950661,0.82642114,1.6069403,1.1724372,0.37511283,-1.4046468
83174,0.5008211731910706,0.4371484611751071,0.7134815,1.479649,0.9318393,0.22087309,-27.369719
8321,0.10692465305328369,-0.719598476898442,0.3867679,2.5454268,1.4388863,0.5336866,-70.45025
83260,-8.33989429473877,-0.4650831393801933,0.54617697,2.1673145,0.2398092,0.094520755,-942.09125
83262,0.14590418338775635,0.5103895765458704,0.82414097,0.7652385,0.60798085,3.9370537,-105.37956
83266,0.2956300973892212,0.6555784145911433,0.6568866,0.97579354,0.98229533,1.462754,-7.983166
83288,0.5927638411521912,0.3975581516565472,0.78311926,1.5619853,1.0084558,0.1983637,-25.31364
83314,0.5940184891223907,0.7324133694044759,0.78175473,1.1327316,0.9202884,0.3343847,-47.69115
83318,0.9085182026028633,0.9405478696447149,0.9532484,1.0363545,1.0052143,0.80650914,-8.799362
8334,0.6488674581050873,0.7127188019325814,0.81831956,1.1758615,0.8636349,0.49776754,-19.26409
83340,0.6762066185474396,0.5860262158439242,0.83813375,1.347237,1.1568441,2.7242405,-6.006898
83348,0.798164889216423,0.8212844210657565,0.9068426,1.0878303,0.8753132,0.6868629,-45.002316
83350,0.7337704300880432,0.8634441707260675,0.8741799,0.9622355,1.0372913,0.616161,4.1315203
83369,0.3404194712638855,-0.6597695096965384,0.69889146,2.585955,1.3858957,0.8338044,-26.367876
83372,0.4595547318458557,0.7241698550277409,0.7601607,0.97740775,0.8656536,1.1299565,-20.213326
8339,0.8014887571334839,0.6171823727741215,0.91585493,1.3677227,1.0651838,0.61494786,-15.6327715
83459,0.37975722551345825,0.000593112406721219,0.6256038,1.9261695,0.97081715,1.133502,-134.59517
8347,0.5351782143115997,0.5902092084354589,0.7553837,1.2622414,0.80170524,0.2858328,-53.5488
8356,0.7144848108291626,0.525038020246061,0.86650777,1.4217435,1.1729194,0.28723085,-88.78616
8359,0.7795645892620087,0.5416607862045035,0.9100464,1.4471672,1.0449969,0.35992616,-24.408031
8361,0.5299754440784454,0.5956457503745404,0.79519945,1.127905,0.6756554,0.16827993,-190.77827
8364,0.8861007019877434,0.7890337859912802,0.94700533,1.168998,1.114621,0.7114619,-4.1669846
8374,0.8144505769014359,0.7955699777654319,0.9368378,0.85341275,0.8722724,0.3061995,-39.728962
8375,0.8724732398986816,0.765266219761743,0.9521437,0.9945041,0.77026206,0.115611985,-78.5776
8379,0.5866855084896088,0.63923105644003,0.8992748,0.7839553,0.7291987,0.78644824,-176.83032
8384,0.7207475900650024,0.611121576144917,0.8622974,1.3476543,1.1067749,0.29176313,4.003767
84008,0.11553704738616943,-1.2244035156681647,0.3652252,3.1309707,0.936788,0.043165006,-34.35927
84011,0.2741844058036804,-1.272582035319462,0.59843606,3.23682,1.0034457,0.025698336,-4.4491158
84019,-0.4629802703857422,0.330920152867457,0.35645306,1.1410742,1.1166759,0.17271201,9.027804
84029,0.30730491876602173,-0.18596016251029068,0.59840536,2.113402,1.074562,0.04199852,-7.282187
84031,-0.00619053840637207,0.6962719065956708,0.78176063,0.9190302,0.8048943,0.051585916,-27.840347
84037,-8.459725379943848,-0.2746284684989355,0.4956965,2.005136,0.39995223,0.06728057,-199.05545
8410,0.8184331506490707,0.8483170598431902,0.91807926,0.98483235,0.8732457,0.43040314,-20.581018
84108,0.6348642706871033,0.31134126588964317,0.9404258,1.5201834,1.4473376,1.0406761,24.88403
8411,0.6996919810771942,0.25203790714411833,0.90162367,1.7206491,1.1744541,0.9756906,-38.80687
84157,0.2548964023590088,-0.6493646954402821,0.52663964,2.573704,1.1406754,5.6244106,-21.217848
84185,-0.4088789224624634,0.4217489000436291,0.91965485,0.6330266,0.56039846,0.9362257,-108.47765
84192,0.6671265363693237,0.6296531352072103,0.91285205,1.2520623,1.2569565,0.25528225,19.804285
84200,0.7174153029918671,0.46409652167269255,0.93241256,1.4452213,1.290521,0.34766746,17.834543
84213,0.911865659058094,0.7898273477714266,0.96717966,1.1810529,1.1015638,0.66881025,1.9647859
84215,0.8577057123184204,0.565123870785751,0.98147005,1.3873805,1.1967492,0.42902943,8.303352
84233,0.8881155252456665,0.7597258437308783,0.959195,1.1851683,1.1475782,0.5164139,9.6262045
84243,0.9020283445715904,0.8602518505384298,0.95684814,1.0702962,1.1128092,0.8692684,12.059441
84245,0.2260674238204956,0.2520351653334093,0.49748743,1.5539601,0.992207,0.7366033,-18.228493
84295,-7.09671688079834,0.04466361967322641,0.201868,0.57698876,1.3109894,0.39437923,23.011003
84312,0.6475708782672882,0.7583881229339668,0.80784774,1.14507,0.97978824,0.76915413,-24.017204
84315,0.49177736043930054,0.5214222027854367,0.7560887,1.3405157,0.76849836,1.5042977,-60.1267
84354,0.047712624073028564,-2.8595329256909205,0.2210526,4.778929,1.0944945,0.71913975,-49.758476
84398,0.7866306155920029,0.6906507488498619,0.9048834,1.271106,0.8853208,0.34059852,-158.65144
84400,-0.0849299430847168,0.5648818446435812,0.67641497,0.73691833,0.87586874,0.23267677,-15.172902
84448,0.5801433622837067,-0.13577546262685525,0.9545834,2.0464973,1.4390519,1.3389432,7.6768093
84449,0.7776346802711487,0.40975504767194837,0.9481504,1.5643193,1.1650591,1.8110657,-25.968517
84803,0.1939486861228943,0.40359549027147923,0.516888,1.3380978,1.0893925,0.28762272,-8.227538
8582,0.3227575421333313,-0.1099710870780819,0.58275676,2.0019357,1.2325268,0.5933837,-95.46723
9164,0.7207558155059814,0.4823600461550952,0.89527446,1.3977478,1.3142935,1.2997363,16.967075
9166,0.6270270943641663,0.4368448740679032,0.84094566,1.4419861,1.3106344,0.63103676,-0.020597776
9169,0.7712345570325851,0.7757467428798355,0.88488704,1.1524621,1.1174471,0.9344332,17.802818
9189,0.6301753222942352,0.20562067144767482,0.90040773,1.6776421,1.4023942,0.6315162,28.20129
9191,0.8632574677467346,0.8966218072054151,0.9322084,1.0217263,1.0749621,0.6298092,2.5292342
9199,0.8322261869907379,0.8710722042809218,0.91277975,1.0863895,1.0393935,0.89555955,-3.9485986
9207,0.7611547857522964,0.7664200660440359,0.88097113,1.1469363,1.1371183,0.8428404,9.323427
9213,0.7763538807630539,0.8545401273570721,0.8892687,1.0353304,0.9125419,0.5464767,-21.414337
9215,0.7051366567611694,0.5233043844976137,0.8853234,1.1008759,1.4515662,0.92384434,24.158886
9216,0.863605335354805,0.8815123816265803,0.932878,1.0579925,1.0785546,0.41917855,1.1439155
9217,0.8229779005050659,0.8555262079121813,0.910944,1.0821284,1.0787187,0.5089591,1.9419554
9226,0.6185441017150879,0.6729067671842379,0.8859054,0.80889183,0.76031256,0.9962318,-57.077324
9253,0.8894341289997101,0.7212656370168284,0.96524656,1.1812794,1.2088608,0.79557353,10.862514
9256,0.8292824774980545,0.7649034907181673,0.9212605,1.147367,1.1653887,1.1534301,13.754404
9264,0.9263713657855988,0.8286160698968212,0.9711315,1.1042161,1.1329589,0.6691547,12.251394
9279,0.887687161564827,0.887047523987465,0.9491534,0.9671054,1.0953459,0.86680686,9.725374
9282,0.7684841752052307,0.397058346882164,0.9549416,1.3179989,1.5102794,1.0919739,35.568172
9283,0.8263251036405563,0.7035105008155684,0.9216815,1.2735482,1.0833282,1.1857398,3.2293735
9285,0.7743716388940811,0.5718943476395449,0.90834695,1.2814221,1.309315,0.8960477,16.779608
9286,0.6822063028812408,0.20099477098856056,0.91092426,1.6571928,1.4456147,0.4575047,16.640162
9290,0.83795265853405,0.7642679703287678,0.92119896,1.221516,0.98295176,0.71952,-38.91608
9294,0.6581149101257324,0.08695606002400125,0.9064751,1.8704915,1.2591271,0.5846982,-34.380142
9298,0.6209538578987122,0.7781441871118848,0.8361922,1.1198945,1.0895115,0.033497903,6.6033025
9304,0.6243231296539307,0.7236320011568692,0.83309567,1.1058415,1.1931833,0.13479777,15.746376
9309,0.6755530834197998,0.5303359478180744,0.8350065,1.4304353,0.91007274,0.7531893,-158.17273
9323,0.6864717304706573,0.663797927871984,0.8351558,1.2757542,1.099085,0.29012272,-7.662437
9324,0.6415156722068787,0.05989773601791759,0.8814095,1.9109687,1.1996614,0.63605005,-152.60449
9326,0.3956379294395447,-0.07726368600749445,0.65849864,2.0036795,1.1910532,0.36751175,-67.24429
9329,0.2837349772453308,0.5446904396710954,0.70687646,0.9730727,1.3473619,0.2407152,23.460606
9331,0.4450123906135559,0.6510709851072785,0.8436491,0.7631285,0.7970277,0.36583504,-79.12426
9333,0.8568884432315826,0.9120067915209473,0.9312498,0.9906047,0.94588953,0.48118246,-11.6488285
9335,0.8037178963422775,0.7612924041384632,0.9004029,1.214993,1.0289783,0.43812183,-10.822794
9337,0.8140353858470917,0.6674473261323852,0.9273099,1.2809657,1.1623752,0.44455385,1.4726522
9341,0.7589463591575623,0.5824631830217372,0.9023048,1.3622993,1.183117,0.3652652,7.769853
9342,0.7713304460048676,0.6725619427441758,0.90131843,1.2480558,1.1895941,0.5328461,-12.548811
9343,0.5841887295246124,0.6411247493072498,0.8831146,1.0046687,0.6607251,0.69808763,-123.88172
9344,0.6370923221111298,0.6406539411599093,0.8545645,1.1624564,0.71436733,0.093091376,-171.56413
9345,0.24327820539474487,-0.9017668928409364,0.54495233,2.8197408,1.3133568,0.31241232,-69.52857
9355,0.12587714195251465,-0.543909150230554,0.6169761,2.1356056,1.9733181,0.31897587,34.235413
9356,-1.2266039848327637,0.2756340520913749,0.8248856,0.56098074,0.4510892,0.20367566,-218.58047
9370,0.8288764357566833,0.44467163120959663,0.96484107,1.5260097,1.1745487,0.25359625,-5.3012133
9372,0.8701718002557755,0.7072636697880559,0.9474365,1.1930922,1.2136517,0.40004364,-11.03099
9380,0.9108994454145432,0.8606205022616712,0.9717158,0.8676067,0.9668539,0.2949462,-0.96147394
9383,0.8357181549072266,0.5320959211379686,0.9509867,1.432191,1.1724612,0.5954887,-8.511726
9385,0.8942180052399635,0.9203716609678351,0.947433,1.0043796,1.0596507,0.5145549,11.82779
9397,0.749237447977066,0.6925665808032924,0.8733356,1.2220181,1.1708198,0.9834426,9.474509
9403,0.8301734030246735,0.7311067175578945,0.9303265,0.93749064,0.74792504,0.2661544,-81.73657
9404,0.8004775792360306,0.7351621359338223,0.9339101,0.84963286,0.7922479,0.27229288,-57.685104
9417,0.8904784098267555,0.8858885008998871,0.94418275,1.0866356,0.95100874,0.20470785,-107.051544
9511,0.37635958194732666,-0.7794666269379997,0.8143512,2.6586053,1.6173041,0.7600038,8.359234
9520,0.6185236573219299,0.5002452898521714,0.85006255,1.308094,1.3638016,0.30456784,25.892433
