,NSE,KGE,r,alpha,beta,RMSE,delta
10343,0.41116029024124146,0.38569942163431314,0.6827416,1.4750428,1.225935,0.08661909,10.787454
10349,0.7853306084871292,0.7432785890907754,0.889802,1.2286052,1.0387552,1.1212856,-5.3055844
10357,0.5271539092063904,-0.12983998692716114,0.8441139,1.8428496,1.7360995,0.69194824,23.469263
10369,0.6553018391132355,0.6459735767803781,0.8424277,1.1659949,1.2700951,0.42121908,19.279417
10379,0.9006214588880539,0.8081511224615696,0.9566319,1.078207,0.83026826,0.19237621,-71.547935
10380,0.5669104158878326,-0.09368494822274753,0.8419573,1.9651507,1.489544,1.0026132,-40.161976
10384,0.7742603719234467,0.6508229157516427,0.89270645,1.2648816,1.2006252,1.4706295,5.5625825
10385,0.7158560752868652,0.5071909262766165,0.8685059,1.4184898,1.2245804,1.4027766,-8.586189
10387,0.7732071876525879,0.6143272911042075,0.89263636,1.2316436,1.2890636,0.9327237,12.04429
10392,0.7390018105506897,0.5683192267033046,0.8983923,1.1695293,1.383776,0.17021893,25.358078
10394,0.525940328836441,0.587611398465895,0.8447035,0.8709267,1.3595656,0.23427849,29.654793
10396,0.8654506057500839,0.6856377464091533,0.9485671,1.3101217,1.0016856,0.40038937,-82.41137
10400,0.9236357361078262,0.8660123073291611,0.9679117,0.95269245,1.1211818,0.17326762,20.333458
10402,0.863344356417656,0.9041179787869058,0.9293447,1.0623423,0.98226213,0.18125948,-13.812181
10404,0.5753565728664398,0.7517227160977327,0.85447586,0.80191356,0.96498436,0.27957842,-6.0104547
10407,0.8826922625303268,0.9022547991369008,0.9449378,0.9602022,1.0702739,0.5059122,-13.9045
10411,0.8761734887957573,0.7091697139431927,0.94055426,1.0635189,1.2775136,0.81898385,17.042164
10414,0.8003294318914413,0.5055448961281925,0.9106447,1.2159055,1.4357594,0.50428224,23.696383
10416,0.47272807359695435,0.5607450716387838,0.9362892,0.6460528,0.74779534,0.5631949,-47.444263
10423,0.9312342628836632,0.8524134895051952,0.9728702,0.9790681,0.8564465,0.13581294,-21.686646
10424,0.8323392570018768,0.5972572779726675,0.9395026,1.3882807,1.0882033,0.352124,-12.924228
10428,0.8491419553756714,0.6814648346892711,0.93826526,1.3106719,0.96628904,0.21011831,-37.696354
10430,0.7387792468070984,0.21021208890091225,0.94055814,1.7816211,0.90356314,0.27576688,-619.2366
10432,0.8593253642320633,0.7147526606687418,0.94059783,1.2692174,0.92679185,0.19143365,-66.88443
10441,0.7999392449855804,0.4317323817780676,0.94502735,1.5492442,1.1350442,0.28650796,-39.404236
10453,0.8930205628275871,0.9243753037079934,0.9492327,0.97206956,1.048597,0.20577866,2.6600277
10460,0.741047590970993,0.5924325085138844,0.88933724,1.2544023,1.2985708,0.49943423,23.673162
10461,0.716454029083252,0.835145686823312,0.8524325,1.0570476,1.0463287,0.47273633,-3.4600854
10468,0.8534045666456223,0.9086003492580712,0.92628556,1.0218456,0.9505748,0.19495213,-18.083126
10475,0.747492790222168,0.3632554693598218,0.9165849,1.6261277,0.9196906,0.38674563,-170.61443
10476,0.9041191563010216,0.8178493403245334,0.9644871,1.0224568,0.8227618,0.17876649,-57.13295
10478,0.9212198108434677,0.8861318477558872,0.9653007,1.0227007,0.89395005,0.15852311,-40.60009
10489,0.8298524022102356,0.8216182204389753,0.9186651,1.1071863,1.1171144,0.34690768,9.349117
10511,0.4861372709274292,0.6789093209157985,0.88388747,0.70074403,1.0079354,0.45688537,8.074917
10539,-0.04080069065093994,0.27927750983928923,0.7508818,0.69906014,0.39434645,0.2641069,-1191.6919
10548,0.5424995124340057,-0.2804616156520614,0.85984725,2.169056,1.5032369,0.24334943,-299.03372
10549,0.33604371547698975,-0.5622545658654912,0.74714273,2.2317722,1.9270598,0.20683241,-108.62941
10554,0.5271163284778595,0.5950176717801925,0.8886353,0.7312091,0.71829087,0.17211187,-51.970585
10566,0.8421225547790527,0.7697992162456666,0.929285,1.1373277,1.1706836,0.7577762,12.834389
10567,0.7895354181528091,0.7092254817716708,0.8937181,1.1837281,1.198741,1.5588092,0.68606573
10570,0.7173454463481903,0.7036068419430423,0.9099356,0.85653454,1.243218,0.17524968,24.934563
10571,0.8320555835962296,0.8167368212481068,0.9158987,1.1432288,1.077446,0.23737434,-9.478066
10583,0.8409681767225266,0.5506652817470374,0.9333387,1.2313132,1.3794103,0.67802703,15.817801
10584,0.3615109324455261,0.46764369664518846,0.61345613,1.3642682,1.0359967,0.30261943,-105.772606
10586,0.3625941872596741,0.48096684996097505,0.920909,0.6454008,0.6293257,0.4172893,-78.32089
10587,0.7552492022514343,0.6650202556847555,0.88504195,1.2294024,0.78466165,0.25947082,-82.90768
10591,0.784525141119957,0.8646357293133158,0.89064157,1.0428333,1.0673018,0.1870404,0.9516832
10594,0.8049628734588623,0.610807104951052,0.93121123,1.3265511,1.2002589,0.4592865,2.3283508
10595,0.626499354839325,0.20847964851067446,0.8392633,1.7309265,1.2577103,0.12607345,-301.25476
10620,0.6987251341342926,0.7998255835269521,0.8683004,0.915777,0.874974,0.4207352,-16.936438
10632,0.9064204096794128,0.8809407231807426,0.953645,1.1067775,1.0249976,0.060837146,-7.399577
10641,0.6792776882648468,0.09998995362049201,0.91212445,1.8681242,1.2205817,0.3249658,-23.480341
10651,0.6766985654830933,0.21192107846052666,0.8877965,1.7461072,1.2276022,0.36663285,-11.726761
