gauge_id,NSE,RMSE,KGE
10329,0.8878499045968056,0.1564420235391712,0.8476236560208459
10331,0.7417533695697784,0.2702273350438556,0.5511460572719161
10343,0.5359242856502533,0.0768620814153056,0.5919559589530146
10349,0.7741767168045044,1.1494903928032512,0.7879666007570838
10357,0.5919777750968933,0.6424428687318045,0.5414256718866853
10369,0.5552943050861359,0.4782793824272495,0.7546112604196218
10379,0.8835045993328094,0.2081624651600803,0.7713455981444176
10380,0.5865338444709778,0.9790979050104364,0.6116081811223715
10384,0.7590785473585129,1.518526740598947,0.7647062909359847
10385,0.7573506534099579,1.2955853127760322,0.7166842469687875
10387,0.8429515808820724,0.7757415361794027,0.8345062798786266
10392,0.2799670100212097,0.2826273754843382,0.4252419791411056
10394,-0.0014292001724243,0.3404124751858227,0.3053215561597874
10396,0.807386577129364,0.4787661149821194,0.7943075206098746
10400,0.8698357194662094,0.2260792115815687,0.711903033979502
10402,0.877633161842823,0.1714227263617504,0.8092086859836108
10404,0.545018345117569,0.2892384509111162,0.7156334015616099
10407,0.8484169989824295,0.5747552039635525,0.9035379566043882
10411,0.9016036689281464,0.7296115925615585,0.7449512317563063
10414,0.8045593947172165,0.4986092926108523,0.5276245376223887
10416,0.4537380933761596,0.5729133143471407,0.3821725317612394
10423,0.8865589424967766,0.1743384649173446,0.8079166509860822
10424,0.7612206488847733,0.4199541478729877,0.5090556380716512
10428,0.8349727392196655,0.2196484405664114,0.8733683811901366
10430,0.830303743481636,0.2221401155220044,0.6608396130023997
10432,0.8190872222185135,0.2169727265209084,0.9034618501358112
10441,0.6395270526409149,0.3843643690980667,0.4152619355548709
10453,0.7489955127239227,0.3150174544433463,0.5954971345303124
10455,0.6930285096168518,0.411600784398046,0.5564224483103406
10460,0.7970322966575623,0.441944199610691,0.8246561524230742
10461,0.8056061565876007,0.3912240965558837,0.7586744011522966
10468,0.7242534458637238,0.2672376206441855,0.7604194060499867
10475,0.8996266648173332,0.2436986202717098,0.8805136026560755
10476,0.8333833068609238,0.2355512903283628,0.8627622075124037
10478,0.8468542844057083,0.2209298227074307,0.8055216134269029
10489,0.6960212290287018,0.4634678456820609,0.7778123378906335
10511,0.6862092018127441,0.3568828457973678,0.7595065825586442
10539,0.1167328953742981,0.2431424755641079,0.1064487926829206
10548,0.8417906016111374,0.1430363281712048,0.8813083112351642
10549,0.7319708168506622,0.1313694435967198,0.6850756565756309
10554,0.6769979000091553,0.1421557598004932,0.5541010467425573
10566,0.6999561488628387,1.0443733272847284,0.5997832958445695
10567,0.7686682045459747,1.6333677816975194,0.6247775347125241
10570,0.6435067355632782,0.1967114321595157,0.5988345434912546
10571,0.8209274709224701,0.2450310985256758,0.8351616017456303
10583,0.6376325786113739,1.0228657180829306,0.3079981714459228
10584,-0.580357551574707,0.4758825141117099,0.0581776485012527
10586,0.5191293656826019,0.3622363866705661,0.7547585635405298
10587,0.7156245708465576,0.2795278221248567,0.8128509096866622
10591,0.8226227760314941,0.1696448040300168,0.878438305764101
10594,0.7994350641965866,0.465657347637204,0.8451244610251596
10595,0.6984248161315918,0.1132236819494725,0.4109118634411424
10620,0.6090590059757233,0.478987013959358,0.5333054276783711
10632,0.3780000805854797,0.1567709166874035,0.3679215920587815
10641,0.8831728547811508,0.196020397965912,0.9314924426214158
10651,0.6412797570228577,0.3859788579055052,0.5528648826486067
10653,0.4929317235946655,0.2870717705214512,0.5842229381402043
10688,0.2799074053764343,0.264297477863559,0.6027390026397959
10701,-1.5396134853363037,0.5969836370855113,-0.2826310038753896
10713,-5.040815830230713,0.1517312133337106,-0.7132930276492779
11048,0.599269688129425,0.0372882487866435,0.635927665878135
11306,0.6532172858715057,0.2842915632648514,0.5458431344630117
11308,0.67995885014534,0.2474294547608393,0.634990359139999
11309,0.7574997097253799,0.198082272152097,0.8370035760730936
11312,0.8345854878425598,0.1001411343563206,0.8130964604084421
11327,0.6383740901947021,0.2133134353023693,0.724633209997665
11334,-0.2078617811203003,0.5326887731003176,-0.0763520049911157
11335,-0.0339933633804321,0.4684124048800717,0.0779166042846185
11337,0.706882894039154,0.1511521072671738,0.8030953550755136
11350,-0.1162586212158203,0.291442660186851,0.0934687856412599
11351,-0.2108983993530273,0.2760423564302475,0.0272611501662368
11352,0.2603087425231933,0.2213163717578139,0.3254543827704692
11353,-0.4194023609161377,0.2439891268841213,0.0460881328404578
11357,-1.4277918338775637,0.3840582488393509,-0.3121404655730229
11368,0.6019679605960846,0.297327249282621,0.7940284387161529
11370,0.7072477340698242,0.1941674426954203,0.8102576923786682
11374,-0.3806550502777099,0.1490238679652165,-0.1714230850054481
11379,0.5343190431594849,0.243538984941207,0.76091647008908
11385,0.8551749140024185,0.2247962008812367,0.9154164814949644
11412,0.6339196264743805,0.0713689956895324,0.4465369978509673
11415,0.6453067064285278,0.0548937476114491,0.4922626033363879
11473,0.2471156120300293,0.5478278442253272,0.4721854248334373
11487,0.6503443121910095,0.5505764898522773,0.4548524062940574
11491,0.6987076997756958,0.137002799735559,0.7099623163537032
11500,0.8164817094802856,0.3669534302406267,0.6668179758067274
11502,0.7941953241825104,0.2041016446346135,0.6311255309518575
1151,0.590864509344101,0.7490779056166414,0.5191453722995958
11524,0.8128920942544937,0.1187634164044989,0.8770678696433002
11538,0.766526997089386,0.7594142385635341,0.8511260793589301
11556,0.8171742856502533,2.448326422844109,0.8676254006719641
11571,0.6091923117637634,0.5407764718749264,0.5911934032989824
11619,0.7944504767656326,0.02309864430723,0.8405238146436501
11620,-0.1058521270751953,0.1812122687989637,-0.0241760513800237
11622,0.8321099877357483,0.1706203814464828,0.748437351692582
11623,0.5011056959629059,0.0388391352183831,0.5789255451578128
11628,0.7225429713726044,0.3151153320772366,0.7072393915394071
11634,0.5069335103034973,0.0478830793287411,0.4717519461379857
11637,-0.5486005544662476,0.1635089060646432,-0.1507488941934613
11639,0.1994457840919494,2.0573979475036155,0.2335357655100258
11675,0.7569112926721573,0.3546120727261637,0.6978540266039948
11676,0.6285287141799927,0.3067673463844519,0.8066613737405384
11801,0.8741119503974915,0.1081779789883717,0.7915930424929871
12010,0.8028319776058197,0.0115677340554015,0.8293645928538088
12014,0.6520935893058777,0.0117124364157201,0.6606418966738277
12043,0.448756992816925,0.1163604079618536,0.1949382322449966
12059,0.695540189743042,0.0784510454843581,0.699654519535448
12061,0.3707339167594909,0.1650166016593026,0.3146172065721196
12115,0.4295064210891723,0.1595563527588022,0.474842258382497
12125,0.6117321848869324,0.067630292624087,0.7031549250459053
12127,0.6351125836372375,0.0458875298220954,0.7438573238734427
12189,0.6414929926395416,0.1620956265697767,0.6762143560743505
12202,0.5897882282733917,0.028145014285867,0.6372927812135433
12239,0.8629775941371918,0.1953770626170352,0.917744550515575
12244,0.7997786551713943,0.1903277491111792,0.7195151650135623
12279,0.5017692744731903,0.3349379484334151,0.7334021357727672
12305,0.6488668620586395,0.4181609736706659,0.519663143832493
12315,0.7693129330873489,0.1727746264257023,0.7702260363454516
12320,0.0771331787109375,0.257643167199437,0.5214388328428579
12354,0.5217825174331665,0.1946834925978478,0.7225524009671604
12383,0.7691352516412735,0.0991507424797578,0.7873334135845487
12412,0.8946513831615448,0.1585794082978324,0.8775859019066969
12417,0.5937272906303406,0.9069901765104226,0.7871022169567893
12430,0.7285345196723938,0.6611752968327393,0.6806372976973718
12476,0.6721473932266235,0.6649579686312195,0.7319504206101992
12498,0.6806406378746033,0.3957928419316919,0.718025463622824
12511,0.4241076111793518,0.464166372086222,0.7031483792094368
12554,0.3584241867065429,0.0170911796933213,0.3463006523441204
12611,0.8165552914142609,0.2973375857421363,0.8844512466786029
12614,0.5555394887924194,0.2292260026336944,0.4486589526724386
12651,0.7326616048812866,0.098561256248752,0.6480003605769995
1534,0.5566599667072296,1.0947903181528098,0.5694985707220503
1556,0.6452893912792206,1.3718125939567083,0.7047495883551114
1566,0.7101773023605347,0.9742006044755196,0.7089635327776798
1576,0.5454089641571045,1.4715432734761458,0.6979383868867711
1596,0.6000224947929382,0.5521912619220283,0.567348883554522
1608,0.6530106365680695,1.4541236973109608,0.7512492887326836
1801,0.775600865483284,0.3422604169625668,0.8697223533826557
19008,-4.806006908416748,0.1802333956767487,-0.5520967462706761
19039,0.3775358200073242,0.2050351052348404,0.6759521772074095
19049,0.395984947681427,0.0940382767137652,0.4892523276333838
19050,0.7037859857082367,0.0838590923954562,0.6538747906679705
19063,-0.9517827033996582,0.0289104115142165,-0.1490200037777769
19087,0.4005041122436523,0.6151721014568052,0.2769588979872914
19092,0.5151901841163635,0.5693235052462438,0.621002789679346
19108,0.543401837348938,0.2366196513082799,0.57913411210058
19111,0.2400264143943786,0.2827497865893623,0.2653859966673205
19118,0.1517966985702514,0.118603566822655,0.1762288607557542
19122,0.2116862535476684,0.1216813222061982,0.247143235183515
19123,0.2823596596717834,0.077118656591196,0.4181484718168989
19127,-121.69576263427734,0.1577508548688471,-9.189032592369
19128,-98.54043579101562,0.3174500614226284,-8.460943277542949
19135,-4452.7001953125,0.0723835106037317,-64.1865493175227
19153,0.548491358757019,0.2009247029888136,0.6225982484462309
19154,0.5869474112987518,0.1690315676876756,0.6707172992183039
19158,0.7588287591934204,0.1652296309094449,0.7945867965486361
19159,0.5485823452472687,0.2307512039585053,0.7237771830871628
19167,0.6619208753108978,0.4129896660486341,0.5288666628743889
19170,0.8089358955621719,0.5191773090935196,0.7924358071577865
19172,0.6075188219547272,0.8358713640807368,0.6967614145277483
19183,0.7177152335643768,0.1826195946193085,0.724779388880088
19185,0.7353198230266571,0.1124957615332084,0.6665095461337989
19197,-4.565855979919434,0.053669547258871,-0.8957869493437258
19313,-0.1408346891403198,0.1167796707559486,0.3310259552366648
19382,0.7947874814271927,0.3383471321281496,0.737646943177773
19383,0.5871196985244751,0.0946470054348094,0.6262730175638598
2010,0.7511388808488846,0.6062153796506349,0.6733615140593496
2026,0.8814087733626366,0.7013937723873162,0.916396703972418
2027,0.6724593043327332,2.565023621716213,0.4984306223138726
2034,0.9542769342660904,0.5573253502574428,0.9392104213736042
2040,0.9501091316342354,0.4320494842820234,0.8957142213846248
2058,0.6098660528659821,0.8066927913765025,0.5955413767656605
2062,0.3093801736831665,1.195598493283223,0.3328559395720218
2090,0.8145276606082916,0.5945097178746919,0.805375222544101
2103,0.6499130725860596,0.5163761216693739,0.8188486050784461
2106,0.858265608549118,1.6659872895634038,0.7205957372161301
2107,0.7979137152433395,1.5132844293705712,0.7131167503689164
2115,0.7626096457242966,1.6777500778014054,0.7012607786228245
2126,0.5408948957920074,2.2054085226345217,0.7710992716126088
2128,0.6637343466281891,3.589742133992637,0.544420982948137
2152,0.8605065643787384,1.0529786005336303,0.8674339018565792
2164,0.4082192182540893,1.892646780432032,0.3336742967777918
2180,0.5886672735214233,1.4087424759888123,0.6916414865002307
2193,0.6146534085273743,1.206797259220732,0.6684169663585137
2198,0.1165428161621093,0.5204723696781791,0.5703379130498607
2203,0.7204037308692932,0.4344419139670206,0.761216816630286
2229,0.5137475430965424,2.955342424048995,0.405920092522675
2270,0.6792625188827515,2.336952830852684,0.5813012186870969
3001,0.5641772150993347,0.4650057021683578,0.5376612486277926
3003,0.20591801404953,0.271751752409948,0.4521869901828804
3008,0.6704532504081726,0.113568714037965,0.7782794967333357
3014,0.8070859014987946,0.1345010523847973,0.8080521685098779
3017,0.7964518666267395,0.1685585048062047,0.7618581895226508
3029,0.9102911353111268,0.255890385735889,0.9131873076981804
3036,0.914854533970356,0.2355313544276308,0.877149147261661
3042,0.8417216837406158,0.2996998581908867,0.8281435438782658
3059,-4.028157234191895,0.1626425615225248,-0.6233841078484392
3068,-0.1682443618774414,0.1753004810986823,0.2816820802093036
3073,0.4150283336639404,0.7654026642876858,0.2601790968576892
3074,0.6712308824062347,0.3818415960882865,0.5392356982873328
3076,0.3646654486656189,0.3637706986991019,0.554833661714506
3079,0.4542766213417053,0.4760244020660525,0.701574848947228
3083,0.603003203868866,0.2939099135264332,0.5677220658961626
3085,0.8435948491096497,0.3670624662126798,0.8937024184052327
3087,0.7708491533994675,0.7021475461654417,0.7294455074073978
3102,0.8495732247829437,0.1914176548265397,0.7652377950565462
3106,0.8880502879619598,0.3228283217800488,0.8745102345681437
3135,0.775848999619484,0.3342650165786808,0.8759894642936742
3136,0.7553043812513351,0.6720706965194,0.6531354252643552
3147,0.8562749624252319,0.83706086873098,0.8843754147539405
3150,0.7820359915494919,1.0517155347453893,0.8184014888021993
3156,0.8992094695568085,0.3003696622838586,0.873382200606333
3159,0.7912958562374115,0.2326094487566103,0.7870398720568147
3169,0.7660453021526337,0.546880340550095,0.770387243997687
3178,0.5539655685424805,1.2107731369205543,0.5994031469162465
3180,0.6432018578052521,0.7749635303284154,0.6798586485139823
3201,0.7697703540325165,0.603863217892102,0.8746085145585473
3210,0.7963333427906036,0.4176276053650239,0.6754586693276485
3218,0.8382891714572906,0.4632555492921032,0.9084685561786084
3219,0.8722460865974426,0.4509489160838743,0.9355990512637709
3220,0.9330378472805024,0.3276080305157682,0.900209298365024
3222,0.9150536805391312,0.3195318618432788,0.9424173343447676
3225,0.9249431788921356,0.2903423329311463,0.9052096594822994
3229,0.8942074626684189,0.3118317253538402,0.8028223822597403
3234,0.6974796950817108,1.319149791989543,0.8424515864935042
3247,0.6924813389778137,0.7199069538526162,0.7806513916336795
3248,0.8190048784017563,0.5792253178691572,0.8307391227570805
3271,0.9115021303296088,0.3706453927590875,0.8558517115238979
3291,0.7561706900596619,0.5502754215397788,0.8445035043277099
3292,0.9015965163707732,0.2437893438375812,0.7489181228548752
3293,0.849851667881012,0.2788602042990331,0.683315549144324
3310,0.8987912610173225,0.4376220532873515,0.7455628860125355
3315,0.1801713109016418,0.204320197296781,0.6185357328213148
3329,0.7786555886268616,0.2010093884588479,0.805007478844296
3334,0.4811058044433594,0.5178052296010098,0.315763253640021
3407,0.8265417069196701,0.3914215549362462,0.7463495321573033
3488,0.7471314370632172,0.2819406057291166,0.8657878188224406
3569,0.5547330379486084,0.7570036671498013,0.5147044842006627
3577,0.7800148576498032,0.813906991935944,0.8324158810189809
3603,0.5512001514434814,0.2846134323304218,0.7662001895611807
3637,0.55366650223732,0.407136975869745,0.6266584667786909
3669,0.4686470031738281,0.1345472293871685,0.563216462423427
4005,0.2713916301727295,2.55465278251926,0.6165443531867288
4012,0.3558569550514221,0.9005520028492611,0.5998000915459123
4027,0.7153167128562927,0.2954664696858093,0.8241225279046798
4032,0.0948804020881652,0.7909160033235859,0.2591390145119721
4033,0.8939081728458405,0.6029338563429557,0.9178821342665896
4034,0.8736778795719147,0.6689634891462994,0.8982217599241327
4036,0.8134200870990753,0.4743666479508821,0.8915755030587248
4043,0.8414098918437958,0.7147582372995979,0.7600595100880818
4068,0.4275358319282532,1.0890045216258943,0.6786723421294636
4071,0.6283268630504608,1.2866079832853143,0.6780379555249727
4085,0.5308316648006439,1.8540536081656065,0.6436423386913088
4090,0.3812576532363891,1.8922767674804055,0.6397343544595872
4095,0.3491215109825134,2.4780963756548475,0.3857264713160375
4102,0.4569668769836426,2.3186796974567647,0.5287634849579983
4105,0.3242653012275696,1.6420557232367974,0.6037574559960801
4107,-0.0675400495529174,3.6558077292019977,0.3014289232917757
4116,0.356597363948822,2.6548084610924176,0.4228248385800848
4141,-0.4146347045898437,3.4720800413055604,-0.1298279738866192
4145,0.6768876016139984,2.072041836518736,0.5924349280552617
4148,0.5434434115886688,2.1243949477540585,0.6466992810931735
4158,0.2942505478858948,1.3814515998057608,0.3235071159191699
4159,0.3418386578559875,1.8113541763074297,0.4983017429988535
4160,0.3725759983062744,2.415961348988665,0.2640969380107334
4173,0.524300217628479,1.59314282388994,0.4987379136932944
4175,0.7045226395130157,1.0938851954146631,0.6003346417980497
4179,0.6579610109329224,1.902939470139332,0.574139671175659
4181,0.8998921886086464,0.9861701158920224,0.8582150824821166
4197,-0.5398279428482056,0.6154580330381701,0.3222720277860156
4226,0.073998212814331,2.072284263361634,0.1877082496317913
4235,-0.0445398092269897,1.6680306416448305,0.2337038857996335
4238,-0.5293287038803101,1.4346082044859558,0.1110495458365433
4240,0.4530720114707947,1.627761987791122,0.4388504473270916
48002,0.265490710735321,1.456945503718538,0.3115919632274854
48006,0.4657657146453857,0.5815947515204285,0.7425606291304006
48011,0.4839486479759216,0.9112520947321088,0.4265254679176106
48021,0.550792008638382,0.4114974301108466,0.7276573823790351
48029,0.1784683465957641,0.2773054391969261,0.6161390056408711
48030,0.4310089945793152,0.872104178494072,0.6103127248703404
48038,0.5388801693916321,0.3264352226455424,0.6987174736531536
48056,0.4901673793792724,0.4272315148182256,0.6044433911254883
48058,0.6460717618465424,0.405255733241168,0.7772978946172144
48069,0.5723768472671509,1.3913194015617587,0.7205365265960301
48071,0.4578778147697449,0.9916042806465264,0.724318440031315
48075,0.7438875436782837,0.3522458640431754,0.819885670083569
48079,0.8350852280855179,0.3483796576314168,0.8654074003884731
48085,0.8198480308055878,0.5547183122270516,0.8905541041043533
48088,0.4723091125488281,1.2627118338959271,0.7084793864866492
48089,0.5726195573806763,1.2485446564063427,0.7380560407466803
48090,0.5819844305515289,0.6593794230452886,0.6609988685018142
48091,0.632488489151001,1.0441650501937918,0.596503910624419
48099,0.761043593287468,1.0177028821150398,0.703530368892007
48110,0.5919933021068573,0.9928753788685716,0.4945081879445993
48123,0.397346019744873,0.7262543876108335,0.4643982227731293
49014,0.4595577120780945,0.6743845977665885,0.4565903129259963
49047,0.5081209540367126,1.3467715247958414,0.4721847279473929
49052,0.785911500453949,0.4130680630471336,0.8281229279310737
49053,0.6655746102333069,0.3753466593294788,0.7836651183986701
49054,0.63681960105896,0.2934005225895594,0.750357032374659
49058,0.6238902509212494,0.329276980503913,0.7518317173587479
49070,0.4142574071884155,1.584181767404588,0.3163054693712455
49090,0.4287221431732178,1.233808025089383,0.4521144837901039
49093,0.6321055293083191,1.0088954695854817,0.6014602297976973
49094,0.3124204277992248,1.0072059876310184,0.5803282043948704
49095,0.4493103623390198,2.123851690254587,0.3417261557770795
49110,0.1539427042007446,0.2890902196635403,0.374442503694493
49114,0.3565027713775635,1.313733837924779,0.4394886342405472
49120,0.5057296454906464,0.793429311414835,0.3818748905872291
49123,0.3448197245597839,0.6137112610316958,0.4548199793497396
49125,0.6403234004974365,0.9077868420229936,0.6399350061220388
49126,0.6543423235416412,0.8740299160679935,0.6652109442605156
49127,0.7483441829681396,0.6655879507365154,0.8123627005888362
49128,0.7917625308036804,0.6721333960515455,0.7975136567039591
49129,0.4417771697044372,0.3096357330607259,0.7090497212284985
49149,0.4325079321861267,0.3161447998964281,0.7204060008161566
5013,0.7024730741977692,0.2673577285046196,0.7676614670259797
5033,0.7287230491638184,0.2907234235451657,0.7547383258519449
5055,0.7573296129703522,1.2051469730636883,0.8653266200292913
5063,0.6465689837932587,1.3676233087488596,0.791292508404909
5072,0.1800888776779174,2.069537669165028,0.5735639649572895
5074,0.5677789449691772,2.434594305343317,0.7294357652052805
5085,0.2145499587059021,1.1489361569203196,0.6180517193805791
5092,0.4226030707359314,0.8660356243131678,0.7063878550374059
5094,0.3711152672767639,1.0598316907414544,0.6515819881622518
5105,0.6317672729492188,0.7751872374867791,0.7470547668776666
5122,-1.3384342193603516,2.198559948643275,-0.1345907864346718
5132,0.3336578607559204,1.1727552032908246,0.6197971442651964
5135,0.1319291591644287,1.353880025408257,0.5014819118089637
5148,0.3917848467826843,1.6770091859842295,0.558213232634095
5151,0.2285239100456237,1.4178751764869932,0.4396228851400994
5160,0.0819756984710693,1.3484672870197083,0.4918951344657274
5166,-1.5834357738494873,1.9602986545155892,0.0474482262782992
5171,0.575208842754364,1.1182989180756044,0.727025231980889
5190,0.1592938303947448,1.562475509451623,0.3676222820188816
5199,0.299435019493103,0.987783314105685,0.2049069569788839
5208,-0.0337276458740234,1.852717043662678,0.51394251910418
5211,-0.1633374691009521,1.0050905122375382,0.395881865744762
5250,0.6465783417224884,0.7795483558660447,0.7991000644822757
5254,0.7001805305480957,0.7208952608867927,0.8093679479438634
5262,0.6618158221244812,1.08102452788285,0.8001279530223444
5277,0.6439131200313568,1.0277357622671532,0.5981738966016308
5280,0.581860363483429,1.0356738254085665,0.6735694594934062
5287,0.6575034856796265,0.9030370319647478,0.6911461394965266
5292,0.4885653853416443,1.909521578642608,0.5357798263347229
5311,0.7229620516300201,0.7951498993319966,0.6649483340059158
5328,0.3067995309829712,1.791972829106099,0.1988082923901236
5336,0.7450768053531647,0.6260220753613419,0.7784962384438179
5347,0.8082820922136307,0.7163006054641484,0.8239261090526174
5352,0.5432674586772919,0.8104548390542146,0.6534661663052794
5358,0.4811136722564697,1.8491230922594493,0.7347431809586149
5383,0.6988771557807922,1.6358966082660606,0.6347412664391241
5403,0.4199768304824829,1.8665580805916664,0.3301813039575249
5449,0.838891476392746,0.7834756429400289,0.8876217127392663
5453,0.8602670282125473,0.5717820607942836,0.9123699783113932
5458,0.811196357011795,0.92725557520289,0.8656165515849534
5459,0.7434557974338531,0.7135588975668256,0.7525970205396624
5461,0.6214174926280975,0.9821740325091808,0.564745822245205
5507,-1.09424090385437,2.761361407911641,-0.3654991889256953
5552,0.4368953108787536,1.6328589327840168,0.7186665449829277
5555,0.1706646680831909,1.687139472595803,0.5788579016641034
5580,0.528733491897583,3.768769277140596,0.5925789990769759
5583,-1.8488664627075195,2.9335688807097493,-0.5782023893265602
5589,-0.582658052444458,3.2447138124354478,0.0885173825147738
5597,0.4482985138893127,1.4029990022836565,0.5154782931466378
5600,0.7064430415630341,0.7678832401390527,0.6349539257969926
5604,0.3028016686439514,3.364549492979773,0.3513861633972333
5607,0.0391430258750915,1.5295832379260648,0.3782179466709315
5611,-0.1198222637176513,2.809061534056867,0.4622416423059946
5613,0.0546576976776123,2.0718530069740284,0.5490466482435972
5635,-5.118862628936768,1.900457994574425,-1.0716505673889176
5642,0.2372180819511413,5.728220950590948,0.5829676098831083
5652,0.5774523019790649,4.145042970294269,0.3378237103575874
5662,0.3660748600959778,3.87964523974542,0.4562694297574842
5664,-0.0465564727783203,2.5298093298732844,0.2642934776529863
5733,0.6993034780025482,0.9429500473683482,0.7627942882172861
5736,0.5828131437301636,1.034265617280357,0.6683112003582314
5746,0.7977355569601059,0.8702509271013493,0.6208089097492174
5758,0.4615063667297363,1.6090863904218506,0.3926729593015977
5759,-4.146944522857666,3.263658433358017,-0.6204880285489338
6065,0.7517719566822052,0.1466207695791376,0.549445279911676
6067,0.8953457549214363,0.0852443773858738,0.8699296221046093
6076,0.7351785898208618,0.3667142740503906,0.5154077683581966
6077,0.7752687186002731,0.2622010214345969,0.6107056978055394
6084,0.6643604934215546,0.2533754081487544,0.3942069085531955
6086,0.8527523279190063,0.096116864905614,0.7284278883387219
6089,0.7003576159477234,0.8059564603163115,0.5209498640265269
6134,0.7690954506397247,0.3809479634864026,0.8793579925898534
6139,0.8088987320661545,0.2304029855811209,0.7620935364649272
6141,0.681102991104126,0.2207627595662476,0.7414063467849423
6143,0.8164295107126236,0.169033231625584,0.6725229955327257
6256,-0.1574934720993042,0.228099582836906,0.5826894747187018
6259,-1.9546329975128172,0.3445919195375459,-0.3906189259196608
6295,0.7782737761735916,0.2976763851133866,0.7706847534672857
6345,0.6937641203403473,1.0344104887530137,0.683250162085483
6349,0.8665904402732849,0.6606784087275431,0.9039083573319568
6373,0.6879196166992188,0.8547184061602939,0.573156749173843
6387,0.5821150243282318,3.626946814412927,0.4366138736293713
6407,0.7910498082637787,0.2382090803198261,0.7093034837651316
6411,0.3362996578216553,0.1605202214189963,0.6143326147547762
6414,0.409671425819397,0.1708348455643207,0.6714522004145824
6424,0.7090035974979401,0.4861200186125253,0.8101893128530292
6443,0.6515044569969177,0.5296747751873668,0.6369979482240081
6473,0.5609551966190338,0.8069053381809115,0.6737587254978603
6491,0.6215576231479645,0.9646773716104792,0.7339338156013746
6506,0.6033851206302643,0.3983626014771826,0.8020839433908976
6549,0.493711769580841,0.2458881245723702,0.5286882611697428
6562,0.4043114185333252,0.0777506711785594,0.6679108222802819
6563,0.7457732260227203,1.099037468879796,0.8468987706610308
70011,0.7569244652986526,0.4848704572839988,0.762778579739064
7003,-1.274806261062622,0.6062775408987883,-0.3498602133434929
7004,-2.2492880821228027,0.1709539813651401,-0.2777982333243112
7009,0.7244922816753387,1.45939415994683,0.5071444172900292
70102,0.2835652828216553,1.5043770189513417,0.1808519877802338
7011,0.8231217563152313,1.8029899374691107,0.8403087592902969
