gauge_id,NSE,KGE,r,alpha,beta,RMSE,delta
70158,-29.955611218464036,-0.5473990321934743,-0.10904836100092744,0.20670488046864985,0.26846848931696815,6.195872154925915,-534.1216189525333
8290,-62.560845876930685,-0.5841810524714479,-0.0005103593195679429,0.1645488781724068,0.09965003973966326,2.2505542610179554,-1459.3338908164803
70583,-13.363220341355927,-0.4692522619763748,-0.10614588045422807,0.30926106491103433,0.32322586926730434,6.059898315549558,-1265.2374298330878
76408,-14.103869846563539,-0.33782623723556693,0.0358104030720051,0.27806334941814725,0.41782740123021744,2.8444064265581055,-206.9729443651277
72668,-26.03756090839395,-0.3817344712115396,0.034390865002888814,0.21668675389932768,0.397331346569617,2.934922912075784,-260.6752713766596
77112,-164.16250002812257,-0.5956377986039083,0.056171348254751285,0.08714680975639327,0.0933873409551672,4.892943393543289,-1260.8055220095723
76295,-193.54199811208315,-0.2874434838650508,0.6455372749257672,0.07471534972962136,0.17798101198722235,7.39528038593731,-338.7843809442758
72327,-14.837984612337948,-0.4294567544865764,-0.08047135561802013,0.28694137945976794,0.3938022877727799,4.697392660586649,-514.4185893432003
11352,-423.8031384985448,-0.4207194373483023,0.4544295832854318,0.0512197966222971,0.09412320609051149,5.303738962629845,-1103.9387339141897
8256,-34.16833470967976,-0.5169392954061078,0.046289279534269395,0.2031994114699188,0.1301439718355501,2.176834325196592,-1398.3845618203568
78519,-11284.258722801054,-0.59145148088166,0.1324721347374991,0.010604185964604286,0.1048971331948748,2.2179044369654677,-842.108734210754
72179,-8.152495846415086,-0.25027564224704557,-0.07072141817663799,0.35945904010828345,0.9196750041701224,3.229021526640793,-34.76046632161101
12511,-62.33942920934311,-0.4773091163777825,0.09006963713532595,0.13109127509746837,0.22574772337556256,4.867882887220132,-663.1196986655906
76076,-6.973038828279421,-0.27623798902254015,0.0812280964888998,0.39505642147243486,0.3529413776626182,5.757913124755783,-698.4536561014374
76345,-9.85323024051999,-0.14663981312958763,0.1056047588828993,0.309695173898446,0.8042469392784825,5.232857384958207,-20.174909554346588
83260,-3954.1879692216144,-0.6455838245278014,0.10929336220181345,0.02060888962081257,0.022564139270500275,1.9442238633593116,-9358.399013949173
10511,-61.632274140912045,-0.23351059110621541,0.5148119929029943,0.12981167911228664,0.2727357685606536,5.042021419202564,-165.5850683923176
72144,-10.188765066725246,-0.4682654684960237,-0.23265256551635902,0.34857332385232576,0.5395497591411431,4.674534647070817,-1156.059941416989
5589,-1.496880352652742,0.1675841253991205,0.42376637848670445,0.6069759542075287,0.5456839193313352,4.075507835615057,-178.698479059907
5199,-2.618098231641473,0.07019358097201733,0.3803110979217288,0.5162043693494432,0.5035451387385784,2.2447998366220125,-219.7560867788586
5604,-0.1287154051616508,-0.8365895185116419,0.14173694382412724,2.509083249415711,0.4007393453234279,4.28095761351768,-815.9397384534702
75389,-96.63228428756724,-0.40750698603799074,0.33696964279725905,0.11144516887384981,0.13285700530089437,4.998283439887029,-803.0478991792389
8379,-21.365601946282588,-0.12295826200668891,0.6956009468549851,0.20500664007798816,0.2676325837850156,5.783131416977661,-111.56033059780785
78504,-5519.855871085488,-0.5817215078589377,0.22709763713086434,0.015644723222519103,0.03278257099285731,3.832210491247693,-3889.4376712150543
75291,-8.60511754049138,-0.32228826500421337,0.022797497732193195,0.3640861058817117,0.3761931031186779,4.733141247608087,-654.004256863473
70399,-5.8371361534825,-0.27071463659986206,0.011749143890183467,0.43029294102505466,0.4400805414870344,6.740695561141674,-180.42490952395408
84400,-199.69542779517502,-0.30446674581610367,0.4348795869192435,0.07364979181487422,0.27601954345793006,3.163340165850302,-205.27453583512602
80224,-1579.4908933522647,-0.5884855572716585,0.1213124139772836,0.028287822072720927,0.10168494663729111,4.007115531994569,-1013.5119717561079
3087,-14.063568735413474,-0.09515489567759827,0.5121101001990027,0.2453029628528575,0.3740926000436579,5.692874086964892,-86.01778131349472
70444,-5.4213758275299915,-0.2721913102629263,-0.020829296675480568,0.4533086220883488,0.4732108445738419,8.580263566138656,-240.47142946678832
19382,-49.02348103219687,-0.4928145521059508,0.09936931858061639,0.154255163008798,0.1621006424587303,5.282597620186209,-806.1653585568304
11370,-187.24674142756572,-0.4038039806710163,0.40319272355196983,0.07655213096387001,0.12722813742702144,4.923682360744439,-816.7183824247235
1801,-40.23093964008299,-0.303948629943557,0.35330300816893,0.1599460914832861,0.240806703747908,4.639356097599035,-155.73677162255495
10232,-8.309638945048006,-0.1920826102987685,0.12774215584871945,0.34470085307639114,0.5195728659468987,5.784050090903302,-97.87359487533168
79244,-369.65549639058406,-0.5451668314869256,0.1480344890519297,0.06347144586638404,0.11421810101202842,3.852481405399622,-934.334138299685
48089,-7.251993014275342,-0.43551286255565747,-0.2237944780893741,0.4170761310138291,0.5275341103033073,5.486257335122922,-1038.3924926709662
72454,-265.4303024330751,-0.7361732661125879,-0.18098250154189943,0.07494589945660987,0.12601324261534258,4.567774004278939,-1572.441751579433
3247,-15.817533011014785,-0.24741837820257495,0.26603697201360593,0.25010002351800015,0.3254624479698092,5.323800553450897,-202.0261377455571
10120,-105.90392005954929,-0.46691197395966966,0.14005581829526423,0.1059994230382096,0.21699954528083873,5.313293886443103,-339.74913490170945
9304,-98.33362263122424,-0.30060806928173234,0.3578825305275062,0.10367529410006385,0.31016775454289686,2.190815610616452,-183.5194201775515
72721,-16.527733592698215,-0.45769289986050876,-0.01390376344546607,0.2955420480397678,0.22501177899605806,4.261326969540381,-2001.011639907813
10641,-40.790127688524656,-0.5097257405894893,0.03768986903293714,0.1691403681160919,0.18581126528158548,3.707372438046202,-1134.3007262465542
83063,-2039.4302534938538,-0.5790613559513806,0.1983757071605163,0.025918846719476828,0.05026363352123012,3.3835394934323197,-3404.3199530888246
71199,-40.16696353471524,-0.26514603623312505,0.25481110664274,0.15840223711195026,0.41948194540117895,5.809634470338471,-90.99353552058498
10044,-47.83525301522151,-0.18024505035467953,0.6134684386418385,0.14582106781895313,0.28309688047910675,7.437676339973869,-114.45456476967851
2103,-42.872927292033246,-0.15874637883994835,0.38823236103532616,0.14526778417783828,1.487715455594775,5.780648030172831,53.39051308335531
70586,-3.1794648987405143,-0.07458595168572568,0.09977087570296747,0.5442994219095882,0.6303251774115806,4.150262093070422,-191.68753560248507
78054,-8541.277974883285,-0.5804287813583451,0.17560893845425643,0.012195333986825438,0.08218931560375335,4.845095104968717,-1091.503616131437
76518,-968.6160613278867,-0.5101900139296636,0.09814225442570064,0.03350490559287756,0.2697851566781954,3.666473354269354,-261.14513053887663
11350,-199.81623741422044,-0.470897101552362,0.2957670343387877,0.07771730188306596,0.0961256513290681,3.9090400479155596,-1179.2544592118322
11801,-592.0289218047128,-0.5110666234753547,0.21130142965309553,0.043498151967539984,0.13606648379377764,7.424796213939078,-557.4440866468581
5597,-6.158056662955733,-0.11689006468650964,0.5354083673962102,0.3721679825445861,0.20161100372822935,5.053623076139206,-423.4493424648674
10385,-6.4111370223341515,-0.33725221173919473,-0.06743470354490352,0.4261341048653889,0.4347526507176491,7.160096811239257,-330.2843524797713
4240,-0.30857921821623524,-1383374.032373951,-0.03114297271313146,563060.5584449104,1263603.1580538668,2.5178268867807017,99.9997657709816
79335,-1554.8301620498007,-0.6077349541622681,0.1212590418118089,0.03218068894113956,0.06407703715572699,2.908191142894602,-1773.8580898206624
10329,-118.54937965694045,-0.35257340371247636,0.4475556903384812,0.10072233336421352,0.15409233633743652,5.107722457199396,-484.40458667108715
9563,-624.0527419441238,-0.4332567586225877,0.43957303776514206,0.04531015097972188,0.08966278318681589,3.95020985584679,-769.6617751257886
