,NSE,KGE,r,alpha,beta,RMSE,delta
49001,-0.4510306119918823,-1.5127606315318118,-0.47933477,3.0154924371922602,0.7483557,1.6012952,44.912716
49017,0.29910194873809814,0.5087406937266727,0.8713824,0.6926401618049032,0.638997,1.6336962,-47.92556
49030,0.3362182378768921,0.6652061402366717,0.8544665,0.7038201480730081,0.9435693,,0.45684108
49048,0.5652045607566833,0.2398681434770633,0.7943058,1.712278199561565,1.1677799,0.82592165,-2.8676229
49055,0.6518307626247406,0.7194210195186277,0.8147122,1.1987752008766919,0.9301328,0.49618617,-23.64328
49103,0.523251473903656,0.760545006623164,0.76069605,1.0043849974968337,0.9927139,0.38492623,-4.235904
5036,0.5996862351894379,0.6967404222618976,0.87303066,0.8054217002209337,0.805104,1.3199792,-72.51219
5052,0.5735906064510345,0.23897864657617507,0.686117,1.688145030269831,0.91581345,,-322.68497
5081,0.16875779628753662,-2.0391961147842452,0.7655414,3.3942107569966122,2.8572822,,-51.493526
5082,0.027572453022003174,-5.462071470568452,0.7392197,6.947181619741701,3.5142379,,-2.38968
5128,0.4644789695739746,-0.6534285083686089,0.8671692,2.4874414903981275,1.709718,1.2283747,-128.53035
5167,0.5720163583755493,-0.000686544541195877,0.75628775,1.9705526167091167,1.0023494,,-153.2496
5202,0.33344441652297974,-1.0818624677340694,0.73945874,2.9657712273056056,1.634045,,-78.50521
5216,-4.90131950378418,-0.0073885039339496306,0.5175443,0.3752486164202505,0.3740976,3.8293743,-6200.5938
5217,0.3194897174835205,-0.594965291854618,0.60399103,2.543087009294866,0.92271054,1.1119891,-772.2851
5237,0.4606624245643616,-0.6169899764213624,0.7384056,2.5731484895572705,1.2672616,,-281.41434
5239,0.12966549396514893,0.473912119182776,0.66807985,0.8502465199814196,0.62030095,2.1952548,-515.95764
5370,0.6837018132209778,0.6186099260314742,0.83297825,1.329173951563877,1.0959512,1.5127581,-191.38142
5420,0.15224117040634155,-2.8508888955809586,0.7372746,4.643989089052176,2.2172363,4.0666194,6.749866
5440,0.4274786114692688,-0.6330910929993188,0.85660946,2.361334443644184,1.8906145,1.3063693,-183.71068
5529,0.5474201142787933,0.7528549265115024,0.8011619,0.9103259415599951,0.8837991,1.2907557,-31.750326
5539,0.3709372282028198,0.2770688972019889,0.58776736,0.7906372209764546,0.44424748,,-306.99814
5673,-0.570280909538269,-0.6071978508500728,0.3585699,2.0172520536901684,2.066232,,25.686949
5674,-0.3574620485305786,-53.82252444820863,0.29554006,54.82872777608188,11.367304,,28.961214
5740,0.4315364956855774,0.18964133934515504,0.66159594,1.6583908478728424,1.3296746,,-112.690254
5749,-0.4862269163131714,-7.202085437420333,0.64934945,8.137231530838262,5.0263104,1.9737667,19.795202
6133,0.7351084649562836,0.7620052270259905,0.8597961,1.1739653836761987,1.0819782,0.5302047,-16.452484
6159,-0.3302311897277832,0.41507527404818156,0.6963316,0.6975614084162493,0.601938,,-449.5448
6319,-3.55267333984375,0.21120977409673536,0.40857053,0.4972291108765429,0.8599192,,-488.38058
6479,0.593764454126358,0.30160706094157774,0.7963119,1.6616398233423633,1.092177,1.7674563,-246.14333
6485,0.6010519862174988,0.25788764428040056,0.8212665,1.670350270263857,1.2634684,1.399264,-856.8931
6507,-0.011298179626464844,-6.367599182625677,0.391051,8.23602081675892,2.2452717,1.9838104,-39.77846
6574,0.6985141932964325,0.8195447238772114,0.84518534,1.0451102390423763,1.0810037,1.4377052,-18.442837
70002,-4.871630668640137,-0.5151303254030715,-0.3961405,1.317310766594335,0.5042929,1.4213308,-178.06197
70021,0.7689439952373505,0.33154326024392233,0.9182895,1.6631962394341022,1.018126,,-43.715076
70025,0.7843262702226639,0.6924687775418217,0.89974654,1.2366313183288489,0.8310908,0.9664783,-128.05522
70027,0.7662374526262283,0.6965135319431164,0.91110176,1.1170798336368903,0.734494,0.87152064,-115.86209
70031,0.237169086933136,-0.010793128384381623,0.5745515,1.856443673716292,1.327415,0.81767726,-0.11051912
70036,0.6891231834888458,0.5291556852931334,0.84777373,1.4199722596700517,0.8511886,1.1162263,-105.804634
70043,-1.7075450420379639,0.26718926098940665,0.57478255,0.6440752414934762,0.5209183,2.1738598,-183.65945
7006,-1.6073379516601562,0.22825133075762316,0.5307019,0.6490687583121505,0.4978023,,-376.11914
7008,0.4438321590423584,-0.5196328454213885,0.8156659,2.3110581627660802,1.7459433,2.9073355,14.649915
70085,-0.19059324264526367,0.1541157599288765,0.48364133,1.42305768366834,1.5195345,0.7552529,-inf
70091,0.6713774502277374,0.5803788519334319,0.7296143,1.0782457504534553,0.6887909,,-41.842228
70098,0.6927640736103058,0.47189085615235693,0.90577257,1.4081223655008948,1.3216467,0.5948437,0.037012387
70120,0.6337050199508667,0.03495277298539656,0.8998041,1.7482175441968362,1.601205,1.1287656,3.7334573
70121,0.6050671637058258,0.11280139463289518,0.84584165,1.7938228438451649,1.3649683,,-25.901638
70135,0.5081158578395844,-0.2255749077746012,0.8173071,1.9989058359680782,1.686181,1.7238187,7.5773864
70139,0.4489249587059021,-0.3209093271222032,0.77554333,2.034784282581617,1.7897102,1.5116519,-27.769058
70150,0.9045094475150108,0.8543457301573356,0.95404214,1.1362342704787765,1.023308,0.40497905,-49.936234
70152,0.8233523368835449,0.8448320469143717,0.9261861,0.9278946673706442,0.8841146,0.4050426,-13.304362
70153,0.7474066913127899,0.5543060974720233,0.8863372,1.415714459326168,1.1136016,0.6152354,-3.1079402
70156,0.6746575236320496,0.7447120464683973,0.8902969,0.8303216483896847,1.1560334,0.49015218,21.946613
70163,0.8696410357952118,0.8758832082221764,0.9355575,1.0458313413515148,1.0956641,0.40844625,4.0792646
70167,0.888094387948513,0.6698104407287124,0.96319413,1.2514654384896469,1.2107975,0.5454329,12.913839
70176,0.8931385800242424,0.7112775836284743,0.95896715,1.161292715351017,1.2359271,0.61131805,24.536919
70180,0.8136950582265854,0.7186609415692847,0.91306204,1.1181506333018674,1.2400706,0.6945635,20.017273
70205,0.693588525056839,-0.012387710353383152,0.94102126,1.8717361152757654,1.5113966,1.6167215,18.860802
70207,0.8988857269287109,0.7050782633207415,0.9291712,1.2811613102498016,1.0539484,,15.999927
70215,0.8336935639381409,0.872556856931086,0.9108127,1.021919480405404,1.0883567,,14.446731
70221,0.8008095920085907,0.8953633697885134,0.9033138,0.9759198560022849,0.9680508,0.6119206,-9.586048
