gauge_id,name,height
2128,Паужетка - р.Паужетка - пос.Паужетка,100.75
2131,руч. Быстрый - руч.Быстрый - пос.Паужетка,5.0
2139,"Большая, Быстрая - р.Большая Быстрая - с.Малки",5.0
2148,Ключёвка - р.Ключевка - с.Малки,3.0
2152,Плотникова - р.Плотникова - пос.Дальний,307.13
2155,руч. без названия - руч.без названия - пос.Дальний,349.61
2164,Начилова - р.Начилова - с.Карымай,2.0
3814,Оленёк - р.Оленек - с.Таймылыр,-4.25
3816,Оленёк - р.Оленек - пос.Усть-Оленек,-1.97
3821,Лена (Большая Лена) - р.Лена - с.Кюсюр,-1.41
3825,"прот. Быковская - р.Лена, дельта, протока Быковская - п.ст.Хабарова",-0.16
3861,ЯНА - р.Яна - п.ст.Юбилейная,-1.55
3864,"ЯНА - р.Яна,дельта,протока Главное русло - р.п.Нижнеянск",0.0
3872,ИНДИГИРКА - р.Индигирка - р.п.Чокурдах,-0.46
3881,АЛАЗЕЯ - р.Алазея - с.Аргахтах,10.77
3882,АЛАЗЕЯ - р.Алазея - с.Андрюшкино,2.69
4005,р.Охинка - р.Охинка - г.Оха,3.29
75221,Урдома - Р.УРДОМА - С.БЕЛЯТИНО,90.04
75222,Печегда - Р.ПЕЧЕГДА - ПОС.ЧЕБАКОВО,110.94
75225,"Которосль (Которость, Котороть, Векса) - Р.КОТОРОСЛЬ - Г.ГАВРИЛОВ ЯМ",88.85
75227,Сить - Р.СИТЬ - Д.ПРАВДИНО,125.0
75235,Нерехта - Р.НЕРЕХТА - Г.НЕРЕХТА,88.0
75236,Касть - Р.КАСТЬ - Д.РЫЛОВО,92.0
75238,Соть - Р.СОТЬ - Д.ВЕРХНИЙ ЖАР,96.06
75239,Кострома - Р.КОСТРОМА - С.ГНЕЗДИКОВО,118.92
75241,Кострома - Р.КОСТРОМА - Г.БУЙ,87.84
75242,Кострома - Р.КОСТРОМА - Д.ИСАДЫ,79.0
5108,УССУРИ - р.Уссури - г.Лесозаводск,60.36
5110,УССУРИ - р.Уссури - Графское,48.04
5112,УССУРИ - р.Уссури - Тарташевка,48.53
5113,УССУРИ - р.Уссури - с.Лончаково,4.8
5115,УССУРИ - р.Уссури - с.Шереметьево,0.0
5116,УССУРИ - р.Уссури - с.Венюково,39.04
5117,УССУРИ - р.Уссури - с.Новосоветское,33.72
5120,Правая Поперечка - р.Правая Поперечка - пос.Архиповка,432.0
5122,Извилинка (Сыдагоу) - р.Извилинка - пос.Извилинка,327.85
5128,Каменка - р.Каменка - с.Каменка,226.51
5469,Тумнин - р.Тумнин - ст.Тумнин,44.69
5472,Мули - р.Мули - пос.Высокогорный,448.88
5507,"Рудная (Тетюхе, Тетюхэ) - р.Рудная - г.Дальнегорск",206.01
5529,Аввакумовка - р.Аввакумовка - пос.Молдавановка,79.17
5532,Аввакумовка - р.Аввакумовка - пос.Ветка,11.77
5539,Маргаритовка (Пфусунг) - р.Маргаритовка - с.Маргаритово,9.35
5552,Лазовка (Вангоу) - р.Лазовка - с.Лазо,208.77
5555,Партизанская (Сучан) - р.Партизанская - с.Молчановка,251.04
5580,Суходол (Кангауз) - р.Суходол - с.Романовка,14.67
5583,"Шкотовка (Цимухе, Цимухэ) - р.Шкотовка - р.п.Шкотово",1.02
77336,ЧАГРА - р.Чагра - с.Новотулка,29.67
77339,Малый Иргиз - р.Малый Иргиз - с.Селезниха,26.09
77340,Большой Иргиз - р.Большой Иргиз - с.Украинка,73.09
77348,Большой Иргиз - р.Большой Иргиз - г.Пугачев,15.63
77362,Большой Караман - р.Большой Караман - пгт Советское,28.96
77370,Казанла - р.Казанла - с.Куриловка,35.45
77385,"рук. Ахтуба - р.Волга, рук.Ахтуба - пгт Средняя Ахтуба",-11.44
77389,"рук. Ахтуба - р.Волга, рук.Ахтуба - г.Ахтубинск",-20.0
77395,"рук. Ашулук, у с. Харабали - р.Волга, рук.Ахтуба, пр.Ашулук - г.Харабали",-24.5
77386,"рук. Ахтуба - р.Волга,рук.Ахтуба - г.Ленинск",-15.72
49149,Тунгуда (Бохта) - P.TУHГУДA - ПOC.HOBOE MAШOЗEPO,116.0
70001,ОНЕГА - р.Онега - г.Каргополь,116.79
70002,ОНЕГА - р.Онега - д.Надпорожский Погост,113.91
70007,ОНЕГА - р.Онега - д.Казаково,54.9
70011,ОНЕГА - р.Онега - с.Турчасово,10.05
70016,Вожега - р.Вожега - д.Назаровская,125.64
70021,Ухта - р.Ухта - д.Ерёмино,122.78
70025,Волошка (Воложка) - р.Волошка - р.п.Волошка,115.48
70027,Волошка (Воложка) - р.Волошка - д.Тороповская,97.14
70031,Кена - р.Кена - д.Коровий Двор,83.79
9002,ЕНИСЕЙ - р.Енисей - г.Кызыл,615.5
9022,ЕНИСЕЙ - р.Енисей - пос.Никитино,301.28
9024,ЕНИСЕЙ - р.Енисей - г.Саяногорск,299.03
9026,ЕНИСЕЙ - р.Енисей - пгт Шушенское,268.0
9030,ЕНИСЕЙ - р.Енисей - с.Подсинее,246.0
9049,ЕНИСЕЙ - р.Енисей - г.Дивногорск,142.2
9053,ЕНИСЕЙ - р.Енисей - пос.Базаиха,134.41
9055,ЕНИСЕЙ - р.Енисей - г.Красноярск,134.26
9061,ЕНИСЕЙ - р.Енисей - с.Атаманово,115.99
9063,ЕНИСЕЙ - р.Енисей - с.Павловщина,105.25
11385,Шиш - Р.Шиш - с.Васисс,80.29
11386,Шиш - Р.Шиш - с.Атирка,67.24
11390,Туй (Бол. Туй) - Р.Туй - с.Ермиловка,50.18
11411,ИШИМ - р.Ишим - с.Ильинка,79.06
11412,ИШИМ - р.Ишим - г.Ишим,69.54
11413,ИШИМ - р.Ишим - пгт Абатский,62.77
11414,ИШИМ - р.Ишим - с.Викулово,54.32
11415,ИШИМ - р.Ишим - с.Орехово,42.38
11468,КАРАСУЛЬ - р.Карасуль - с.Стрехнино,74.82
11473,Ир - р.Ир - д.Красный Яр,42.0
70559,Сойва - р.Сойва - д.Нижняя Омра,44.0
70566,Старая Тотьма (Тотьма) - р.Старая Тотьма - д.Демьяновский Погост,112.58
70567,Верх. Ерга (Ерха) - р.Верхняя Ерга - пос.Пихтово,123.62
70569,Хариусовая - р.Хариусовая - д.Волоковая,11.28
70570,ПЕЧОРА - р.Печора - пос.Шердино,77.34
70574,Чурьега - р.Чурьега - д.Ошевенский Погост,115.5
70575,"Ухтомица (Мал. Ухтомица, Ухтомка, Ухтома) - р.Ухтомица - д.Олютинская",120.78
70576,Ненокса - р.Ненокса - д.Ненокса,0.21
70579,Выя - р.Выя - д.Гаврилово,93.02
70583,Уфтюга - р.Уфтюга - с.Богородское,110.52
10573,ЧУЛЫМ - р.Чулым - г.Назарово нижний бьеф,232.5
10579,Ададым - р.Ададым - г.Назарово,240.09
10582,Сарала (Лев. Сарала) - р.Сарала - пос.Сарала,453.16
10583,Золотой Китат - P.ЗOЛOTOЙ KИTAT - C.MAЛЬЦEBO,137.87
10584,Тисулька - P.ТИСУЛЬКА - ПГТ ТИСУЛЬ,189.16
10585,Жилиха - P.ЖИЛИXA - C.ЖИЛИHO,157.56
10586,Латат - P.ЛATAT - C.ЯГOДHOE,101.52
10587,Чузик - P.ЧУЗИK - C.ПУДИHO,78.11
10588,ТОМЬ - P.TOMЬ - CT.ЛУЖБA,350.2
10589,Средняя Терсь - P.CPEДHЯЯ TEPCЬ - ПOC.MУTHOE,200.58
72818,НЕВА - Р.НЕВА - Д.НОВОСАРАТОВКА,-5.0
72819,НЕВА - P.HEBA - ОБУХОВСКИЙ ЗАВОД,-5.0
72824,НЕВА - Р.НЕВА - ЛИТЕЙНЫЙ МОСТ,-5.0
72836,рукав Малая Невка - Р.МАЛАЯ НЕВКА - ИЦП,-5.0
73108,Западная Двина - Р.ЗАПАДНАЯ ДВИНА - Г.ЗАПАДНАЯ ДВИНА,179.5
73110,Западная Двина - Р.ЗАПАДНАЯ ДВИНА - Г.ВЕЛИЖ,144.94
73182,Р.ВЕЛЕСА - P.BEЛECA - C.PУДHЯ,165.6
73186,Р.ТОРОПА - P.TOPOПA - CT.CTAPAЯ TOPOПA,169.38
73190,Межа - P.MEЖA - C.OPДЫHOK,162.4
73196,Р.ОБША - P.OБШA - Г.БEЛЫЙ,173.92
3482,БЫТАНТАЙ - р.Бытантай - с.Кустур,209.13
3483,БЫТАНТАЙ - р.Бытантай - г.п.Асар,79.74
3487,ИНДИГИРКА - р.Индигирка - с.Оймякон,672.0
3488,ИНДИГИРКА - р.Индигирка - гм.ст.Юрты,578.11
3489,ИНДИГИРКА - р.Индигирка - пос.Индигирский,482.01
3491,ИНДИГИРКА - р.Индигирка - пос.Усть-Мома,185.55
3494,ИНДИГИРКА - р.Индигирка - р.п.Белая Гора,13.46
3499,Сунтар - р.Сунтар - устье р.Сахарынья,828.47
3501,Сахарынья - р.Сахарынья - 0.2 км от устья,833.11
3503,Агаякан - р.Агаякан - гм.ст.Агаякан,770.14
8059,АНГАРА - р.Ангара - ГЭС Братская,294.05
8078,АНГАРА - р.Ангара - с.ТонкийМыс,203.5
8082,АНГАРА - р.Ангара - с.Кежма,172.17
8084,АНГАРА - р.Ангара - с.Богучаны,121.15
8086,АНГАРА - р.Ангара - д.Каменка,108.36
8088,АНГАРА - р.Ангара - с.Рыбное,96.04
8091,АНГАРА - р.Ангара - д.Татарка,82.32
8095,Иркут - р.Иркут - с.Монды,45.0
8097,Иркут - р.Иркут - с.Тунка,706.92
8099,Иркут - р.Иркут - с.Тибельти,657.99
75503,ИССА - р.Исса - с.Паево,2128.62
75505,СИВИНЬ - р.Сивинь - с.Сивинь,128.04
75511,ВАД - р.Вад - с.Вадинск,140.57
75512,ВАД - р.Вад - с.Авдалово,101.64
75514,ЦНА - P.ЦHA - C.KУЗЬMИHA ГАТЬ,108.55
75515,ЦНА - P.ЦHA - Г.TAMБOB (CBX.ПPИГOPOДHЫЙ),106.64
75518,ЦНА - P.ЦHA - C.KHЯЖEBO,92.97
75520,КАРИАН - P.KAPИAH - ПГT ЗHAMEHKA,117.05
75521,ЧЕЛНОВАЯ - P.ЧЕЛНОВАЯ - Д.ПУДOBKИHO,137.93
75527,Большой Ломовис - P.БOЛЬШOЙ ЛОМОВИС - C.POЖДECTBEHCKOE,154.42
5199,Кулешовка - р.Кулешовка - с.Спасское,83.04
5202,Одарка - р.Одарка - с.Нововладимировка,118.8
5208,"Илистая (Лефу, Большая Лефу, Левая Лефу) - р.Илистая - с.Ивановка",94.06
5211,"Илистая (Лефу, Большая Лефу, Левая Лефу) - р.Илистая - с.Халкидон",69.63
5216,Абрамовка (Чихеза) - р.Абрамовка - с.Абрамовка,86.09
5217,Осиновка - р.Осиновка - с.Осиновка,82.11
5237,Молоканка - р.Молоканка - с.Жариково,104.53
5238,"Комиссаровка (Синтухэ, Синтуха) - р.Комиссаровка - пос.Дворянка",138.13
5239,"Комиссаровка (Синтухэ, Синтуха) - р.Комиссаровка - с.Ильинка",82.29
5244,Б.УССУРКА - р.Большая Уссурка - с.Мельничное,321.71
9807,ЕНИСЕЙ - р.Енисей - с.Караул,-1.66
10002,Обь - P.OБЬ - C.ФOMИHCKOE,159.44
10003,Обь - P.OБЬ - C.УCTЬ-ЧAPЫШCKAЯ ПPИCTAHЬ,141.03
10006,Обь - P.OБЬ - Г.БAPHAУЛ,127.89
10008,Обь - P.OБЬ - C.ШEЛAБOЛИXA,118.93
10010,Обь - P.OБЬ - Г.KAMEHЬ-HA-OБИ,109.45
10014,Обь - P.OБЬ - Г.HOBOCИБИPCK,91.26
10015,Обь - P.OБЬ - C.ДУБPOBИHO,82.52
10016,Обь - P.OБЬ - C.KPУГЛИKOBO,78.05
9978,ЕНИСЕЙ - р.Енисей - пос. Черемушки,318.0
78138,Хопер - р.Хопер - г.Балашов,100.88
78141,Хопер - P.XOПEP - Г.ПOBOPИHO,89.29
78142,Хопер - P.XOПEP - Г.HOBOXOПEPCK,76.21
78144,Хопер - р.Хопер - х.Бесплемяновский,69.11
78146,Хопер - р.Хопер - х.Барминский,60.6
78160,Карай (Мокрый Карай) - р.Карай - с.Подгорное,99.22
78163,Ворона - P.BOPOHA - С.ЧУТАНОВКА,121.14
78164,Ворона - P.BOPOHA - Г.УВАРОВО,103.91
78165,Ворона - P.BOPOHA - Г.БOPИCOГЛEБCK,84.54
78170,Мокрая Панда - Р.МОКРАЯ ПАНДА - С.КУРДЮКИ,150.76
76690,Косьва (Большая Косьва) - р.Косьва - с.Перемское,112.94
76692,Сылва - р.Сылва - пгт Шамары,208.98
76701,Сылва - р.Сылва - с.Сылвенск,108.3
76702,Бабка - р.Бабка - с.Жилино,44.0
76703,р.ПАВЛУШКА - р.Павлушка - с.Краснояр,334.33
76704,Далека - р.Далека - с.Мариинск,331.14
76695,Ярань - P.ЯPAHЬ - Д. ПAЧИ,82.61
76696,СИВА - P.CИBA - Д.ГABPИЛOBKA,73.64
76697,КАМА - р.Кама - пгт.Афанасьево,184.64
76700,КАМА - P.KAMA - C.ЛOЙHO,143.79
78225,Иловля - р.Иловля - с.Гвардейское,138.44
78229,Иловля - р.Иловля - с.Александровка,50.5
78231,Иловля - р.Иловля - с.Боровки,40.16
78234,Тишанка - р.Тишанка - х.Кузнецов,37.57
78235,"Паньшинка (Паншинка, Сакарка) - р.Паньшинка - х.Паньшино",35.47
78252,Чир - р.Чир - ст-ца Обливская,39.15
78261,"Аксай Есауловский (Аксай, Гнилой Аксай) - р.Аксай Есауловский - х.Водянский",36.76
78275,Северский Донец (Северный Донец) - Р.СЕВЕРСКИЙ ДОНЕЦ - С.КИСЕЛЕВО,120.08
78277,Северский Донец (Северный Донец) - Р.СЕВЕРСКИЙ ДОНЕЦ - С.ЗЕЛЕНАЯ ПОЛЯНА,112.33
78331,Северский Донец (Северный Донец) - р.Северский Донец - г.Каменск-Шахтинский,18.63
75530,Выша (Нокса) - р.Выша - пос.10 Октябрь,112.12
75534,ТЕША - р.Теша - с.Новоселки,119.0
75536,ТЕША - р.Теша - с.Натальино,83.24
75540,Сережа - р.Сережа - с.Лесуново,103.92
75543,УШНА - Р.УШНА - Д.НОВЛЯНСКАЯ,85.01
75547,КИШМА (ВОРСМА) - р.Кишма - г.Ворсма,77.72
75551,Клязьма - P.KЛЯЗЬMA - Г.OPEXOBO-ЗУEBO,112.24
75552,Клязьма - Р.КЛЯЗЬМА - Г.ВЛАДИМИР,91.68
75553,Клязьма - Р.КЛЯЗЬМА - Г.КОВРОВ,82.95
75555,Клязьма - Р.КЛЯЗЬМА - Г.ВЯЗНИКИ,73.54
1001,Колыма (пр. Каменная Колыма) - р.Колыма - с.Оротук,478.24
1005,Колыма (пр. Каменная Колыма) - р.Колыма - р.п.Синегорье,327.17
1007,Колыма (пр. Каменная Колыма) - р.Колыма - р.п.Дебин,310.13
1010,Колыма (пр. Каменная Колыма) - р.Колыма - пос.Усть-Среднекан,221.9
1012,Колыма (пр. Каменная Колыма) - р.Колыма - р.п.Сеймчан,193.54
1015,Колыма (пр. Каменная Колыма) - р.Колыма - с.Балыгычан,129.29
1016,Колыма (пр. Каменная Колыма) - р.Колыма - гм.ст.Коркодон,87.15
1018,Колыма (пр. Каменная Колыма) - р.Колыма - р.п.Зырянка,29.16
1053,Берелёх - р.Берелёх - г.Сусуман,632.11
1081,руч. Талок - р.Талок - устье,649.15
75108,Улейма - Р.УЛЕЙМА - Д.САВИНО,102.91
75110,Сутка - Р.CУТКА - Д.РЕЧКОВО,107.74
75111,Ильд (Ильдь) - Р.ИЛЬДЬ - С.СПАС-ИЛЬДЬ,113.48
75119,Кесьма - P.KECЬMA - Д.CAMШA2,101.96
75121,Молога - P.MOЛOГA - Д.ИЛЬИЦИHO,130.04
75124,Молога - P.MOЛOГA - Д.ФAБPИKA(Г.CT.MAKCATИXA),126.0
75126,Молога - P.MOЛOГA - C.ПOKPOB-MOЛOГA,110.04
75128,Молога - р.Молога - г.Устюжна,102.3
75150,Чагодоща (Чагода) - р.Чагодоща - д.Анисимово,129.41
75151,Чагодоща (Чагода) - р.Чагодоща - с.Мегрино,123.29
3028,Лена (Большая Лена) - р.Лена - р.п.Пеледуй,171.3
3029,Лена (Большая Лена) - р.Лена - г.п.Крестовский,166.2
3030,Лена (Большая Лена) - р.Лена - г.Ленск,152.47
3031,Лена (Большая Лена) - р.Лена - с.Нюя,147.21
3032,Лена (Большая Лена) - р.Лена - с.Мача,138.9
3035,Лена (Большая Лена) - р.Лена - г.Олекминск,123.06
3036,Лена (Большая Лена) - р.Лена - с.Солянка,119.42
3037,Лена (Большая Лена) - р.Лена - пос.Хатынг-Тумул,112.87
3038,Лена (Большая Лена) - р.Лена - с.Саныяхтат,105.78
3034,Лена (Большая Лена) - р.Лена - с.Исить,25.0
72518,Уза - P.УЗA - Д.ДУБCKAЯ,50.47
72519,Ситня - P.CИTHЯ - Д.ПECKИ,35.6
72523,Мшага - P.MШAГA - Д.PAГЛИЦЫ,21.81
72552,Коваши - P.KOBAШИ - Д.ЛEHДOBЩИHA,3.06
72559,СИСТА - P.CИCTA - Д.CPEДHEE PAЙKOBO,4.44
72566,ЛУГА - P.ЛУГA - Г.ЛУГA,35.08
72569,ЛУГА - P.ЛУГA - CT.TOЛMAЧEBO,30.9
72577,ЛУГА - P.ЛУГA - Г.KИHГИCEПП,-0.06
72584,ОРЕДЕЖ - P.OPEДEЖ - Д.БOЛЬШOE ЗAPEЧЬE,101.06
72585,ОРЕДЕЖ - P.OPEДEЖ - Д.ЧИKИHO,91.11
12222,Ирюм - р.Ирюм - с.Бобылево,68.3
12238,Тура (Долгая) - р.Тура - пос.Санкино,62.81
12239,Тура (Долгая) - р.Тура - г.Туринск,56.02
12240,Тура (Долгая) - р.Тура - с.Туринская,52.81
12244,Тура (Долгая) - р.Тура - г.Тюмень,48.52
12248,Тура - р.Тура - с.Покровское,42.69
12279,Тагил - р.Тагил - д.Трошкова,76.94
12305,Мугай - р.Мугай - д.Топоркова,82.5
12315,Ница - р.Ница - г.Ирбит,56.75
12316,Ница - р.Ница - с.Краснослободское,49.82
70120,Сямжена (Сямшенга) - р.Сямжена - с.Сямжа,131.18
70121,Сить - р.Сить - д.Козлиха,123.49
70126,Вологда - р.Вологда - г.Вологда,106.2
70129,Ёма - р.Ёма - д.Новое,134.21
70135,Двиница - р.Двиница - д.Котлакса,115.32
70139,Тиксна (Тихсена) - р.Тиксна - д.Петрилово,113.67
70147,Стрельна - р.Стрельна - д.Анисимово,80.81
70150,Юг - р.Юг - д.Пермас,132.48
70152,Юг - р.Юг - с.Кичменгский,91.6
70153,Юг - р.Юг - р.п.Подосиновец,72.31
4240,Бирюкан - р.Бирюкан - с.Восточное,0.0
5001,АМУР - р.Амур - с.Екатерино-Никольское,56.62
5002,АМУР - р.Амур - с.Нагибово,50.88
5004,АМУР - р.Амур - с.Ленинск,42.94
5008,"АМУР - р.Амур, протока Нижнеспасская - с.Нижнеспасское",34.11
5009,"АМУРСКАЯ - р.Амур, протока Амурская - с.Казакевичево",27.88
5012,АМУР - р.Амур - г.Хабаровск,30.69
5013,АМУР - р.Амур - г.Хабаровск(г.ст.),24.1
5016,АМУР - р.Амур - с.Елабуга,25.49
5019,АМУР - р.Амур - с.Троицкое,20.52
11521,КОНДА - р.Конда - г.Урай,41.52
11523,КОНДА - р.Конда - пгт Кондинское,33.64
11524,КОНДА - р.Конда - с.Болчары,26.75
11526,КОНДА - р.Конда - с.Алтай,19.63
11527,Супра - р.Супра - пос.Супра,58.44
11534,КАЗЫМ - р.Казым - с.Юильск,67.37
11535,КАЗЫМ - р.Казым - г.Белоярский,12.1
11536,АМНЯ - р.Амня - с.Казым,19.2
11538,Сев. Сосьва - р.Северная Сосьва - с.Няксимволь,32.77
11542,Сев. Сосьва - р.Северная Сосьва - с.Сосьва,12.04
2043,Долиновка - р.Долиновка - с.Долиновка,97.66
2048,"Толбачик, Лев. Толбачик - р.Tолбачик - с.Tолбачик",12.0
2057,Быстрая - р.Быстрая - с.Эссо,4.12
2058,Уксичан - р.Уксичан - с.Эссо,20.13
2062,Анавгай - р.Анавгай - с.Анавгай,6.14
2087,"Авача, Средняя Авача - р.Авача Средняя Авача - з.Дьяконова",7.6
2090,"Авача, Средняя Авача - р.Авача - г.Елизово",7.14
2091,Падь Сырыцин - р.Падь Сырыцин - в 150м от устья,4.0
2092,Туамок - р.Туамок - в 3.0км от устья,6.74
2065,руч. Орлиное Гнездо - руч.Орлиное Гнездо - уроч.Большие Щеки,17.29
5250,Б.УССУРКА - р.Большая Уссурка - с.Рощино,131.73
5254,Б.УССУРКА - р.Большая Уссурка - пос.Вагутон,55.18
5256,Б.УССУРКА - р.Большая Уссурка - г.Дальнереченск,52.36
5262,ДАЛЬНЯЯ - р.Дальняя - р.п.Восток,390.0
5263,ДАЛЬНЯЯ - р.Дальняя - с.Глубинное,4.88
5269,"Наумовка (Найцухэ, Нейцухэ) - р.Наумовка - с.Новопокровка",97.1
5277,Маревка (Бейцухэ) - р.Маревка - пос.Покровка,71.87
5280,МАЛИНОВКА - р.Малиновка - с.Ариадное,213.89
5287,МАЛИНОВКА - р.Малиновка - с.Ракитное,92.4
5290,МАЛИНОВКА - р.Малиновка - с.Веденка,54.89
9522,Сос - р.Сос - с.Бондарево,503.19
9523,Подкаменная Тунгуска - р.Подкаменная Тунгуска - пос.Суломай,28.46
9546,Большая Лиственная - р.Большая Лиственная - Кордон Лиственка,145.5
9547,Шушь (Бол. Шушь) - р.Шушь - с.Шалаболино,258.41
9560,Вельмо - р.Вельмо - пос.Светлана,70.24
9561,ЕНИСЕЙ - р.Енисей - Новый Шагонар,535.78
9563,РЫБНАЯ - р.Рыбная - пос.Громадск,171.19
9566,"Кантегир (Хантер, Кантейгир, Хан-Тен-Гир) - р.Кантегир - м.ст.Кантегир",720.0
9568,Вельмо - р.Вельмо - пос.Вельмо 2-е,111.53
9570,Деген - р.Деген - гм.п.Деген,95.0
2017,"Камчатка, Озёрная Камчатка - р.Камчатка - р.п.Козыревск",27.55
2021,"Камчатка, Озёрная Камчатка - р.Камчатка - пос.Ключи",11.61
2023,"Камчатка, Озёрная Камчатка - р.Камчатка - уроч.Большие Щеки",6.81
2026,Правая Камчатка - р.Правая Kамчатка - уроч.Бугры,6.0
2027,Берш - р.Берш - с.Пущино,5.0
2028,Кашкан - р.Kашкан - с.Пущино,11.2
2030,Кунч - р.Kунч - в 5.4км от устья,5.0
2032,Машихинская - р.Mашихинская - в 14.6км от устья,5.0
2034,"Андриановка, Лев. Андриановка - р.Aндриановка - с.Bерхне-Kамчатск",5.58
2040,Кирганик - р.Kирганик - с.Kирганик,49.71
12101,Ук - р.Ук - г.Заводоуковск,61.04
12115,Исеть - р.Исеть - с.Колюткино,182.33
12123,Исеть - р.Исеть - г.Kатайск,86.55
12125,Исеть - р.Исеть - г.Шадринск,72.82
12127,Исеть - р.Исеть - с.Mехонское,63.75
12129,Исеть - р.Исеть - с.Исетское,57.98
12136,Решетка - р.Решетка - с.Новоалексеевское,307.5
12155,Синара - p.Cинара - с.Верхнеключевское,98.32
12189,Миасс - р.Миасс - с.Новоандреевка,285.84
12202,Миасс - р.Миасс - р.п.Каргаполье,68.35
3429,Дулгалаах - р.Дулгалаах - гм.ст.Екюччю,191.04
3430,Дулгалаах - р.Дулгалаах - с.Томтор,144.76
3431,Тинэгэ - р.Тинэгэ - гм.ст.Екюччю,192.32
3433,руч. Хаймаахылаах - руч.Хоптолоох - г.Верхоянск,133.18
3442,Суланичан - Р.Суланичан - С.Себян-Кюель,770.0
3443,АДЫЧА - р.Адыча(Адыаччы) - гм.ст.Усть-Чаркы,259.19
3445,АДЫЧА - р.Адыча(Адыаччы) - г.п.Юрдюк-Кумах,108.26
3446,ЯНА - р.Яна - пос.Усть-Куйга,0.0
3479,Боруулаах (Буралах) - р.Боруулаах (Буралах) - с.Томтор,175.3
3480,Турагас - р.Турагас - 1.2 км от устья,187.22
4175,Августовка - р.Августовка - с.Бошняково,3.5
4179,Большая Александровка (Александровка) - р.Большая Александровка - с.Корсаковка,0.04
4181,Арково - р.Арково - с.Арково,61.06
4197,ЛАГУРИНКА - р.Лагуринка - пос.Лагури,1.38
4212,Китовая - р.Китовая - с.Китовое,3.5
4215,ГРЯЗНУХА - р.Грязнуха - пос.Лагури,8.68
4225,Лопатинка - р.Лопатинка - с.Горнозаводское,-1.52
4226,Правда - р.Правда - с.Правда,13.7
4235,Горная - р.Горная - с.Горное,19.0
4238,Покосная - р.Покосная - с.Поречье,-1.8
3172,Нюкжа - р.Нюкжа - гм.ст.Лопча,495.58
3175,Чара - р.Чара - гм.ст.Большое Леприндо,979.08
3178,Чара - р.Чара - с.Чара,702.51
3180,Чара - р.Чара - с.Токко,143.8
3198,Жуя - р.Жуя - пос.Светлый,401.0
3199,Жуя - р.Жуя - пос.Перевоз,310.37
3201,Тээнэ - р.Тээнэ(Тяня) - с.Тяня,192.07
3202,Намана - р.Намана - с.Мекимдя,139.68
3203,Чыалагас - р.Чыалагас - с.Хоринцы,46.5
3207,Синяя - р.Синяя - гм.ст.Тонгулах,175.68
76644,Нурминка - р.Нурминка - с.Кукмор,74.5
76646,Анзирка - р.Анзирка - с.Яковлево,61.22
76648,Ирень - р.Ирень - д.Чайка,147.02
76649,Буй - р.Буй - пгт Куеда,112.61
76650,Большой Авзян - р.Большой Авзян - с.Нижний Авзян,378.76
76651,Шошма - р.Шошма - с.Большие Лызи,83.0
76637,Лумпун - P.ЛУMПУH - Д.ШMЫKИ,98.71
76638,Вала - P.BAЛA - C.BABOЖ,90.85
76640,Нылга - P.HЫЛГA - C.HЫЛГA,106.09
76642,Лобань - P.ЛOБAHЬ - C.PЫБHAЯ BATAГA,88.17
72281,Мста - P.MCTA - Д.ДEBKИHO,21.27
72285,Цна - P.ЦHA - Д.ЖИЛOTKOBO,162.66
72327,Уверь - P.УBEPЬ - Д.MEГЛEЦЫ,132.88
72366,Вельгия - P.BEЛЬГИЯ - Д.MEЖУPEЧЬE,124.04
72423,"Пола (Верготь, Баклань) - P.ПOЛA - Д.HAЛЮЧИ",18.44
72427,Явонь - P.ЯBOHЬ - Д.MAЛЫE ЛУKИ,50.05
72450,Ловать - P.ЛOBATЬ - Д.УЗKOE,143.66
72454,Ловать - P.ЛOBATЬ - Г.BEЛИKИE ЛУKИ,91.0
72459,Ловать - P.ЛOBATЬ - Г.XOЛM,42.18
72463,Ловать - P.ЛOBATЬ - C.BЗBAД,16.53
71139,Нивка - р.Нивка - устье,154.13
71140,Чудзьйок - р.Чудзьйок - 4 км от устья,153.97
71141,Лунь (Лоньйок) - р.Лунь - устье,157.0
71146,Туманная (Цыгъяврйок) - р.Туманная - пос.Туманный,104.0
71153,Сергевань - р.Сергевань - 3 км от устья,155.5
71165,Поной (Пессарьйок) - р.Поной - с.Краснощелье,148.06
71168,Поной (Пессарьйок) - р.Поной - с.Каневка,124.81
71185,Чаваньга - р.Чаваньга - с.Чаваньга,19.67
71186,"Варзуга (Малая Варзуга, Большая Варзуга) - р.Варзуга - с.Варзуга",8.71
71193,УМБА - р.Умба - исток,148.54
76512,Ик (Большой Ик) - р.Ик - с.Нагайбаково,75.23
76518,ДЫМКА - р.Дымка - с.Татарская Дымская,146.45
76519,УСЕНЬ - р.Усень - г.Туймазы,98.25
76520,МЕЛЛЯ - р.Мелля - с.Михайловка,80.65
76526,Зай (Степной Зай) - р.Зай(Степной Зай) - пос.Верхний Зай,135.0
76533,Зай (Степной Зай) - р.Зай - пгт Акташ,77.96
76504,ПОЗИМЬ - P.ПOЗИMЬ - Г.ИЖEBCK,45.0
76550,Вятка - P.BЯTKA - C.KPACHOГЛИHЬE,166.03
76551,Вятка - P.BЯTKA - Г.KИPC,144.3
76553,Вятка - P.BЯTKA - Д.УCATЬEBCKAЯ(ПГT HAГOPCK),124.47
