,NSE,KGE,r,alpha,beta,RMSE,delta
83262,-0.8175978660583496,0.17030209266641783,0.27163708209991455,0.9669602033771247,0.6040272116661072,5.741589069366455,-225.49935913085938
70209,0.49189209938049316,0.5189932253508733,0.7017773389816284,1.3773456232870303,1.0064064264297485,1.6708948612213135,-64.14266967773438
79261,-0.6316367387771606,0.16584566932161748,0.20729532837867737,1.0130876262460287,0.7406518459320068,0.8003576397895813,-101.52588653564453
83340,0.5048263370990753,0.20259639817480313,0.727786660194397,1.7491337790826698,1.0234730243682861,3.3680319786071777,-66.7628402709961
70410,0.47585368156433105,0.5829876379280641,0.7081575989723206,1.2473683198034244,0.8340595364570618,1.9922133684158325,-61.3155517578125
72588,-0.1984032392501831,0.3689100862461434,0.3717593848705292,1.0517774782622478,1.0301214456558228,0.8833308815956116,-31.300498962402344
5458,0.4007995128631592,0.38651353591913507,0.644079327583313,1.4699469920879815,1.169811487197876,1.6518871784210205,-100.96654510498047
11676,-0.9741910696029663,0.05790585139532911,0.356530100107193,1.2518294120175937,0.35963305830955505,0.7071980834007263,-1270.203857421875
4158,-1.7610387802124023,0.227029777403433,0.5802413821220398,0.5372239975654513,0.5448911786079407,2.732414960861206,-124.71986389160156
4107,-0.010823607444763184,0.22357307136706506,0.40347355604171753,1.380425665938437,0.6802011728286743,3.5573692321777344,-134.3549346923828
10220,-0.33184874057769775,0.37432927262285454,0.9006586670875549,0.5849379013222601,0.5424864888191223,0.33016279339790344,-94.80001831054688
7020,0.1451748013496399,0.589652702777016,0.8666567802429199,0.7831380313090246,0.6781687140464783,0.8674080967903137,-70.17032623291016
73110,-1.263434648513794,0.3485571628109666,0.5373630523681641,0.8251153982184604,0.5760186314582825,0.5890113711357117,-141.88043212890625
75387,-30.981037139892578,-0.3617927844282365,0.15373072028160095,0.37157979811743297,0.13779588043689728,0.5699097514152527,-965.4010009765625
71104,0.48010075092315674,0.30944983695955885,0.7110698819160461,1.5935680243816563,0.7973774075508118,1.6390002965927124,-72.92732238769531
70586,0.5104605555534363,0.6969631350887818,0.7634382843971252,1.0231069824401449,0.8120213747024536,1.4203946590423584,-75.7391128540039
6077,0.18520277738571167,-1.9564398848766733,0.6654645800590515,3.7975644439551703,1.895687460899353,0.49926072359085083,-49.74409866333008
3407,0.07851296663284302,-1.7185981681656854,0.281949520111084,3.6203574698825056,1.0943728685379028,0.9021771550178528,-3274.248291015625
84347,0.189547598361969,0.2133641806214478,0.5037671327590942,1.5895517411049631,0.8419569730758667,1.3403136730194092,-78.87860107421875
78504,0.5677652955055237,0.37590497448656657,0.7650496959686279,1.578039097682657,0.9872032403945923,0.03390829265117645,-39.22769546508789
5635,-2.6868107318878174,0.08896878163073252,0.40842440724372864,0.49967196868948505,0.5207421779632568,1.4751912355422974,-357.03912353515625
48069,-2.1021718978881836,0.08809775472277925,0.32481202483177185,1.132202775250721,0.4014940857887268,3.747392177581787,-463.6929016113281
83266,0.05350697040557861,-0.6319335869290863,0.2814309000968933,2.4625725055842222,1.0880190134048462,1.6949769258499146,-17.44489860534668
9404,-0.23855888843536377,0.3858591827488357,0.5305339097976685,0.8251062284327241,0.6447779536247253,0.67801433801651,-97.79042053222656
78261,-172.4711151123047,-0.3820252839843148,0.3355216681957245,0.1391123622303107,0.14716067910194397,0.05353175848722458,-647.4990844726562
72102,0.5142660439014435,0.5252996370981361,0.7179613709449768,1.380653647855797,0.9700425863265991,1.1739239692687988,-63.83644104003906
4032,-0.5615174770355225,0.4127888857706753,0.8841390013694763,0.5531051612582395,0.6371251940727234,1.038845181465149,-49.617069244384766
