scripts.loaders 2023-10-29 04:20:00,001 INFO Variable t_2m is downloading ..
scripts.loaders 2023-10-29 04:20:00,001 INFO Variable t_2m is downloading ..
scripts.loaders 2023-10-29 04:20:00,001 INFO Variable t_2m is downloading ..
scripts.loaders 2023-10-29 04:20:00,001 INFO Variable t_2m is downloading ..
scripts.loaders 2023-10-29 04:24:00,612 INFO Variable t_2m has been downloaded

scripts.loaders 2023-10-29 04:24:00,612 INFO Variable t_2m has been downloaded

scripts.loaders 2023-10-29 04:24:00,612 INFO Variable t_2m has been downloaded

scripts.loaders 2023-10-29 04:24:00,612 INFO Variable t_2m has been downloaded

scripts.loaders 2023-10-29 04:24:00,613 INFO Variable tmax_2m is downloading ..
scripts.loaders 2023-10-29 04:24:00,613 INFO Variable tmax_2m is downloading ..
scripts.loaders 2023-10-29 04:24:00,613 INFO Variable tmax_2m is downloading ..
scripts.loaders 2023-10-29 04:24:00,613 INFO Variable tmax_2m is downloading ..
scripts.loaders 2023-10-29 04:26:27,584 INFO Variable tmax_2m has been downloaded

scripts.loaders 2023-10-29 04:26:27,584 INFO Variable tmax_2m has been downloaded

scripts.loaders 2023-10-29 04:26:27,584 INFO Variable tmax_2m has been downloaded

scripts.loaders 2023-10-29 04:26:27,584 INFO Variable tmax_2m has been downloaded

scripts.loaders 2023-10-29 04:26:27,585 INFO Variable tmin_2m is downloading ..
scripts.loaders 2023-10-29 04:26:27,585 INFO Variable tmin_2m is downloading ..
scripts.loaders 2023-10-29 04:26:27,585 INFO Variable tmin_2m is downloading ..
scripts.loaders 2023-10-29 04:26:27,585 INFO Variable tmin_2m is downloading ..
scripts.loaders 2023-10-29 04:29:16,377 INFO Variable tmin_2m has been downloaded

scripts.loaders 2023-10-29 04:29:16,377 INFO Variable tmin_2m has been downloaded

scripts.loaders 2023-10-29 04:29:16,377 INFO Variable tmin_2m has been downloaded

scripts.loaders 2023-10-29 04:29:16,377 INFO Variable tmin_2m has been downloaded

scripts.loaders 2023-10-29 04:29:16,379 INFO Variable tot_prec is downloading ..
scripts.loaders 2023-10-29 04:29:16,379 INFO Variable tot_prec is downloading ..
scripts.loaders 2023-10-29 04:29:16,379 INFO Variable tot_prec is downloading ..
scripts.loaders 2023-10-29 04:29:16,379 INFO Variable tot_prec is downloading ..
scripts.loaders 2023-10-29 04:31:36,583 INFO Variable tot_prec has been downloaded

scripts.loaders 2023-10-29 04:31:36,583 INFO Variable tot_prec has been downloaded

scripts.loaders 2023-10-29 04:31:36,583 INFO Variable tot_prec has been downloaded

scripts.loaders 2023-10-29 04:31:36,583 INFO Variable tot_prec has been downloaded

scripts.loaders 2023-10-29 04:31:36,585 INFO Variable alb_rad is downloading ..
scripts.loaders 2023-10-29 04:31:36,585 INFO Variable alb_rad is downloading ..
scripts.loaders 2023-10-29 04:31:36,585 INFO Variable alb_rad is downloading ..
scripts.loaders 2023-10-29 04:31:36,585 INFO Variable alb_rad is downloading ..
scripts.loaders 2023-10-29 04:33:53,796 INFO Variable alb_rad has been downloaded

scripts.loaders 2023-10-29 04:33:53,796 INFO Variable alb_rad has been downloaded

scripts.loaders 2023-10-29 04:33:53,796 INFO Variable alb_rad has been downloaded

scripts.loaders 2023-10-29 04:33:53,796 INFO Variable alb_rad has been downloaded

scripts.loaders 2023-10-29 04:33:53,798 INFO Unarchive t_2m ..
scripts.loaders 2023-10-29 04:33:53,798 INFO Unarchive t_2m ..
scripts.loaders 2023-10-29 04:33:53,798 INFO Unarchive t_2m ..
scripts.loaders 2023-10-29 04:33:53,798 INFO Unarchive t_2m ..
scripts.loaders 2023-10-29 04:34:26,923 INFO Unarchive for t_2m has been finished

scripts.loaders 2023-10-29 04:34:26,923 INFO Unarchive for t_2m has been finished

scripts.loaders 2023-10-29 04:34:26,923 INFO Unarchive for t_2m has been finished

scripts.loaders 2023-10-29 04:34:26,923 INFO Unarchive for t_2m has been finished

scripts.loaders 2023-10-29 04:34:26,923 INFO Unarchive tmax_2m ..
scripts.loaders 2023-10-29 04:34:26,923 INFO Unarchive tmax_2m ..
scripts.loaders 2023-10-29 04:34:26,923 INFO Unarchive tmax_2m ..
scripts.loaders 2023-10-29 04:34:26,923 INFO Unarchive tmax_2m ..
scripts.loaders 2023-10-29 04:34:59,945 INFO Unarchive for tmax_2m has been finished

scripts.loaders 2023-10-29 04:34:59,945 INFO Unarchive for tmax_2m has been finished

scripts.loaders 2023-10-29 04:34:59,945 INFO Unarchive for tmax_2m has been finished

scripts.loaders 2023-10-29 04:34:59,945 INFO Unarchive for tmax_2m has been finished

scripts.loaders 2023-10-29 04:34:59,945 INFO Unarchive tmin_2m ..
scripts.loaders 2023-10-29 04:34:59,945 INFO Unarchive tmin_2m ..
scripts.loaders 2023-10-29 04:34:59,945 INFO Unarchive tmin_2m ..
scripts.loaders 2023-10-29 04:34:59,945 INFO Unarchive tmin_2m ..
scripts.loaders 2023-10-29 04:35:32,943 INFO Unarchive for tmin_2m has been finished

scripts.loaders 2023-10-29 04:35:32,943 INFO Unarchive for tmin_2m has been finished

scripts.loaders 2023-10-29 04:35:32,943 INFO Unarchive for tmin_2m has been finished

scripts.loaders 2023-10-29 04:35:32,943 INFO Unarchive for tmin_2m has been finished

scripts.loaders 2023-10-29 04:35:32,943 INFO Unarchive tot_prec ..
scripts.loaders 2023-10-29 04:35:32,943 INFO Unarchive tot_prec ..
scripts.loaders 2023-10-29 04:35:32,943 INFO Unarchive tot_prec ..
scripts.loaders 2023-10-29 04:35:32,943 INFO Unarchive tot_prec ..
scripts.loaders 2023-10-29 04:35:58,715 INFO Unarchive for tot_prec has been finished

scripts.loaders 2023-10-29 04:35:58,715 INFO Unarchive for tot_prec has been finished

scripts.loaders 2023-10-29 04:35:58,715 INFO Unarchive for tot_prec has been finished

scripts.loaders 2023-10-29 04:35:58,715 INFO Unarchive for tot_prec has been finished

scripts.loaders 2023-10-29 04:35:58,715 INFO Unarchive alb_rad ..
scripts.loaders 2023-10-29 04:35:58,715 INFO Unarchive alb_rad ..
scripts.loaders 2023-10-29 04:35:58,715 INFO Unarchive alb_rad ..
scripts.loaders 2023-10-29 04:35:58,715 INFO Unarchive alb_rad ..
scripts.loaders 2023-10-29 04:36:26,167 INFO Unarchive for alb_rad has been finished

scripts.loaders 2023-10-29 04:36:26,167 INFO Unarchive for alb_rad has been finished

scripts.loaders 2023-10-29 04:36:26,167 INFO Unarchive for alb_rad has been finished

scripts.loaders 2023-10-29 04:36:26,167 INFO Unarchive for alb_rad has been finished

scripts.loaders 2023-10-29 04:36:26,167 INFO Nc coversion for t_2m ..
scripts.loaders 2023-10-29 04:36:26,167 INFO Nc coversion for t_2m ..
scripts.loaders 2023-10-29 04:36:26,167 INFO Nc coversion for t_2m ..
scripts.loaders 2023-10-29 04:36:26,167 INFO Nc coversion for t_2m ..
scripts.loaders 2023-10-29 04:37:28,159 INFO Nc coversion for t_2m has been finished

scripts.loaders 2023-10-29 04:37:28,159 INFO Nc coversion for t_2m has been finished

scripts.loaders 2023-10-29 04:37:28,159 INFO Nc coversion for t_2m has been finished

scripts.loaders 2023-10-29 04:37:28,159 INFO Nc coversion for t_2m has been finished

scripts.loaders 2023-10-29 04:37:28,159 INFO Nc coversion for tmax_2m ..
scripts.loaders 2023-10-29 04:37:28,159 INFO Nc coversion for tmax_2m ..
scripts.loaders 2023-10-29 04:37:28,159 INFO Nc coversion for tmax_2m ..
scripts.loaders 2023-10-29 04:37:28,159 INFO Nc coversion for tmax_2m ..
scripts.loaders 2023-10-29 04:38:30,907 INFO Nc coversion for tmax_2m has been finished

scripts.loaders 2023-10-29 04:38:30,907 INFO Nc coversion for tmax_2m has been finished

scripts.loaders 2023-10-29 04:38:30,907 INFO Nc coversion for tmax_2m has been finished

scripts.loaders 2023-10-29 04:38:30,907 INFO Nc coversion for tmax_2m has been finished

scripts.loaders 2023-10-29 04:38:30,908 INFO Nc coversion for tmin_2m ..
scripts.loaders 2023-10-29 04:38:30,908 INFO Nc coversion for tmin_2m ..
scripts.loaders 2023-10-29 04:38:30,908 INFO Nc coversion for tmin_2m ..
scripts.loaders 2023-10-29 04:38:30,908 INFO Nc coversion for tmin_2m ..
scripts.loaders 2023-10-29 04:39:33,577 INFO Nc coversion for tmin_2m has been finished

scripts.loaders 2023-10-29 04:39:33,577 INFO Nc coversion for tmin_2m has been finished

scripts.loaders 2023-10-29 04:39:33,577 INFO Nc coversion for tmin_2m has been finished

scripts.loaders 2023-10-29 04:39:33,577 INFO Nc coversion for tmin_2m has been finished

scripts.loaders 2023-10-29 04:39:33,578 INFO Nc coversion for tot_prec ..
scripts.loaders 2023-10-29 04:39:33,578 INFO Nc coversion for tot_prec ..
scripts.loaders 2023-10-29 04:39:33,578 INFO Nc coversion for tot_prec ..
scripts.loaders 2023-10-29 04:39:33,578 INFO Nc coversion for tot_prec ..
scripts.loaders 2023-10-29 04:40:36,217 INFO Nc coversion for tot_prec has been finished

scripts.loaders 2023-10-29 04:40:36,217 INFO Nc coversion for tot_prec has been finished

scripts.loaders 2023-10-29 04:40:36,217 INFO Nc coversion for tot_prec has been finished

scripts.loaders 2023-10-29 04:40:36,217 INFO Nc coversion for tot_prec has been finished

scripts.loaders 2023-10-29 04:40:36,217 INFO Nc coversion for alb_rad ..
scripts.loaders 2023-10-29 04:40:36,217 INFO Nc coversion for alb_rad ..
scripts.loaders 2023-10-29 04:40:36,217 INFO Nc coversion for alb_rad ..
scripts.loaders 2023-10-29 04:40:36,217 INFO Nc coversion for alb_rad ..
scripts.loaders 2023-10-29 04:41:38,841 INFO Nc coversion for alb_rad has been finished

scripts.loaders 2023-10-29 04:41:38,841 INFO Nc coversion for alb_rad has been finished

scripts.loaders 2023-10-29 04:41:38,841 INFO Nc coversion for alb_rad has been finished

scripts.loaders 2023-10-29 04:41:38,841 INFO Nc coversion for alb_rad has been finished

scripts.loaders 2023-10-29 04:41:38,841 INFO Nc aggregation for t_2m ..
scripts.loaders 2023-10-29 04:41:38,841 INFO Nc aggregation for t_2m ..
scripts.loaders 2023-10-29 04:41:38,841 INFO Nc aggregation for t_2m ..
scripts.loaders 2023-10-29 04:41:38,841 INFO Nc aggregation for t_2m ..
scripts.loaders 2023-10-29 04:41:42,781 INFO Nc aggregation for t_2m has been finished

scripts.loaders 2023-10-29 04:41:42,781 INFO Nc aggregation for t_2m has been finished

scripts.loaders 2023-10-29 04:41:42,781 INFO Nc aggregation for t_2m has been finished

scripts.loaders 2023-10-29 04:41:42,781 INFO Nc aggregation for t_2m has been finished

scripts.loaders 2023-10-29 04:41:42,781 INFO Nc aggregation for tmax_2m ..
scripts.loaders 2023-10-29 04:41:42,781 INFO Nc aggregation for tmax_2m ..
scripts.loaders 2023-10-29 04:41:42,781 INFO Nc aggregation for tmax_2m ..
scripts.loaders 2023-10-29 04:41:42,781 INFO Nc aggregation for tmax_2m ..
scripts.loaders 2023-10-29 04:41:46,291 INFO Nc aggregation for tmax_2m has been finished

scripts.loaders 2023-10-29 04:41:46,291 INFO Nc aggregation for tmax_2m has been finished

scripts.loaders 2023-10-29 04:41:46,291 INFO Nc aggregation for tmax_2m has been finished

scripts.loaders 2023-10-29 04:41:46,291 INFO Nc aggregation for tmax_2m has been finished

scripts.loaders 2023-10-29 04:41:46,291 INFO Nc aggregation for tmin_2m ..
scripts.loaders 2023-10-29 04:41:46,291 INFO Nc aggregation for tmin_2m ..
scripts.loaders 2023-10-29 04:41:46,291 INFO Nc aggregation for tmin_2m ..
scripts.loaders 2023-10-29 04:41:46,291 INFO Nc aggregation for tmin_2m ..
scripts.loaders 2023-10-29 04:41:49,785 INFO Nc aggregation for tmin_2m has been finished

scripts.loaders 2023-10-29 04:41:49,785 INFO Nc aggregation for tmin_2m has been finished

scripts.loaders 2023-10-29 04:41:49,785 INFO Nc aggregation for tmin_2m has been finished

scripts.loaders 2023-10-29 04:41:49,785 INFO Nc aggregation for tmin_2m has been finished

scripts.loaders 2023-10-29 04:41:49,787 INFO Nc aggregation for tot_prec ..
scripts.loaders 2023-10-29 04:41:49,787 INFO Nc aggregation for tot_prec ..
scripts.loaders 2023-10-29 04:41:49,787 INFO Nc aggregation for tot_prec ..
scripts.loaders 2023-10-29 04:41:49,787 INFO Nc aggregation for tot_prec ..
scripts.loaders 2023-10-29 04:41:52,636 INFO Nc aggregation for tot_prec has been finished

scripts.loaders 2023-10-29 04:41:52,636 INFO Nc aggregation for tot_prec has been finished

scripts.loaders 2023-10-29 04:41:52,636 INFO Nc aggregation for tot_prec has been finished

scripts.loaders 2023-10-29 04:41:52,636 INFO Nc aggregation for tot_prec has been finished

scripts.loaders 2023-10-29 04:41:52,636 INFO Nc aggregation for alb_rad ..
scripts.loaders 2023-10-29 04:41:52,636 INFO Nc aggregation for alb_rad ..
scripts.loaders 2023-10-29 04:41:52,636 INFO Nc aggregation for alb_rad ..
scripts.loaders 2023-10-29 04:41:52,636 INFO Nc aggregation for alb_rad ..
scripts.loaders 2023-10-29 04:41:56,243 INFO Nc aggregation for alb_rad has been finished

scripts.loaders 2023-10-29 04:41:56,243 INFO Nc aggregation for alb_rad has been finished

scripts.loaders 2023-10-29 04:41:56,243 INFO Nc aggregation for alb_rad has been finished

scripts.loaders 2023-10-29 04:41:56,243 INFO Nc aggregation for alb_rad has been finished

scripts.loaders 2023-10-29 04:41:58,005 INFO 
###########################################################
###########################################################

Data for 20231029 downloaded

###########################################################
###########################################################

scripts.loaders 2023-10-29 04:41:58,005 INFO 
###########################################################
###########################################################

Data for 20231029 downloaded

###########################################################
###########################################################

scripts.loaders 2023-10-29 04:41:58,005 INFO 
###########################################################
###########################################################

Data for 20231029 downloaded

###########################################################
###########################################################

scripts.loaders 2023-10-29 04:41:58,005 INFO 
###########################################################
###########################################################

Data for 20231029 downloaded

###########################################################
###########################################################

scripts.loaders 2023-10-30 04:20:00,001 INFO Variable t_2m is downloading ..
scripts.loaders 2023-10-30 04:20:00,001 INFO Variable t_2m is downloading ..
scripts.loaders 2023-10-30 04:20:00,001 INFO Variable t_2m is downloading ..
scripts.loaders 2023-10-30 04:20:00,001 INFO Variable t_2m is downloading ..
scripts.loaders 2023-10-30 04:20:00,001 INFO Variable t_2m is downloading ..
scripts.loaders 2023-10-30 04:23:40,602 INFO Variable t_2m has been downloaded

scripts.loaders 2023-10-30 04:23:40,602 INFO Variable t_2m has been downloaded

scripts.loaders 2023-10-30 04:23:40,602 INFO Variable t_2m has been downloaded

scripts.loaders 2023-10-30 04:23:40,602 INFO Variable t_2m has been downloaded

scripts.loaders 2023-10-30 04:23:40,602 INFO Variable t_2m has been downloaded

scripts.loaders 2023-10-30 04:23:40,603 INFO Variable tmax_2m is downloading ..
scripts.loaders 2023-10-30 04:23:40,603 INFO Variable tmax_2m is downloading ..
scripts.loaders 2023-10-30 04:23:40,603 INFO Variable tmax_2m is downloading ..
scripts.loaders 2023-10-30 04:23:40,603 INFO Variable tmax_2m is downloading ..
scripts.loaders 2023-10-30 04:23:40,603 INFO Variable tmax_2m is downloading ..
scripts.loaders 2023-10-30 04:27:32,011 INFO Variable tmax_2m has been downloaded

scripts.loaders 2023-10-30 04:27:32,011 INFO Variable tmax_2m has been downloaded

scripts.loaders 2023-10-30 04:27:32,011 INFO Variable tmax_2m has been downloaded

scripts.loaders 2023-10-30 04:27:32,011 INFO Variable tmax_2m has been downloaded

scripts.loaders 2023-10-30 04:27:32,011 INFO Variable tmax_2m has been downloaded

scripts.loaders 2023-10-30 04:27:32,012 INFO Variable tmin_2m is downloading ..
scripts.loaders 2023-10-30 04:27:32,012 INFO Variable tmin_2m is downloading ..
scripts.loaders 2023-10-30 04:27:32,012 INFO Variable tmin_2m is downloading ..
scripts.loaders 2023-10-30 04:27:32,012 INFO Variable tmin_2m is downloading ..
scripts.loaders 2023-10-30 04:27:32,012 INFO Variable tmin_2m is downloading ..
scripts.loaders 2023-10-30 04:29:31,323 INFO Variable tmin_2m has been downloaded

scripts.loaders 2023-10-30 04:29:31,323 INFO Variable tmin_2m has been downloaded

scripts.loaders 2023-10-30 04:29:31,323 INFO Variable tmin_2m has been downloaded

scripts.loaders 2023-10-30 04:29:31,323 INFO Variable tmin_2m has been downloaded

scripts.loaders 2023-10-30 04:29:31,323 INFO Variable tmin_2m has been downloaded

scripts.loaders 2023-10-30 04:29:31,324 INFO Variable tot_prec is downloading ..
scripts.loaders 2023-10-30 04:29:31,324 INFO Variable tot_prec is downloading ..
scripts.loaders 2023-10-30 04:29:31,324 INFO Variable tot_prec is downloading ..
scripts.loaders 2023-10-30 04:29:31,324 INFO Variable tot_prec is downloading ..
scripts.loaders 2023-10-30 04:29:31,324 INFO Variable tot_prec is downloading ..
scripts.loaders 2023-10-30 04:32:35,060 INFO Variable tot_prec has been downloaded

scripts.loaders 2023-10-30 04:32:35,060 INFO Variable tot_prec has been downloaded

scripts.loaders 2023-10-30 04:32:35,060 INFO Variable tot_prec has been downloaded

scripts.loaders 2023-10-30 04:32:35,060 INFO Variable tot_prec has been downloaded

scripts.loaders 2023-10-30 04:32:35,060 INFO Variable tot_prec has been downloaded

scripts.loaders 2023-10-30 04:32:35,061 INFO Variable alb_rad is downloading ..
scripts.loaders 2023-10-30 04:32:35,061 INFO Variable alb_rad is downloading ..
scripts.loaders 2023-10-30 04:32:35,061 INFO Variable alb_rad is downloading ..
scripts.loaders 2023-10-30 04:32:35,061 INFO Variable alb_rad is downloading ..
scripts.loaders 2023-10-30 04:32:35,061 INFO Variable alb_rad is downloading ..
scripts.loaders 2023-10-30 04:34:21,787 INFO Variable alb_rad has been downloaded

scripts.loaders 2023-10-30 04:34:21,787 INFO Variable alb_rad has been downloaded

scripts.loaders 2023-10-30 04:34:21,787 INFO Variable alb_rad has been downloaded

scripts.loaders 2023-10-30 04:34:21,787 INFO Variable alb_rad has been downloaded

scripts.loaders 2023-10-30 04:34:21,787 INFO Variable alb_rad has been downloaded

scripts.loaders 2023-10-30 04:34:21,788 INFO Unarchive t_2m ..
scripts.loaders 2023-10-30 04:34:21,788 INFO Unarchive t_2m ..
scripts.loaders 2023-10-30 04:34:21,788 INFO Unarchive t_2m ..
scripts.loaders 2023-10-30 04:34:21,788 INFO Unarchive t_2m ..
scripts.loaders 2023-10-30 04:34:21,788 INFO Unarchive t_2m ..
scripts.loaders 2023-10-30 04:34:54,527 INFO Unarchive for t_2m has been finished

scripts.loaders 2023-10-30 04:34:54,527 INFO Unarchive for t_2m has been finished

scripts.loaders 2023-10-30 04:34:54,527 INFO Unarchive for t_2m has been finished

scripts.loaders 2023-10-30 04:34:54,527 INFO Unarchive for t_2m has been finished

scripts.loaders 2023-10-30 04:34:54,527 INFO Unarchive for t_2m has been finished

scripts.loaders 2023-10-30 04:34:54,528 INFO Unarchive tmax_2m ..
scripts.loaders 2023-10-30 04:34:54,528 INFO Unarchive tmax_2m ..
scripts.loaders 2023-10-30 04:34:54,528 INFO Unarchive tmax_2m ..
scripts.loaders 2023-10-30 04:34:54,528 INFO Unarchive tmax_2m ..
scripts.loaders 2023-10-30 04:34:54,528 INFO Unarchive tmax_2m ..
scripts.loaders 2023-10-30 04:35:27,190 INFO Unarchive for tmax_2m has been finished

scripts.loaders 2023-10-30 04:35:27,190 INFO Unarchive for tmax_2m has been finished

scripts.loaders 2023-10-30 04:35:27,190 INFO Unarchive for tmax_2m has been finished

scripts.loaders 2023-10-30 04:35:27,190 INFO Unarchive for tmax_2m has been finished

scripts.loaders 2023-10-30 04:35:27,190 INFO Unarchive for tmax_2m has been finished

scripts.loaders 2023-10-30 04:35:27,190 INFO Unarchive tmin_2m ..
scripts.loaders 2023-10-30 04:35:27,190 INFO Unarchive tmin_2m ..
scripts.loaders 2023-10-30 04:35:27,190 INFO Unarchive tmin_2m ..
scripts.loaders 2023-10-30 04:35:27,190 INFO Unarchive tmin_2m ..
scripts.loaders 2023-10-30 04:35:27,190 INFO Unarchive tmin_2m ..
scripts.loaders 2023-10-30 04:35:59,754 INFO Unarchive for tmin_2m has been finished

scripts.loaders 2023-10-30 04:35:59,754 INFO Unarchive for tmin_2m has been finished

scripts.loaders 2023-10-30 04:35:59,754 INFO Unarchive for tmin_2m has been finished

scripts.loaders 2023-10-30 04:35:59,754 INFO Unarchive for tmin_2m has been finished

scripts.loaders 2023-10-30 04:35:59,754 INFO Unarchive for tmin_2m has been finished

scripts.loaders 2023-10-30 04:35:59,755 INFO Unarchive tot_prec ..
scripts.loaders 2023-10-30 04:35:59,755 INFO Unarchive tot_prec ..
scripts.loaders 2023-10-30 04:35:59,755 INFO Unarchive tot_prec ..
scripts.loaders 2023-10-30 04:35:59,755 INFO Unarchive tot_prec ..
scripts.loaders 2023-10-30 04:35:59,755 INFO Unarchive tot_prec ..
scripts.loaders 2023-10-30 04:36:25,005 INFO Unarchive for tot_prec has been finished

scripts.loaders 2023-10-30 04:36:25,005 INFO Unarchive for tot_prec has been finished

scripts.loaders 2023-10-30 04:36:25,005 INFO Unarchive for tot_prec has been finished

scripts.loaders 2023-10-30 04:36:25,005 INFO Unarchive for tot_prec has been finished

scripts.loaders 2023-10-30 04:36:25,005 INFO Unarchive for tot_prec has been finished

scripts.loaders 2023-10-30 04:36:25,005 INFO Unarchive alb_rad ..
scripts.loaders 2023-10-30 04:36:25,005 INFO Unarchive alb_rad ..
scripts.loaders 2023-10-30 04:36:25,005 INFO Unarchive alb_rad ..
scripts.loaders 2023-10-30 04:36:25,005 INFO Unarchive alb_rad ..
scripts.loaders 2023-10-30 04:36:25,005 INFO Unarchive alb_rad ..
scripts.loaders 2023-10-30 04:36:52,336 INFO Unarchive for alb_rad has been finished

scripts.loaders 2023-10-30 04:36:52,336 INFO Unarchive for alb_rad has been finished

scripts.loaders 2023-10-30 04:36:52,336 INFO Unarchive for alb_rad has been finished

scripts.loaders 2023-10-30 04:36:52,336 INFO Unarchive for alb_rad has been finished

scripts.loaders 2023-10-30 04:36:52,336 INFO Unarchive for alb_rad has been finished

scripts.loaders 2023-10-30 04:36:52,337 INFO Nc coversion for t_2m ..
scripts.loaders 2023-10-30 04:36:52,337 INFO Nc coversion for t_2m ..
scripts.loaders 2023-10-30 04:36:52,337 INFO Nc coversion for t_2m ..
scripts.loaders 2023-10-30 04:36:52,337 INFO Nc coversion for t_2m ..
scripts.loaders 2023-10-30 04:36:52,337 INFO Nc coversion for t_2m ..
scripts.loaders 2023-10-30 04:37:54,196 INFO Nc coversion for t_2m has been finished

scripts.loaders 2023-10-30 04:37:54,196 INFO Nc coversion for t_2m has been finished

scripts.loaders 2023-10-30 04:37:54,196 INFO Nc coversion for t_2m has been finished

scripts.loaders 2023-10-30 04:37:54,196 INFO Nc coversion for t_2m has been finished

scripts.loaders 2023-10-30 04:37:54,196 INFO Nc coversion for t_2m has been finished

scripts.loaders 2023-10-30 04:37:54,197 INFO Nc coversion for tmax_2m ..
scripts.loaders 2023-10-30 04:37:54,197 INFO Nc coversion for tmax_2m ..
scripts.loaders 2023-10-30 04:37:54,197 INFO Nc coversion for tmax_2m ..
scripts.loaders 2023-10-30 04:37:54,197 INFO Nc coversion for tmax_2m ..
scripts.loaders 2023-10-30 04:37:54,197 INFO Nc coversion for tmax_2m ..
scripts.loaders 2023-10-30 04:38:56,032 INFO Nc coversion for tmax_2m has been finished

scripts.loaders 2023-10-30 04:38:56,032 INFO Nc coversion for tmax_2m has been finished

scripts.loaders 2023-10-30 04:38:56,032 INFO Nc coversion for tmax_2m has been finished

scripts.loaders 2023-10-30 04:38:56,032 INFO Nc coversion for tmax_2m has been finished

scripts.loaders 2023-10-30 04:38:56,032 INFO Nc coversion for tmax_2m has been finished

scripts.loaders 2023-10-30 04:38:56,032 INFO Nc coversion for tmin_2m ..
scripts.loaders 2023-10-30 04:38:56,032 INFO Nc coversion for tmin_2m ..
scripts.loaders 2023-10-30 04:38:56,032 INFO Nc coversion for tmin_2m ..
scripts.loaders 2023-10-30 04:38:56,032 INFO Nc coversion for tmin_2m ..
scripts.loaders 2023-10-30 04:38:56,032 INFO Nc coversion for tmin_2m ..
scripts.loaders 2023-10-30 04:39:58,695 INFO Nc coversion for tmin_2m has been finished

scripts.loaders 2023-10-30 04:39:58,695 INFO Nc coversion for tmin_2m has been finished

scripts.loaders 2023-10-30 04:39:58,695 INFO Nc coversion for tmin_2m has been finished

scripts.loaders 2023-10-30 04:39:58,695 INFO Nc coversion for tmin_2m has been finished

scripts.loaders 2023-10-30 04:39:58,695 INFO Nc coversion for tmin_2m has been finished

scripts.loaders 2023-10-30 04:39:58,696 INFO Nc coversion for tot_prec ..
scripts.loaders 2023-10-30 04:39:58,696 INFO Nc coversion for tot_prec ..
scripts.loaders 2023-10-30 04:39:58,696 INFO Nc coversion for tot_prec ..
scripts.loaders 2023-10-30 04:39:58,696 INFO Nc coversion for tot_prec ..
scripts.loaders 2023-10-30 04:39:58,696 INFO Nc coversion for tot_prec ..
scripts.loaders 2023-10-30 04:41:01,336 INFO Nc coversion for tot_prec has been finished

scripts.loaders 2023-10-30 04:41:01,336 INFO Nc coversion for tot_prec has been finished

scripts.loaders 2023-10-30 04:41:01,336 INFO Nc coversion for tot_prec has been finished

scripts.loaders 2023-10-30 04:41:01,336 INFO Nc coversion for tot_prec has been finished

scripts.loaders 2023-10-30 04:41:01,336 INFO Nc coversion for tot_prec has been finished

scripts.loaders 2023-10-30 04:41:01,337 INFO Nc coversion for alb_rad ..
scripts.loaders 2023-10-30 04:41:01,337 INFO Nc coversion for alb_rad ..
scripts.loaders 2023-10-30 04:41:01,337 INFO Nc coversion for alb_rad ..
scripts.loaders 2023-10-30 04:41:01,337 INFO Nc coversion for alb_rad ..
scripts.loaders 2023-10-30 04:41:01,337 INFO Nc coversion for alb_rad ..
scripts.loaders 2023-10-30 04:42:03,827 INFO Nc coversion for alb_rad has been finished

scripts.loaders 2023-10-30 04:42:03,827 INFO Nc coversion for alb_rad has been finished

scripts.loaders 2023-10-30 04:42:03,827 INFO Nc coversion for alb_rad has been finished

scripts.loaders 2023-10-30 04:42:03,827 INFO Nc coversion for alb_rad has been finished

scripts.loaders 2023-10-30 04:42:03,827 INFO Nc coversion for alb_rad has been finished

scripts.loaders 2023-10-30 04:42:03,827 INFO Nc aggregation for t_2m ..
scripts.loaders 2023-10-30 04:42:03,827 INFO Nc aggregation for t_2m ..
scripts.loaders 2023-10-30 04:42:03,827 INFO Nc aggregation for t_2m ..
scripts.loaders 2023-10-30 04:42:03,827 INFO Nc aggregation for t_2m ..
scripts.loaders 2023-10-30 04:42:03,827 INFO Nc aggregation for t_2m ..
scripts.loaders 2023-10-30 04:42:07,419 INFO Nc aggregation for t_2m has been finished

scripts.loaders 2023-10-30 04:42:07,419 INFO Nc aggregation for t_2m has been finished

scripts.loaders 2023-10-30 04:42:07,419 INFO Nc aggregation for t_2m has been finished

scripts.loaders 2023-10-30 04:42:07,419 INFO Nc aggregation for t_2m has been finished

scripts.loaders 2023-10-30 04:42:07,419 INFO Nc aggregation for t_2m has been finished

scripts.loaders 2023-10-30 04:42:07,419 INFO Nc aggregation for tmax_2m ..
scripts.loaders 2023-10-30 04:42:07,419 INFO Nc aggregation for tmax_2m ..
scripts.loaders 2023-10-30 04:42:07,419 INFO Nc aggregation for tmax_2m ..
scripts.loaders 2023-10-30 04:42:07,419 INFO Nc aggregation for tmax_2m ..
scripts.loaders 2023-10-30 04:42:07,419 INFO Nc aggregation for tmax_2m ..
