gauge_id,NSE,KGE,r,alpha,beta,RMSE,delta
75236,0.2805958620922805,0.5927814465832592,0.6128123122556299,1.0898547965530951,0.9114632266095434,1.4586042577482932,-68.31130204790743
75238,-0.22252206652323459,0.3268679147762409,0.3340843319488447,1.096407736976562,0.9807990767740782,2.4609021886887468,-58.46796266557065
75254,0.6247303658517578,0.7979971885055865,0.8058278094470562,1.040941967043593,0.9622369015820977,0.6960577581710694,-27.1341501199133
75257,0.0783179312818858,0.5875188231484978,0.6358640052661316,0.8316635762007965,0.9040388254632564,0.9543026041138708,-33.16859913373333
75259,0.019176165922253352,0.48186576202801823,0.5080639775910206,1.0110098372997987,1.162298557904469,1.5376107266481225,-8.628436061671602
75266,0.5342560294531005,0.5467416979172961,0.7374124525576977,1.3243623932201096,0.823138737424909,0.6267316089997975,-92.57558890527066
75273,0.4830909117162121,0.6080700901291476,0.759741278433237,0.9814259301245016,1.309095138898591,0.7102323644830508,18.63490268611636
75274,0.6333910323492686,0.8125042176591163,0.8139644644962272,1.0160290742217144,1.0169857794946036,0.4883547209752037,-11.950435788533742
75280,0.3577517707133223,0.7000912828298358,0.7329283521918324,0.864818571970508,0.981453973805935,0.7193254610986959,-16.64972443629491
75286,0.5080415862892993,0.6705206884383199,0.7393079852260556,1.0999059192621754,1.174971704788631,0.9347652545607763,-17.41706406254547
75289,0.566708285378972,0.6645958615562422,0.7574322874242467,1.2115996301098013,1.0942466839648033,1.0640740018993753,-16.53386955101054
75290,0.6594296343474411,0.6747887579523851,0.8141984245883431,1.2440433897296352,1.1080876979955079,0.9278244382926324,-28.26986912156481
75291,-0.3423118391109681,0.48898099266414086,0.663423055485075,0.6485682391840495,0.8439483938905963,1.8812782306135734,-52.891560468852425
75296,-0.1717584698712522,0.4434757480060414,0.6977157073151286,0.6706521596381498,0.668528357921183,3.0025880491914414,-251.1423866643425
75297,0.031435959338104946,0.5644700043098889,0.6975600874226229,0.7408941494363637,0.823702993134565,0.7931898232273396,-29.708867307982686
75299,0.15928813195825697,0.5784203332531889,0.7242368160216883,0.7882473175263175,0.761578349888908,0.5431480749831094,-41.65409947785401
75300,-0.17206494638512204,0.4868804610558205,0.5757059942933804,0.7947703214073096,0.7971526756586141,0.6444570484221828,-40.53596328002415
75301,-1.5969191712759385,0.301912590965,0.5560693136647948,0.5236104613825114,0.7483959780151171,1.0812266155632635,-33.58155183866537
75303,-0.0739177199535428,0.5087639457844954,0.6128392505195708,0.78845952498612,0.7839674967652493,1.0427058524540325,-39.459626766420875
75359,0.20943371524276366,0.6169144815990981,0.7260377661328657,0.8214078383218064,0.800490479901015,0.2142793501481879,-31.965675530556993
75361,-0.43860440387554767,0.4566193868125422,0.539222928328376,0.7203948838219552,0.9309495835149222,0.36693486512191414,-42.227080590442384
75367,0.544960165813464,0.664737270492028,0.8212549548464986,0.8938610357915707,0.7369680116279198,0.3576793275316937,-61.3161505644725
75382,0.17793484909616775,0.4965875818897024,0.5914495929527641,1.0582414763118053,0.7116971071143816,0.5239896229951286,-98.67956631743243
75387,0.23997007454756225,0.43305294525154947,0.6982738075915339,0.9128980897750311,0.5279793172563375,0.281698317283127,-194.1041595101581
75388,-0.947464883824106,0.2839405243898313,0.5521732237587867,0.6165002917933881,0.5936499970493962,0.8925449328291227,-85.48920998999817
75389,-0.012569807069259475,0.48614873410092285,0.5501893170538504,0.9304489276991778,0.7615128487414713,0.6062086029890373,-58.45172462542499
75394,0.28540157722683235,0.6169519447600713,0.7316494286881655,0.8467041642186368,0.7736945201021486,0.26439230412613807,-43.152158913028224
75402,-0.11832526737708315,0.16748672001953535,0.2892039878231628,1.415243068943723,0.8758203554863536,0.4267946469006445,-40.31573252632261
75427,0.12536143699119773,0.28148898522471066,0.4508869015802557,1.4484564812709555,0.8832966671283239,0.45564857468669195,-51.75947998147998
75428,0.07219181118729834,0.5212567617201904,0.5593515020921914,0.9665077353051962,0.8158743426465401,1.1194489511118635,-47.27175247877085
75453,0.36161786472756674,0.6346495283268021,0.7257206083562389,0.8996626622671482,0.7804909998928516,0.6457095288874317,-48.50118805504757
75463,0.5680392355778007,0.7287499290286021,0.7852230685806064,1.0276405830095314,0.8366492457839552,0.30084255054099773,-35.47168608850209
75491,-0.05842557608971832,0.5026329689586571,0.6895039815748664,0.7253026717407248,0.7252136030364035,0.5419595568714612,-60.11721076577873
75497,0.12265786431865688,0.452174649995266,0.6967062163476024,0.8292416672189155,0.5769549826656194,0.5803099213573805,-134.83435516395332
75503,-1.2288732581232682,0.24338007699637043,0.5415941631060851,0.5687046915909774,0.5800926845934049,1.6059231752668375,-304.14915615341414
75518,0.5569619122438627,0.6805218476438384,0.8393580365309143,1.0548386349925343,0.7293467651812391,0.16281645863154193,-57.080092952215416
75520,0.441580688008824,0.7073772720093021,0.7131091409058437,1.030252320009382,0.9509439806039581,0.5071436616880544,-11.784757230580503
75527,0.5111101311346029,0.6392006999475452,0.7219054823947457,1.2247962460441244,0.9519768601535507,0.34754007333987486,-21.217904102971993
75540,-1.0416004948062003,0.23857629315111295,0.5295121555351674,0.615365786007583,0.5412366939381802,0.7397820660824695,-144.5067003460569
75543,0.6785970458385459,0.728139772982619,0.8533229735637076,1.2109692931327534,0.9111980275848813,0.0886469173513176,-13.037859200346828
75547,0.258223495486565,0.6515991442305469,0.6658506044615061,0.9644238734157404,1.091987374021695,0.22057839147969546,5.101164209631559
75552,0.7459808012196449,0.8282405534238806,0.8772082856872332,1.0421580951566578,0.8875446871107067,0.19398142085494144,-25.116723439386536
75553,0.3248065104046741,0.6557941499283908,0.7397656336261154,0.8610361905955373,0.8226731789680363,0.31044160488323563,-34.85183463361679
75561,0.38058880179843124,0.6680407980733338,0.6953287856336361,1.0002188892136612,1.1318040779635685,0.6004873441443778,7.124836948229022
75573,0.22567315100254648,0.6197087128741405,0.6662765686914128,0.892094325166671,0.8530085043336537,0.5129984695207714,-41.249470569228414
75576,0.5170933332001051,0.7304868811253715,0.7528764069826074,1.0356771894589425,0.8985387306800547,0.5028088245319613,-40.990273497602736
75607,-0.16508835944907796,0.48766034274374614,0.5798451612766088,0.7822215053214953,0.803698285411611,0.907710987743977,-47.743171602058936
75608,-0.17621090510353277,0.5100821318281689,0.5900299742407584,0.764408459066793,0.871778623569564,0.7100132659109771,-32.712178613019624
75615,-0.44552247881275564,0.4322584415582702,0.49884631160442156,0.7578314168811123,0.8880632538460139,0.3786260004697073,-25.889269197594345
75624,-0.3656884503361386,0.4601972390892205,0.5966457805311292,0.7134197905680445,0.7842126558727442,0.29259020425465304,-38.94257620894949
75631,-0.4687834614318025,0.4300404223348018,0.6212400630030598,0.6574574384783027,0.7469003677511181,0.5806944045504754,-44.69198211854229
75643,-0.11975923484446871,0.5489562093862763,0.6946313609639356,0.7414543077201101,0.7918062912862859,0.14394634547632246,-30.757927351418704
