,NSE,KGE,r,alpha,beta,RMSE,delta
19016,-293.0060729980469,-0.6467120313166008,-0.10474284,0.06013859116178296,0.22034347,0.2885997,-4859.999
19087,0.40034037828445435,-0.4005383783091965,0.7133363,2.2443716332892465,1.5752138,0.6155932,-30.92006
19106,0.14258933067321777,-4.080935625541369,0.81390136,5.811903483258407,2.6207588,,38759.26
19115,-0.011510372161865234,-6.098957880812472,0.09215815,6.700296641699939,5.1325107,0.41434863,58.413242
19169,0.4679582118988037,0.4489201374991292,0.6910919,1.3316658706759676,1.3134686,,40.622833
19381,0.6566802859306335,0.31365474971155416,0.81957567,1.6203765563128794,0.76837575,,-214.24654
2017,0.5318422913551331,0.6680721371525693,0.808302,0.8146391217583923,0.8023404,,-6.0594716
2027,0.6725491583347321,0.11340606917083595,0.91369116,1.85559799474815,1.2157583,2.5663931,-66.91005
2057,0.5883040726184845,0.6425574112323389,0.8154437,1.1974435237889378,1.2339236,0.95339507,12.174282
2148,-0.15345418453216553,0.4252836976006824,0.87374,0.6658740458094945,0.54975885,2.5319517,-82.35602
2187,0.11190897226333618,0.30824645597715206,0.4374373,1.3967753352214443,1.0679375,1.919773,-78.283966
2192,1.0,,,,,,
2202,-0.6375513076782227,-1056.0327673009838,0.3134128,734.8992219726863,761.72974,1034.2076,99.84454
2206,-0.6943278312683105,-0.38485192906259913,0.6644273,1.6989229221077282,2.147481,1.208084,47.611286
2208,-1.159311056137085,0.3643577206689712,0.7339199,0.5258170503440008,0.67076904,0.9515064,-91.94507
2227,-2.2385129928588867,0.20635712810081397,0.92023915,0.4623785506234283,0.42166585,2.2192311,-199.45573
2258,-143.6382598876953,-0.40924602660312437,-0.017672798,0.0863797352576643,1.3400213,2.1254733,24.84145
2269,-0.0518488883972168,-0.007988920967249458,0.17784469,1.1399158356960764,0.43384996,,-38.942722
3056,0.7016149163246155,0.36773916311890587,0.877119,1.6200355796696562,0.98551184,0.2556404,-176.64494
3155,0.7503179013729095,0.6268124133497928,0.9372999,0.794124331760282,0.69511825,0.45434445,-159.83882
3157,0.687857449054718,0.7737216728407542,0.8464413,1.0537120431070073,0.84272116,0.9130214,-34.522285
3163,0.6447076797485352,0.04287867060494288,0.8537721,1.9347722125206093,1.1445668,,-921.1217
3175,0.5057094693183899,0.3825393922243502,0.71599925,1.5442654686907449,0.9338466,0.9233473,-230.54172
3252,0.5858364701271057,0.3066550953913728,0.75405467,1.603616577484882,1.2364002,,-288.13205
3277,-0.15190207958221436,0.4080930231739405,0.72338015,0.6882019059046919,0.5797414,1.4740616,-1027.8218
3341,0.15161800384521484,0.31155591204133737,0.9405202,0.5855373255516969,0.4535221,0.8770146,-5079.434
3355,0.8128852993249893,0.7724165057652302,0.8914277,1.1999803107203801,1.0037652,,-4116.3916
3414,-1.9715538024902344,0.18218133316608676,0.6265548,0.5225453361279712,0.4509981,,-5510.4746
3507,-1.3247401714324951,0.18264442586575758,0.71923125,0.5322615569619065,0.39134592,0.8757037,-2781.7783
3554,-0.6013270616531372,0.37541529700598275,0.8526361,0.5400019341851834,0.60403067,1.544816,-101.23985
3581,-18.656301498413086,-0.0464920214975324,0.6409907,0.22972688091944238,0.38931417,,-43.17155
3630,0.7685396671295166,0.8414554920447089,0.90310305,0.8948721684571754,0.9314764,0.47307613,-1.3416344
3881,-38.231666564941406,-0.3786827874263967,0.26449096,0.1994387156801753,0.15212364,1.2171804,-2157.2
4212,-24.28422737121582,-0.24610513980348525,0.39789188,0.2517201821969949,0.20607233,7.2476263,-860.7317
48002,0.2651592493057251,-0.08889957944035842,0.5696332,1.9585099265110641,1.2859116,1.4579415,-53.944862
48097,0.48851364850997925,-0.3028807005445515,0.90819204,1.9917115468874005,1.8399867,1.35897,20.290777
49001,-1.5164995193481445,-0.33158079092050885,-0.2305269,1.0696284513036318,0.49595353,2.1087813,0.23310412
49017,0.49257564544677734,0.5300566672478273,0.7524944,1.2698369146361963,0.70542276,1.3900472,-85.435776
49030,-0.21668219566345215,0.5376410375676683,0.607149,0.7698013554042707,1.0803274,,-3.3053453
49048,0.7207477688789368,0.8617347073159576,0.8625264,0.9853762190040036,1.0021095,0.6619035,-11.901483
49055,0.4682297706604004,0.7422209855175471,0.7804362,0.8656074669792347,1.0134318,0.6132132,-4.359444
49103,0.3899741768836975,0.6626566700535541,0.77417016,0.9977910640614892,1.2505924,0.43541855,20.234385
