gauge_id,NSE,day,static,encoder,decoder
12202,0.8649592333362255,248,slp_dg_sav,q_mm_day,prcp_e5l
9294,0.6963963808411082,107,for_pc_sse,q_mm_day,t_max_e5l
11308,0.8765947756674998,230,ws_area,q_mm_day,t_max_e5l
5132,0.6435724516065128,365,slt_pc_sav,q_mm_day,prcp_e5l
10713,-0.1396533434003091,1,cly_pc_sav,q_mm_day,t_min_e5l
77288,-0.5072640368597321,282,lkv_mc_usu,t_min_e5l,t_max_e5l
77179,0.5406826464208756,151,slt_pc_sav,q_mm_day,t_max_e5l
77409,0.6984377847123528,1,ele_mt_sav,q_mm_day,t_max_e5l
78054,0.2613496686635415,363,crp_pc_sse,q_mm_day,t_max_e5l
5358,0.7180578404589094,11,sgr_dk_sav,t_max_e5l,t_max_e5l
78138,0.848029359970514,1,slp_dg_sav,q_mm_day,t_min_e5l
9343,0.5857964042958007,361,lka_pc_use,q_mm_day,t_max_e5l
8097,0.8688541199420187,1,slt_pc_sav,q_mm_day,t_max_e5l
8361,0.7880083895112285,1,sgr_dk_sav,q_mm_day,t_max_e5l
8411,0.7937090736790087,79,slp_dg_sav,q_mm_day,t_min_e5l
5758,0.6724365976901858,3,inu_pc_ult,prcp_e5l,t_max_e5l
76462,0.6826306001983525,139,kar_pc_sse,q_mm_day,t_min_e5l
77231,0.6625917241989157,3,for_pc_sse,t_min_e5l,t_max_e5l
7072,0.8396166676398864,1,ws_area,prcp_e5l,prcp_e5l
48110,0.6981575534917437,3,crp_pc_sse,q_mm_day,t_max_e5l
75359,0.08861664992923379,1,snd_pc_sav,t_min_e5l,t_max_e5l
5336,0.9272245919786665,181,rev_mc_usu,q_mm_day,t_max_e5l
9256,0.8542910156626081,363,cly_pc_sav,t_min_e5l,t_min_e5l
10220,0.6879840739658367,3,for_pc_sse,q_mm_day,prcp_e5l
10369,0.762286745987522,14,lka_pc_use,q_mm_day,prcp_e5l
11502,0.8380665511571762,198,ele_mt_sav,t_max_e5l,t_min_e5l
5171,0.8740977359143792,150,ire_pc_sse,q_mm_day,t_max_e5l
71086,0.8359114492190745,151,for_pc_sse,q_mm_day,t_min_e5l
72096,0.8898810940968398,1,kar_pc_sse,prcp_e5l,t_max_e5l
19382,0.816162126940544,230,cly_pc_sav,prcp_e5l,t_max_e5l
10066,0.8693943875069907,4,lkv_mc_usu,q_mm_day,t_min_e5l
75274,0.3886347661626284,12,prm_pc_sse,t_min_e5l,prcp_e5l
83266,0.7278248876499263,3,for_pc_sse,q_mm_day,t_min_e5l
10384,0.7349967731567659,205,gwt_cm_sav,prcp_e5l,t_min_e5l
78391,0.9572993877873982,124,cly_pc_sav,q_mm_day,t_max_e5l
9253,0.9075500813684704,164,cly_pc_sav,prcp_e5l,t_max_e5l
77201,0.06478145073649,1,snd_pc_sav,t_min_e5l,t_min_e5l
76519,0.8648759680694795,1,inu_pc_ult,q_mm_day,t_max_e5l
5461,0.8977451410965752,27,rev_mc_usu,q_mm_day,t_min_e5l
70512,0.6421808024143358,1,slp_dg_sav,q_mm_day,t_max_e5l
11473,0.3052341292379641,215,sgr_dk_sav,t_min_e5l,t_max_e5l
76408,0.7152356652103036,360,ire_pc_sse,t_max_e5l,t_max_e5l
75208,0.6586448020465979,8,slt_pc_sav,q_mm_day,prcp_e5l
3001,0.799593998655721,1,cly_pc_sav,q_mm_day,t_max_e5l
7015,0.8509576121134781,365,sgr_dk_sav,q_mm_day,t_min_e5l
8251,0.6618749126142416,1,ire_pc_sse,q_mm_day,t_min_e5l
5347,0.9718157731056236,1,ws_area,q_mm_day,t_min_e5l
75361,0.1921658148589428,180,cly_pc_sav,q_mm_day,t_min_e5l
5280,0.6583671824927899,1,ire_pc_sse,t_max_e5l,t_max_e5l
72083,0.9840820016343824,98,for_pc_sse,q_mm_day,t_max_e5l
2180,0.5969153217109697,199,snd_pc_sav,q_mm_day,t_min_e5l
10176,0.8484495379584496,55,rev_mc_usu,q_mm_day,t_min_e5l
72668,0.9463256311139697,124,ele_mt_sav,q_mm_day,t_max_e5l
76321,0.7231530566065175,30,snd_pc_sav,q_mm_day,t_min_e5l
80222,0.594536807896546,171,ire_pc_sse,q_mm_day,t_min_e5l
7176,0.19341765413764178,1,ire_pc_sse,q_mm_day,prcp_e5l
70284,0.7856226989701477,48,sgr_dk_sav,q_mm_day,t_max_e5l
10205,0.7745820373298882,1,prm_pc_sse,q_mm_day,t_min_e5l
72459,0.10760866707043726,5,gwt_cm_sav,t_max_e5l,t_max_e5l
70147,0.6459418307288634,1,slt_pc_sav,q_mm_day,t_max_e5l
3218,0.8179965868618717,37,ws_area,q_mm_day,prcp_e5l
76217,0.5715862085659571,1,slp_dg_sav,q_mm_day,t_min_e5l
72055,0.8577996664146155,1,cly_pc_sav,q_mm_day,t_max_e5l
9385,0.8471165929134102,141,slt_pc_sav,q_mm_day,prcp_e5l
8364,0.764938623719775,164,for_pc_sse,t_min_e5l,t_max_e5l
12061,0.5801791789135201,105,crp_pc_sse,q_mm_day,prcp_e5l
2090,0.9208499199722471,1,prm_pc_sse,q_mm_day,t_max_e5l
76416,0.5132047786971099,302,ele_mt_sav,q_mm_day,t_max_e5l
80220,0.11362524833469367,1,slt_pc_sav,prcp_e5l,t_min_e5l
84312,0.9569562618154183,362,prm_pc_sse,q_mm_day,t_max_e5l
78529,0.7720551412212098,363,sgr_dk_sav,t_min_e5l,t_min_e5l
9213,0.8989171171385262,1,urb_pc_sse,q_mm_day,t_min_e5l
76318,0.6963337131199874,178,slt_pc_sav,q_mm_day,t_max_e5l
10264,0.8617136510075261,282,crp_pc_sse,q_mm_day,prcp_e5l
10641,0.9012661183952084,1,ele_mt_sav,q_mm_day,t_min_e5l
8313,0.7976011102739585,344,ws_area,q_mm_day,t_min_e5l
78078,-0.24780182040527365,1,snd_pc_sav,t_min_e5l,t_min_e5l
3334,-0.1531621616679002,2,prm_pc_sse,q_mm_day,prcp_e5l
11500,0.7728236082719805,182,for_pc_sse,q_mm_day,t_max_e5l
80157,0.9357457071477122,1,ire_pc_sse,q_mm_day,t_max_e5l
48085,0.6992266473971172,225,ire_pc_sse,t_min_e5l,t_min_e5l
48058,0.975148635822432,365,ele_mt_sav,q_mm_day,prcp_e5l
79261,0.36505518743086285,3,rev_mc_usu,q_mm_day,prcp_e5l
71146,0.6273206579638239,1,gwt_cm_sav,q_mm_day,t_min_e5l
9333,0.8478939194526407,74,pst_pc_sse,t_min_e5l,t_min_e5l
10594,0.9513449354081255,174,urb_pc_sse,q_mm_day,t_min_e5l
8384,0.6332288506139037,1,lkv_mc_usu,q_mm_day,prcp_e5l
10653,0.7202732876792366,1,lka_pc_use,q_mm_day,t_min_e5l
72454,0.6918951181785222,7,ele_mt_sav,t_min_e5l,t_min_e5l
72156,0.19159458922859673,1,ele_mt_sav,t_max_e5l,t_max_e5l
75543,0.8326446616972206,3,cly_pc_sav,q_mm_day,prcp_e5l
3147,0.629324174942521,1,kar_pc_sse,t_max_e5l,t_max_e5l
10424,0.8555949366639692,122,prm_pc_sse,prcp_e5l,prcp_e5l
7161,0.8063546118955104,1,kar_pc_sse,q_mm_day,prcp_e5l
10428,0.8896826879227496,170,kar_pc_sse,q_mm_day,t_max_e5l
76518,0.46487931294123797,103,ws_area,t_max_e5l,t_min_e5l
4158,0.7807690933433672,1,for_pc_sse,prcp_e5l,t_min_e5l
7185,0.7561745956844802,20,slt_pc_sav,q_mm_day,prcp_e5l
10489,0.9011690810038496,65,slp_dg_sav,prcp_e5l,t_min_e5l
8172,0.7181794178406244,103,snd_pc_sav,prcp_e5l,t_max_e5l
9380,0.704210167279384,156,for_pc_sse,t_max_e5l,t_min_e5l
19197,0.6768399298626848,2,prm_pc_sse,prcp_e5l,prcp_e5l
10211,0.29488227470641404,109,crp_pc_sse,q_mm_day,prcp_e5l
72106,0.9254380361035508,211,sgr_dk_sav,prcp_e5l,prcp_e5l
9164,0.8768134280083353,197,sgr_dk_sav,t_min_e5l,t_max_e5l
48021,0.9851879945376122,1,lkv_mc_usu,q_mm_day,t_max_e5l
6256,0.8609056170345969,365,lkv_mc_usu,q_mm_day,t_max_e5l
76112,0.7981715817898983,1,lka_pc_use,prcp_e5l,prcp_e5l
4107,0.41731680330466425,1,lkv_mc_usu,q_mm_day,prcp_e5l
76495,0.560346805717574,79,slt_pc_sav,q_mm_day,t_min_e5l
10343,0.6906484832339277,205,rev_mc_usu,q_mm_day,t_max_e5l
77124,0.75020171011733,365,pst_pc_sse,prcp_e5l,prcp_e5l
10246,0.8795956146393095,306,slp_dg_sav,q_mm_day,t_max_e5l
19183,0.7746160107919231,1,sgr_dk_sav,q_mm_day,t_min_e5l
72285,0.4461187954788933,1,crp_pc_sse,q_mm_day,t_max_e5l
6562,0.6306306425526532,365,urb_pc_sse,q_mm_day,t_max_e5l
10219,0.6846769399533947,365,ire_pc_sse,prcp_e5l,t_min_e5l
75497,-5.593117365418014,327,ws_area,t_min_e5l,t_min_e5l
10232,0.7918026451520348,1,lkv_mc_usu,t_min_e5l,t_max_e5l
70345,0.5167900263249761,172,ws_area,t_max_e5l,t_min_e5l
7187,0.7425247690552701,8,pst_pc_sse,t_max_e5l,t_min_e5l
6134,0.7540310527503223,327,gwt_cm_sav,prcp_e5l,prcp_e5l
10112,0.7604578208341266,165,crp_pc_sse,prcp_e5l,prcp_e5l
9568,0.6101210971554134,259,pst_pc_sse,t_min_e5l,t_min_e5l
9304,0.037009159285319115,111,cly_pc_sav,t_min_e5l,t_max_e5l
6491,0.7782055460223806,161,ele_mt_sav,t_min_e5l,t_max_e5l
5063,0.8700184120729322,1,kar_pc_sse,q_mm_day,t_min_e5l
49090,0.6965745982778375,163,cly_pc_sav,q_mm_day,t_max_e5l
5122,0.6977594515386789,1,for_pc_sse,q_mm_day,prcp_e5l
75740,0.6116731261253721,361,lka_pc_use,q_mm_day,t_max_e5l
8290,0.8361130148528406,1,gwt_cm_sav,q_mm_day,t_max_e5l
10567,0.7869090543486349,1,slt_pc_sav,q_mm_day,t_min_e5l
5733,0.7417305724745591,231,ele_mt_sav,t_min_e5l,t_min_e5l
5262,0.8858418694967491,170,prm_pc_sse,q_mm_day,prcp_e5l
8241,0.6062523547985775,1,snd_pc_sav,q_mm_day,t_min_e5l
75772,0.723825689134715,5,lkv_mc_usu,q_mm_day,t_max_e5l
71193,0.9521004734748745,198,kar_pc_sse,t_max_e5l,t_max_e5l
75286,0.7209699143445532,365,gwt_cm_sav,q_mm_day,t_min_e5l
5664,0.8430525004953775,62,sgr_dk_sav,prcp_e5l,prcp_e5l
6259,0.7939271668181873,365,gwt_cm_sav,prcp_e5l,prcp_e5l
75296,-0.5650967733485917,173,slp_dg_sav,t_min_e5l,t_min_e5l
12498,0.7520440624880709,4,lkv_mc_usu,q_mm_day,prcp_e5l
3136,0.9129207938963041,33,lkv_mc_usu,q_mm_day,t_max_e5l
79051,0.4776917030214298,87,ire_pc_sse,q_mm_day,t_min_e5l
10461,0.895401624608987,43,ele_mt_sav,q_mm_day,t_max_e5l
11312,0.9866420840315722,1,crp_pc_sse,q_mm_day,t_max_e5l
7180,0.8556420428174185,365,prm_pc_sse,q_mm_day,t_max_e5l
3135,0.9073064862288743,51,ws_area,prcp_e5l,prcp_e5l
10411,0.8767139405028084,154,kar_pc_sse,q_mm_day,t_min_e5l
76253,0.5718201858362568,365,sgr_dk_sav,t_min_e5l,t_min_e5l
5383,0.845945882024336,331,slt_pc_sav,q_mm_day,t_min_e5l
10279,0.7742525506863027,149,pst_pc_sse,t_min_e5l,t_min_e5l
78513,0.0010943090295835178,83,cly_pc_sav,t_min_e5l,t_min_e5l
76139,0.5411159875034872,354,prm_pc_sse,t_min_e5l,prcp_e5l
12059,0.5285180649708365,1,ele_mt_sav,q_mm_day,prcp_e5l
2107,0.9277606199256697,1,lka_pc_use,q_mm_day,t_min_e5l
72682,0.8519682353581568,365,lkv_mc_usu,q_mm_day,t_min_e5l
9226,0.7628596019669431,319,lka_pc_use,q_mm_day,prcp_e5l
6077,0.8645873233872174,17,inu_pc_ult,prcp_e5l,t_min_e5l
10122,0.9253217755154907,212,rev_mc_usu,q_mm_day,prcp_e5l
5652,0.3807082198001628,284,lkv_mc_usu,q_mm_day,prcp_e5l
75106,0.42515771024175264,5,inu_pc_ult,q_mm_day,t_max_e5l
70574,0.7462014075332591,270,prm_pc_sse,q_mm_day,t_min_e5l
48123,0.8586376023865265,89,gwt_cm_sav,t_max_e5l,t_max_e5l
72192,0.42720419165800594,1,gwt_cm_sav,t_max_e5l,t_min_e5l
10062,0.8016668206890918,200,for_pc_sse,t_min_e5l,t_min_e5l
70609,0.7999115396883982,176,rev_mc_usu,t_max_e5l,t_min_e5l
3577,0.9236068815560443,1,lkv_mc_usu,q_mm_day,t_max_e5l
10349,0.7227104206606232,4,slt_pc_sav,q_mm_day,t_min_e5l
4043,0.7821672997269578,2,ire_pc_sse,q_mm_day,prcp_e5l
9337,0.838827542299153,1,kar_pc_sse,prcp_e5l,prcp_e5l
19185,0.17871428062927808,362,ws_area,q_mm_day,t_max_e5l
3248,0.7754899877902383,155,inu_pc_ult,t_max_e5l,t_max_e5l
72748,0.8454682560029165,1,ws_area,q_mm_day,t_min_e5l
80148,0.22542495018802744,1,for_pc_sse,q_mm_day,t_min_e5l
84243,0.9317206590818147,286,lka_pc_use,q_mm_day,t_min_e5l
76692,0.8279913410439885,365,pst_pc_sse,q_mm_day,prcp_e5l
10404,0.7612378211559113,363,urb_pc_sse,q_mm_day,t_min_e5l
49129,0.9267684746439855,2,kar_pc_sse,prcp_e5l,t_max_e5l
10315,0.9131666647331503,138,pst_pc_sse,q_mm_day,t_max_e5l
75699,-0.26876131119236857,274,ire_pc_sse,q_mm_day,t_min_e5l
78503,-0.2817112521128795,1,pst_pc_sse,q_mm_day,t_min_e5l
75749,0.7233914249087996,8,lka_pc_use,prcp_e5l,prcp_e5l
3219,0.7226298146608058,1,slt_pc_sav,prcp_e5l,t_max_e5l
72110,0.873552797326411,204,pst_pc_sse,t_max_e5l,t_max_e5l
3669,0.5328234491050602,139,prm_pc_sse,t_max_e5l,t_max_e5l
75547,0.71797459967728,2,prm_pc_sse,q_mm_day,t_min_e5l
70533,0.786824357672865,365,snd_pc_sav,q_mm_day,t_min_e5l
78142,0.8099230659210241,1,ele_mt_sav,q_mm_day,t_min_e5l
9403,0.8071889634358532,254,lkv_mc_usu,t_max_e5l,t_min_e5l
9560,0.9007055989843895,1,ws_area,q_mm_day,prcp_e5l
84029,0.7411992614889622,33,urb_pc_sse,t_min_e5l,t_min_e5l
9286,0.7098391744143238,365,cly_pc_sav,q_mm_day,t_min_e5l
11309,0.9227361152480305,161,for_pc_sse,q_mm_day,t_max_e5l
8582,0.22099610123859637,105,slt_pc_sav,t_min_e5l,t_min_e5l
70509,0.7902690450576985,1,prm_pc_sse,q_mm_day,t_min_e5l
5458,0.8931278445712034,1,crp_pc_sse,q_mm_day,t_min_e5l
70250,0.7656768023350348,334,lkv_mc_usu,q_mm_day,t_min_e5l
72738,0.8985503906050617,61,gwt_cm_sav,q_mm_day,t_max_e5l
70339,0.46810777744752663,12,cly_pc_sav,t_min_e5l,t_min_e5l
4159,0.4018948128506501,1,kar_pc_sse,prcp_e5l,t_max_e5l
10432,0.911863574707583,270,sgr_dk_sav,q_mm_day,prcp_e5l
72752,0.4074059519517512,181,urb_pc_sse,t_min_e5l,prcp_e5l
75552,0.4893811599833684,1,ws_area,t_max_e5l,t_max_e5l
10100,0.8426054249957227,75,inu_pc_ult,q_mm_day,t_max_e5l
9285,0.637096749702332,98,kar_pc_sse,prcp_e5l,prcp_e5l
10476,0.9217829070835258,78,lkv_mc_usu,q_mm_day,t_max_e5l
8161,0.6176277540612513,1,crp_pc_sse,prcp_e5l,t_max_e5l
76284,0.7417461318950149,14,crp_pc_sse,t_max_e5l,t_min_e5l
2103,0.9096082439355828,1,lka_pc_use,prcp_e5l,t_max_e5l
77266,0.6419344870600303,26,pst_pc_sse,t_min_e5l,t_max_e5l
72423,0.4692460648931166,1,kar_pc_sse,prcp_e5l,t_min_e5l
5105,0.816466498324135,1,inu_pc_ult,q_mm_day,t_max_e5l
78515,0.571328639427248,4,inu_pc_ult,q_mm_day,t_max_e5l
72569,0.748979276136071,328,kar_pc_sse,q_mm_day,t_max_e5l
10651,0.9320305118770623,365,ele_mt_sav,q_mm_day,prcp_e5l
1556,0.5972116043742143,353,kar_pc_sse,prcp_e5l,prcp_e5l
77259,0.40215052574735277,1,kar_pc_sse,t_min_e5l,t_min_e5l
84031,0.887694308054557,209,lka_pc_use,q_mm_day,t_max_e5l
76075,0.583135381024076,9,cly_pc_sav,t_max_e5l,t_max_e5l
5160,0.6401358151077353,2,for_pc_sse,prcp_e5l,t_max_e5l
72155,0.5862138447146246,176,slp_dg_sav,t_min_e5l,prcp_e5l
19123,0.5973529147880785,6,kar_pc_sse,q_mm_day,prcp_e5l
8249,0.9059432324209694,154,slt_pc_sav,q_mm_day,t_min_e5l
19092,0.5721943967394516,131,ire_pc_sse,q_mm_day,t_max_e5l
77285,-0.03963595430382583,1,slp_dg_sav,t_min_e5l,t_max_e5l
10117,0.8432942927863168,19,slt_pc_sav,q_mm_day,t_max_e5l
82039,0.6424202145866116,190,pst_pc_sse,q_mm_day,t_max_e5l
84037,0.8447753383089704,358,snd_pc_sav,q_mm_day,prcp_e5l
10570,0.5554982601893896,365,rev_mc_usu,t_min_e5l,t_min_e5l
80118,0.7622128326152553,1,snd_pc_sav,prcp_e5l,t_min_e5l
10511,0.9725845567882703,55,ire_pc_sse,q_mm_day,prcp_e5l
4034,0.693624905222272,175,snd_pc_sav,t_min_e5l,t_min_e5l
5662,0.20354441043610327,359,sgr_dk_sav,q_mm_day,prcp_e5l
48002,-1.0733284607657785,1,for_pc_sse,q_mm_day,t_max_e5l
75643,-0.23835934788029145,22,pst_pc_sse,prcp_e5l,t_max_e5l
48075,0.9577252482716551,205,ele_mt_sav,t_max_e5l,t_min_e5l
75540,0.7820800584895062,176,ws_area,q_mm_day,t_min_e5l
11306,0.8930953512023648,365,ire_pc_sse,q_mm_day,prcp_e5l
10595,0.8436051395110202,364,rev_mc_usu,q_mm_day,t_min_e5l
7003,0.4671415577251363,185,ws_area,q_mm_day,prcp_e5l
10591,0.9277851876233669,175,gwt_cm_sav,t_min_e5l,t_max_e5l
71185,0.5570523158474251,362,prm_pc_sse,prcp_e5l,t_min_e5l
10379,0.5148598042133403,48,lkv_mc_usu,q_mm_day,t_max_e5l
75006,0.5914145578522627,365,rev_mc_usu,q_mm_day,t_max_e5l
77260,0.46619632004951395,321,ire_pc_sse,t_max_e5l,t_min_e5l
10044,0.9542195904996286,1,kar_pc_sse,t_max_e5l,t_max_e5l
5600,0.6823267711743888,173,pst_pc_sse,t_max_e5l,t_max_e5l
5166,0.6331306031713939,1,ele_mt_sav,prcp_e5l,prcp_e5l
19313,0.6619881913962251,46,ws_area,prcp_e5l,t_max_e5l
70348,0.729681767747952,182,cly_pc_sav,t_max_e5l,t_max_e5l
72625,0.9028134157894837,1,prm_pc_sse,q_mm_day,t_min_e5l
4145,0.7503050021108917,25,urb_pc_sse,t_max_e5l,t_max_e5l
3247,0.8105689697921205,1,rev_mc_usu,q_mm_day,t_max_e5l
10150,0.7862297670029482,1,ire_pc_sse,q_mm_day,t_max_e5l
7142,0.8694998968224518,1,lkv_mc_usu,t_min_e5l,t_max_e5l
76651,0.3681702322712034,189,inu_pc_ult,q_mm_day,prcp_e5l
72508,0.7274664290717643,3,inu_pc_ult,t_max_e5l,t_max_e5l
77115,0.43950345121418155,92,ws_area,q_mm_day,t_max_e5l
70414,0.8289846806557891,1,cly_pc_sav,q_mm_day,t_max_e5l
11491,0.6234736693609508,1,snd_pc_sav,t_max_e5l,t_min_e5l
75257,0.7436968281075869,4,slp_dg_sav,q_mm_day,t_max_e5l
6139,0.8448010845962262,174,for_pc_sse,q_mm_day,prcp_e5l
77210,0.18527659535943453,1,ws_area,t_min_e5l,t_min_e5l
76364,0.7663149488134864,1,lka_pc_use,t_max_e5l,t_max_e5l
78231,0.21650988998157972,1,urb_pc_sse,q_mm_day,t_max_e5l
4033,0.8686883215879262,365,crp_pc_sse,q_mm_day,t_min_e5l
7004,0.9098548692182064,1,lkv_mc_usu,q_mm_day,t_min_e5l
7016,0.9042496575434036,240,for_pc_sse,q_mm_day,t_max_e5l
10400,0.831393427783639,198,ws_area,q_mm_day,t_min_e5l
48069,0.8595452878481848,1,ws_area,q_mm_day,t_min_e5l
1608,0.8269103329618146,1,ws_area,t_max_e5l,t_max_e5l
5094,0.8760173020901378,1,ws_area,q_mm_day,t_max_e5l
6387,0.3803203517160064,354,kar_pc_sse,q_mm_day,t_min_e5l
8334,0.4315248110521771,203,ws_area,t_max_e5l,t_max_e5l
70601,0.5443569723345733,3,for_pc_sse,t_max_e5l,prcp_e5l
7009,0.831232885899176,364,snd_pc_sav,q_mm_day,t_max_e5l
3150,0.833268279868437,1,snd_pc_sav,q_mm_day,t_min_e5l
10407,0.7312958078136198,1,kar_pc_sse,q_mm_day,t_min_e5l
84008,-1.195626895498497,1,crp_pc_sse,q_mm_day,t_max_e5l
72109,0.6721167773544638,212,urb_pc_sse,t_min_e5l,t_max_e5l
75776,0.4345052471497439,154,sgr_dk_sav,t_min_e5l,t_min_e5l
7034,0.9628607266916647,192,ire_pc_sse,t_max_e5l,t_max_e5l
72731,0.6869327113750234,1,gwt_cm_sav,t_max_e5l,t_min_e5l
80592,0.3642466811737183,1,ele_mt_sav,prcp_e5l,t_max_e5l
75656,-0.2645494985488981,1,prm_pc_sse,t_max_e5l,t_max_e5l
7200,0.6180400371341498,1,lka_pc_use,q_mm_day,prcp_e5l
77242,0.5806289749092138,351,slt_pc_sav,t_max_e5l,t_max_e5l
19108,0.6636581628799642,42,cly_pc_sav,q_mm_day,prcp_e5l
12043,-1.5228679432980723,365,pst_pc_sse,prcp_e5l,prcp_e5l
10231,0.8354792106583746,221,snd_pc_sav,t_max_e5l,t_max_e5l
5208,0.5872339516726414,1,cly_pc_sav,q_mm_day,prcp_e5l
75727,0.4431509907724721,365,crp_pc_sse,q_mm_day,t_max_e5l
7167,0.7120712165179501,27,urb_pc_sse,t_max_e5l,t_min_e5l
72585,0.9156131108173903,363,prm_pc_sse,q_mm_day,t_max_e5l
12189,0.8425633040299495,340,ire_pc_sse,q_mm_day,t_max_e5l
80442,0.8688169161628461,2,urb_pc_sse,q_mm_day,prcp_e5l
2034,0.9586742258401547,365,snd_pc_sav,q_mm_day,t_min_e5l
12320,0.8188958561228346,1,kar_pc_sse,t_min_e5l,t_min_e5l
72716,0.7997392119257216,222,sgr_dk_sav,q_mm_day,prcp_e5l
11556,0.7777919118047311,1,gwt_cm_sav,q_mm_day,t_max_e5l
5449,0.8962266322795979,365,cly_pc_sav,prcp_e5l,prcp_e5l
76650,0.7895906523219696,27,crp_pc_sse,q_mm_day,t_max_e5l
75751,0.7000462127898938,297,ele_mt_sav,prcp_e5l,t_min_e5l
7011,0.8044612571269082,2,ws_area,prcp_e5l,prcp_e5l
78611,0.43038661748146667,178,prm_pc_sse,t_min_e5l,t_min_e5l
84449,0.9063366248160507,315,cly_pc_sav,t_min_e5l,t_min_e5l
12417,0.8902030914585938,162,slt_pc_sav,q_mm_day,t_min_e5l
12611,0.9326536569933948,4,gwt_cm_sav,q_mm_day,t_max_e5l
10108,0.7570994324606791,1,urb_pc_sse,prcp_e5l,prcp_e5l
76243,-0.13010103309398446,247,prm_pc_sse,q_mm_day,t_max_e5l
5746,0.9677004038092196,320,lka_pc_use,prcp_e5l,prcp_e5l
5759,0.7571192255331634,247,ele_mt_sav,q_mm_day,t_max_e5l
78410,0.676957220030028,362,lka_pc_use,q_mm_day,t_min_e5l
76256,0.6504238534485588,75,lkv_mc_usu,prcp_e5l,t_max_e5l
48030,0.9525710822219775,1,lkv_mc_usu,q_mm_day,t_min_e5l
5092,0.8764944743269202,217,for_pc_sse,q_mm_day,t_min_e5l
3291,0.6999370811741736,4,slp_dg_sav,t_min_e5l,t_min_e5l
76355,0.6802917922109976,163,prm_pc_sse,t_max_e5l,t_max_e5l
10396,0.6329844606237341,184,gwt_cm_sav,t_min_e5l,t_min_e5l
79006,0.3982653221479423,1,cly_pc_sav,t_max_e5l,t_max_e5l
84233,0.950383522715177,1,for_pc_sse,q_mm_day,t_min_e5l
78519,0.7958489041358698,365,crp_pc_sse,t_max_e5l,prcp_e5l
76483,0.3920466956575942,199,for_pc_sse,t_min_e5l,t_min_e5l
2152,0.9480960308830941,1,lkv_mc_usu,q_mm_day,t_max_e5l
49126,0.8536750503313152,1,rev_mc_usu,t_min_e5l,t_min_e5l
76421,0.8128430258258265,2,ele_mt_sav,prcp_e5l,prcp_e5l
77166,0.6533269794595359,314,lkv_mc_usu,prcp_e5l,t_min_e5l
80196,0.7048338646371575,364,urb_pc_sse,q_mm_day,t_max_e5l
76406,0.8673755119174122,365,inu_pc_ult,t_max_e5l,t_max_e5l
49127,0.8461306717518189,277,urb_pc_sse,t_max_e5l,t_max_e5l
4181,0.7251764010784092,240,crp_pc_sse,prcp_e5l,prcp_e5l
9199,0.4916677959994017,5,gwt_cm_sav,q_mm_day,t_max_e5l
75108,-0.26097412556525224,155,lkv_mc_usu,t_min_e5l,t_max_e5l
3059,0.7670773585196724,124,lkv_mc_usu,q_mm_day,t_max_e5l
9335,0.9161311087113658,311,ele_mt_sav,t_max_e5l,t_max_e5l
78053,0.6514832421578531,3,sgr_dk_sav,q_mm_day,t_max_e5l
77209,-0.09969423852113035,291,ws_area,prcp_e5l,prcp_e5l
10209,0.7253521688664022,211,slt_pc_sav,q_mm_day,t_min_e5l
3569,0.6392027035405223,2,inu_pc_ult,t_max_e5l,t_min_e5l
9189,0.6768699618199463,95,ire_pc_sse,q_mm_day,t_max_e5l
82026,0.6496312853619378,2,slt_pc_sav,q_mm_day,t_max_e5l
72148,0.8772605408165914,365,crp_pc_sse,q_mm_day,t_min_e5l
8150,0.8519101075946706,1,inu_pc_ult,q_mm_day,t_min_e5l
75217,0.15757595027064786,18,prm_pc_sse,t_max_e5l,t_min_e5l
9283,0.6255412747787366,1,ele_mt_sav,t_min_e5l,t_max_e5l
49053,0.9537998151179617,365,lkv_mc_usu,t_max_e5l,t_max_e5l
75210,0.848341638721172,3,sgr_dk_sav,q_mm_day,t_min_e5l
70328,0.5901384095551632,1,for_pc_sse,q_mm_day,t_min_e5l
10126,0.8714557752379417,365,kar_pc_sse,t_min_e5l,t_min_e5l
76648,0.8487437844860134,1,kar_pc_sse,q_mm_day,t_min_e5l
75280,0.4728297090905986,21,urb_pc_sse,q_mm_day,t_max_e5l
10414,0.841339782131692,285,pst_pc_sse,q_mm_day,t_min_e5l
75402,0.7686138201474826,12,pst_pc_sse,prcp_e5l,t_max_e5l
49093,0.6424551496091011,68,snd_pc_sav,q_mm_day,t_min_e5l
76685,0.5397991776290785,202,sgr_dk_sav,t_max_e5l,t_min_e5l
9397,0.9292797730836712,1,kar_pc_sse,q_mm_day,t_min_e5l
9324,0.6016642283555319,365,for_pc_sse,q_mm_day,t_min_e5l
75645,0.4541880276959458,316,prm_pc_sse,q_mm_day,t_max_e5l
12239,0.9344915535652859,6,prm_pc_sse,q_mm_day,t_max_e5l
76652,0.8229006198619442,208,slp_dg_sav,q_mm_day,t_min_e5l
78160,0.1867439223834082,1,snd_pc_sav,q_mm_day,t_max_e5l
11538,0.7030180251497804,1,lkv_mc_usu,t_min_e5l,prcp_e5l
7080,0.9382069927832678,365,inu_pc_ult,q_mm_day,t_min_e5l
76255,0.41099217468881477,363,for_pc_sse,t_min_e5l,prcp_e5l
79011,0.7521042617357461,1,sgr_dk_sav,q_mm_day,t_min_e5l
