gauge_id,NSE,encoder,decoder
78205,-4.98672592652903,t_max_e5l,t_max_e5l
80424,0.4388114891721022,q_mm_day,t_max_e5l
11368,0.5952983462387152,q_mm_day,prcp_e5l
1596,0.7851626813610757,t_max_e5l,t_max_e5l
9191,0.6724090729572925,q_mm_day,t_max_e5l
2126,0.9116294772073759,t_max_e5l,t_max_e5l
75235,0.15178193676837504,t_min_e5l,t_max_e5l
11334,0.9501566092044631,q_mm_day,t_max_e5l
75367,-6.266608469530545,q_mm_day,t_max_e5l
49047,0.7567672583652928,q_mm_day,t_min_e5l
2115,0.9211887536791492,prcp_e5l,t_min_e5l
2193,0.8012618768035762,q_mm_day,prcp_e5l
8359,0.6352301522666737,q_mm_day,t_min_e5l
9282,0.6733604560338349,prcp_e5l,t_max_e5l
7012,0.7392826550046212,prcp_e5l,prcp_e5l
80230,0.39384341849389015,prcp_e5l,t_min_e5l
10549,0.919013595280848,q_mm_day,prcp_e5l
76653,0.4904425019078218,t_max_e5l,t_max_e5l
78196,-1.9818591181610645,q_mm_day,t_max_e5l
10266,0.6999686042308699,q_mm_day,prcp_e5l
9207,0.8523535581802949,q_mm_day,t_min_e5l
7099,0.5265398761669514,t_max_e5l,t_min_e5l
6506,0.8100663217350494,q_mm_day,prcp_e5l
6089,0.7606020014318214,q_mm_day,t_max_e5l
7152,0.8475310895748722,t_max_e5l,t_min_e5l
9547,0.3295266159465905,q_mm_day,t_min_e5l
8288,0.6649165183035948,q_mm_day,t_min_e5l
2010,0.8694347202478674,q_mm_day,prcp_e5l
76673,0.701142702739216,q_mm_day,t_max_e5l
6407,0.4368615144037793,prcp_e5l,prcp_e5l
71277,0.5694098239814396,t_min_e5l,t_min_e5l
70583,0.42872053214600536,t_min_e5l,t_max_e5l
11370,0.8183671005799956,q_mm_day,prcp_e5l
49128,0.8493144874851015,q_mm_day,t_min_e5l
11487,0.6293807883150024,t_min_e5l,t_max_e5l
75297,0.5441117257110611,prcp_e5l,prcp_e5l
10701,0.51112664305767,q_mm_day,t_max_e5l
9216,0.8595268156843034,t_max_e5l,t_max_e5l
5453,0.6310952076698644,prcp_e5l,t_min_e5l
76099,0.7166411917276729,t_max_e5l,t_max_e5l
83350,0.7580417019622502,t_min_e5l,prcp_e5l
12305,0.46422872353889355,q_mm_day,prcp_e5l
5250,0.8365200868624595,q_mm_day,t_max_e5l
7020,0.7789243516544277,q_mm_day,t_min_e5l
3003,0.4726085230768873,t_max_e5l,prcp_e5l
77250,0.24974354249711384,t_min_e5l,t_min_e5l
2106,0.8043862390977633,q_mm_day,t_min_e5l
6424,0.8344535910605044,t_min_e5l,t_min_e5l
3073,0.4001784871583377,t_min_e5l,t_max_e5l
5736,0.6345753423094186,prcp_e5l,t_max_e5l
77397,0.3529441669256771,t_max_e5l,t_max_e5l
76417,0.7477890272716379,q_mm_day,t_min_e5l
5311,0.8545859960017292,q_mm_day,t_min_e5l
5292,0.700598945631407,t_max_e5l,t_max_e5l
75780,0.5568249238894323,q_mm_day,t_min_e5l
70589,0.5492980077633403,t_max_e5l,t_max_e5l
70566,0.736186251982655,q_mm_day,t_min_e5l
6345,0.30587801050761443,t_max_e5l,prcp_e5l
77146,0.5986867691807244,q_mm_day,t_max_e5l
10198,0.38498581270394805,t_min_e5l,t_min_e5l
9345,0.738072523163455,q_mm_day,t_max_e5l
80405,0.6952053627418047,prcp_e5l,t_max_e5l
3234,0.6273093737783351,prcp_e5l,t_min_e5l
8410,0.7330017057461362,prcp_e5l,prcp_e5l
6443,0.8026167262847355,q_mm_day,t_max_e5l
7076,0.75887846062704,q_mm_day,t_max_e5l
77329,0.6921373994500246,q_mm_day,prcp_e5l
10394,0.5486577796218115,q_mm_day,t_min_e5l
10416,0.8188211780043604,t_min_e5l,t_max_e5l
10240,0.6278009994709659,q_mm_day,t_max_e5l
75491,0.4927361225449949,prcp_e5l,t_min_e5l
76159,0.5369134636103052,q_mm_day,t_max_e5l
10221,0.7544026887296889,t_max_e5l,t_min_e5l
4027,0.663471170997734,q_mm_day,t_min_e5l
83260,0.4201905193835861,q_mm_day,t_max_e5l
77336,-0.9356559788222865,q_mm_day,t_max_e5l
8254,0.8652159776350922,prcp_e5l,t_max_e5l
5072,0.6333941711193296,t_min_e5l,t_min_e5l
72481,0.2316661334249711,q_mm_day,prcp_e5l
6411,0.6192260830072802,q_mm_day,t_min_e5l
70522,0.6788075154328246,prcp_e5l,t_min_e5l
8095,0.7168151204479369,q_mm_day,t_max_e5l
75290,0.6312829211192656,t_max_e5l,t_min_e5l
76661,0.6087526438838611,q_mm_day,prcp_e5l
83174,0.6944999187838086,q_mm_day,prcp_e5l
10075,0.8165118379048469,t_min_e5l,t_min_e5l
7172,0.23242892802341586,q_mm_day,t_min_e5l
84078,0.7867108634236364,t_max_e5l,t_min_e5l
72566,0.06420283060265852,prcp_e5l,t_min_e5l
84213,0.8880623138706437,q_mm_day,prcp_e5l
78225,-0.2978644066655489,q_mm_day,t_min_e5l
48011,0.613175510448204,t_min_e5l,prcp_e5l
70597,0.6368851636488695,q_mm_day,t_min_e5l
10058,0.43704939296306533,q_mm_day,prcp_e5l
10554,0.5031852682584326,t_max_e5l,prcp_e5l
75254,0.36496894441251415,q_mm_day,t_min_e5l
83063,0.9553730450076456,q_mm_day,t_min_e5l
5074,0.6795748595189803,t_max_e5l,t_min_e5l
3074,0.7605927335798276,t_min_e5l,prcp_e5l
72577,0.8920898294493809,t_min_e5l,t_max_e5l
9329,0.4848703344265135,prcp_e5l,t_min_e5l
75631,0.3291365114738929,q_mm_day,prcp_e5l
48090,0.8831817396104406,prcp_e5l,prcp_e5l
83369,0.45293067238693197,prcp_e5l,t_max_e5l
19154,0.7250397673579179,q_mm_day,t_max_e5l
75463,-0.14103400097367635,q_mm_day,t_min_e5l
78393,0.9228051997049531,q_mm_day,t_max_e5l
8374,0.6289317058293884,q_mm_day,prcp_e5l
76165,0.527427910717434,t_min_e5l,t_max_e5l
4240,0.6029976873330449,q_mm_day,t_min_e5l
3083,0.8295176141486581,q_mm_day,t_max_e5l
5507,0.4046027042563912,q_mm_day,prcp_e5l
9166,0.774132596901967,q_mm_day,prcp_e5l
8347,0.574773663290808,q_mm_day,prcp_e5l
76275,0.7388393125179,q_mm_day,t_max_e5l
76499,0.15305036554655882,t_min_e5l,t_max_e5l
8188,0.6809439211670002,prcp_e5l,t_min_e5l
19383,0.48738416547260066,t_max_e5l,t_max_e5l
83340,0.8173323978210533,q_mm_day,t_min_e5l
72162,0.4073848751568595,t_max_e5l,t_min_e5l
5254,0.8853003574468484,prcp_e5l,t_max_e5l
5580,-0.010040048175753213,prcp_e5l,t_max_e5l
10475,0.9304118139303507,q_mm_day,t_max_e5l
10453,0.7433054059307402,q_mm_day,prcp_e5l
76325,0.8078398267522441,prcp_e5l,t_min_e5l
77407,-0.12952080661045606,t_max_e5l,t_max_e5l
10110,0.7842446775589788,q_mm_day,t_min_e5l
49054,0.9601188065730867,q_mm_day,t_min_e5l
75615,0.4701627110021337,t_min_e5l,prcp_e5l
78144,0.008840440970173336,q_mm_day,t_max_e5l
4102,0.46962365748729384,q_mm_day,prcp_e5l
6076,0.7258154870383886,q_mm_day,t_max_e5l
8120,0.2963510860056551,q_mm_day,t_min_e5l
78345,0.8350785302758097,t_max_e5l,t_max_e5l
75427,0.7043051420773969,q_mm_day,t_min_e5l
11639,0.7236222790177108,q_mm_day,t_min_e5l
4116,0.4729924817767548,q_mm_day,prcp_e5l
5148,0.3509474654932302,t_min_e5l,t_min_e5l
19135,-135.633506712462,q_mm_day,t_min_e5l
77246,-0.09842206262410058,t_min_e5l,t_max_e5l
80197,0.7904421837894982,q_mm_day,t_min_e5l
10223,0.5151677310844158,q_mm_day,prcp_e5l
84342,0.6982730032140502,t_max_e5l,t_max_e5l
9417,0.1889286784556633,t_max_e5l,t_min_e5l
4160,0.5894625453186607,q_mm_day,t_max_e5l
71104,0.08729921476095759,prcp_e5l,t_min_e5l
10292,0.5596255721502787,q_mm_day,t_max_e5l
76176,0.6957949684277298,t_min_e5l,t_min_e5l
70246,0.4968166502846981,q_mm_day,t_min_e5l
5597,0.5053089382516516,t_min_e5l,t_max_e5l
9372,0.8549218431100043,q_mm_day,prcp_e5l
9563,0.9045882715143038,q_mm_day,t_max_e5l
9546,0.4857053916742141,t_max_e5l,t_min_e5l
10571,0.6080679183963632,prcp_e5l,t_max_e5l
76461,0.6559818878582673,t_min_e5l,t_max_e5l
9217,0.8721414209893539,q_mm_day,t_max_e5l
76130,0.4635767570577516,t_min_e5l,t_min_e5l
72761,0.3923762087111835,q_mm_day,prcp_e5l
5211,0.8171953187201233,t_min_e5l,t_max_e5l
83314,0.9190368873587121,q_mm_day,prcp_e5l
82046,0.538436300864299,t_max_e5l,prcp_e5l
11335,0.8343663874438839,q_mm_day,t_max_e5l
10539,0.07178758990732947,prcp_e5l,t_min_e5l
76533,0.6997070311972284,q_mm_day,t_min_e5l
49052,0.8830546396886108,t_min_e5l,t_max_e5l
78141,-0.8984730357899309,q_mm_day,t_min_e5l
7060,0.36267626458337365,t_min_e5l,t_min_e5l
8281,0.8337035107717248,q_mm_day,prcp_e5l
75664,0.17332401813310383,t_max_e5l,t_min_e5l
3156,0.8077371441377039,q_mm_day,t_max_e5l
11675,0.6035301720969586,q_mm_day,t_min_e5l
10133,0.829604179532462,q_mm_day,prcp_e5l
70129,0.021862685983788377,q_mm_day,t_max_e5l
76500,0.22000089358902464,q_mm_day,t_min_e5l
7130,0.9318244864888956,q_mm_day,t_min_e5l
1534,0.7598434153055128,q_mm_day,prcp_e5l
76701,0.8088931251816848,q_mm_day,t_max_e5l
72661,0.7108073675899547,q_mm_day,t_max_e5l
10073,0.9219457214729956,q_mm_day,t_min_e5l
70382,0.5249758823822284,q_mm_day,prcp_e5l
70212,0.7646205787028753,t_max_e5l,t_max_e5l
78092,-0.2825076851236301,q_mm_day,prcp_e5l
7066,0.513669167729943,prcp_e5l,t_min_e5l
72198,0.4950961308445049,t_max_e5l,t_min_e5l
2027,0.9025529125089463,t_min_e5l,t_max_e5l
77362,-0.34249726223228993,t_max_e5l,t_min_e5l
78504,0.26016359946431244,t_min_e5l,t_min_e5l
10059,0.3241989205674247,t_min_e5l,t_max_e5l
72518,0.7831436301703855,q_mm_day,t_min_e5l
19167,0.5947825200465231,q_mm_day,t_max_e5l
19159,0.8320443040768166,t_min_e5l,t_max_e5l
11620,0.7878561956468806,q_mm_day,prcp_e5l
8375,0.7311597315558831,t_max_e5l,t_min_e5l
19049,0.5686095161687477,t_min_e5l,t_max_e5l
11357,0.7199974391610122,q_mm_day,prcp_e5l
72098,0.8891116272096136,q_mm_day,t_max_e5l
78623,0.9184531821135128,q_mm_day,t_max_e5l
84448,0.9343247357465151,prcp_e5l,t_min_e5l
70118,0.49831302637445596,q_mm_day,prcp_e5l
72654,0.8628184571759177,q_mm_day,t_min_e5l
19039,0.7775140722714808,q_mm_day,t_min_e5l
78252,0.5142446356300765,t_min_e5l,prcp_e5l
10387,0.683995773781957,prcp_e5l,prcp_e5l
4235,0.5781285278495394,q_mm_day,t_min_e5l
10385,0.6180365771426694,prcp_e5l,t_min_e5l
70614,0.6339562592598157,t_min_e5l,t_min_e5l
3087,0.7673014756150693,t_min_e5l,t_min_e5l
7148,0.8262295964829134,prcp_e5l,prcp_e5l
70444,0.7454065437999398,q_mm_day,prcp_e5l
4173,0.7149505579561217,q_mm_day,t_max_e5l
75676,0.5783194392529952,q_mm_day,t_min_e5l
72744,0.6694221159874252,t_max_e5l,t_min_e5l
19128,-0.21438997571869467,prcp_e5l,prcp_e5l
4090,0.5163590170485313,prcp_e5l,t_max_e5l
78404,0.8700661939013685,q_mm_day,prcp_e5l
12315,0.522402053276622,t_min_e5l,t_max_e5l
11676,0.8923643724067067,q_mm_day,t_min_e5l
4005,0.5112820426225564,prcp_e5l,prcp_e5l
3603,0.8131469032762648,prcp_e5l,t_min_e5l
9169,0.7006545947799889,t_max_e5l,prcp_e5l
10308,0.8854030540785849,q_mm_day,t_max_e5l
78502,-0.9054545500020805,q_mm_day,prcp_e5l
72592,0.5244771447010751,prcp_e5l,t_max_e5l
75687,0.42680209350594434,q_mm_day,t_max_e5l
72696,0.33040521867524963,prcp_e5l,prcp_e5l
3076,0.677205499076475,prcp_e5l,prcp_e5l
70410,0.6444726170187953,q_mm_day,t_max_e5l
75658,0.024652787746038185,t_min_e5l,t_max_e5l
77370,0.5471719611570474,q_mm_day,t_min_e5l
9215,0.7929342370833533,q_mm_day,t_min_e5l
80236,0.7793647424280474,q_mm_day,t_min_e5l
77245,-2.9410435583640857,q_mm_day,t_min_e5l
75387,0.1868733463074983,q_mm_day,t_max_e5l
75608,0.4133376053027489,t_max_e5l,t_max_e5l
7203,0.7285675376938672,prcp_e5l,t_min_e5l
71268,0.690159433238384,q_mm_day,t_min_e5l
75648,0.28266810569585477,q_mm_day,t_min_e5l
78111,0.8314687501139247,q_mm_day,t_max_e5l
80172,0.6155394875199255,prcp_e5l,prcp_e5l
5583,-0.03287688274885858,prcp_e5l,prcp_e5l
78501,0.3084231332681576,q_mm_day,t_max_e5l
4085,0.6822268248119934,t_min_e5l,t_min_e5l
10460,0.9314878419789161,t_min_e5l,t_max_e5l
11622,0.9186270046519724,q_mm_day,t_max_e5l
9264,0.7039717672727641,t_max_e5l,t_min_e5l
7168,0.48704699383054806,q_mm_day,t_min_e5l
49114,0.7716089722203019,q_mm_day,t_min_e5l
5607,0.3761302952653467,q_mm_day,t_min_e5l
71186,0.4006648229266656,q_mm_day,t_min_e5l
75273,0.5615828730109529,t_max_e5l,t_max_e5l
4175,0.7519005317560605,q_mm_day,t_max_e5l
5085,0.7554828444842406,q_mm_day,t_max_e5l
3085,0.856009857634871,q_mm_day,t_min_e5l
75428,0.18548074563610473,q_mm_day,t_min_e5l
75203,0.5565826264479818,prcp_e5l,prcp_e5l
10423,0.7417900775838833,q_mm_day,prcp_e5l
10584,0.4379771817717071,q_mm_day,prcp_e5l
10392,0.37124066398886335,prcp_e5l,t_max_e5l
76454,0.8139098508169087,q_mm_day,t_max_e5l
12511,0.7037256401426255,prcp_e5l,t_min_e5l
10048,0.7921750253624017,q_mm_day,prcp_e5l
75259,-0.008960636899583374,q_mm_day,t_min_e5l
11628,0.5317607134637055,t_max_e5l,prcp_e5l
1566,0.6454742753829018,prcp_e5l,t_min_e5l
83459,0.46797424933593934,q_mm_day,t_min_e5l
76089,0.6836165993042841,prcp_e5l,t_max_e5l
84192,0.9325841599859137,q_mm_day,t_min_e5l
4179,0.7110972019355957,q_mm_day,t_min_e5l
70217,0.4275589173191616,q_mm_day,t_min_e5l
9520,0.6791392023336529,q_mm_day,t_max_e5l
84354,0.14546427410255114,q_mm_day,prcp_e5l
9342,0.6577389117351988,t_min_e5l,t_max_e5l
11351,0.7602797018181868,q_mm_day,t_max_e5l
74425,0.8857771059517893,q_mm_day,t_min_e5l
72281,0.7952042832378099,q_mm_day,prcp_e5l
4095,0.5666291261917864,q_mm_day,t_max_e5l
76363,0.697528032536328,q_mm_day,t_min_e5l
75121,0.44378328269061196,t_max_e5l,t_max_e5l
9290,0.663089999474215,prcp_e5l,t_max_e5l
49058,0.7761489242682952,prcp_e5l,t_max_e5l
72008,0.9561317453136401,q_mm_day,prcp_e5l
80160,0.6371941763538708,q_mm_day,prcp_e5l
78191,-7.019843197370129,q_mm_day,t_max_e5l
80204,0.7284702109988384,t_max_e5l,t_max_e5l
48071,0.5762361381587618,q_mm_day,t_min_e5l
8321,0.6323653685290953,q_mm_day,t_max_e5l
7031,0.3463059985054777,t_min_e5l,t_max_e5l
72610,0.8863018550746523,q_mm_day,t_min_e5l
10042,0.9470479361144859,q_mm_day,t_max_e5l
48056,0.9457775120205965,q_mm_day,t_max_e5l
3201,0.46603053500799196,prcp_e5l,prcp_e5l
70158,0.7286948291838595,t_max_e5l,prcp_e5l
72721,0.5899062551049823,prcp_e5l,prcp_e5l
48006,0.8045025613727639,t_min_e5l,t_max_e5l
78394,0.915018186681575,q_mm_day,t_min_e5l
77189,0.5347578115915945,q_mm_day,t_min_e5l
10632,0.6131189373098416,q_mm_day,t_min_e5l
5277,0.754767793662218,q_mm_day,t_max_e5l
76690,0.5292483929828287,t_max_e5l,t_max_e5l
48099,0.6974216259043282,q_mm_day,prcp_e5l
10587,0.750011069986783,q_mm_day,t_max_e5l
9383,0.5604408536659651,q_mm_day,t_min_e5l
11337,0.8314881556333164,t_min_e5l,t_max_e5l
75266,0.4500281656079478,q_mm_day,t_max_e5l
75394,0.37345527411200774,q_mm_day,prcp_e5l
77130,0.27827259992359643,q_mm_day,t_max_e5l
75518,0.44381430194131277,q_mm_day,t_min_e5l
10430,0.8781599395422242,q_mm_day,t_max_e5l
75209,0.75852349725231,q_mm_day,t_min_e5l
75573,-0.34669341568727696,t_min_e5l,prcp_e5l
10194,0.3981594892764826,q_mm_day,t_max_e5l
10216,0.6022762996695549,q_mm_day,t_max_e5l
48079,0.8980941689290981,q_mm_day,t_max_e5l
72144,0.5894263992868973,q_mm_day,t_min_e5l
8356,0.6575617112571308,q_mm_day,t_max_e5l
9323,0.752253408841606,q_mm_day,t_min_e5l
8291,0.6170548129775741,prcp_e5l,t_max_e5l
5135,0.5877462911379527,t_max_e5l,t_min_e5l
6414,0.5218329304931772,q_mm_day,t_max_e5l
77292,-0.8367376796311206,q_mm_day,t_min_e5l
75110,0.5253288833124796,t_min_e5l,t_min_e5l
12430,0.6836678517020243,q_mm_day,t_min_e5l
74438,0.7268810044881173,prcp_e5l,t_min_e5l
2058,0.8672424205474758,t_max_e5l,prcp_e5l
78165,0.6958202881333804,prcp_e5l,t_max_e5l
75453,0.23590246708372875,q_mm_day,t_min_e5l
77152,0.35658481593436553,q_mm_day,t_max_e5l
5328,0.5005767829984769,q_mm_day,t_min_e5l
70378,0.5218744958955097,q_mm_day,t_min_e5l
76007,0.6986411051844958,q_mm_day,t_max_e5l
10177,0.7230656452814075,q_mm_day,prcp_e5l
6349,0.4459487080111425,q_mm_day,prcp_e5l
70213,0.5692924200145391,t_max_e5l,t_min_e5l
19118,-0.08424947593006982,t_min_e5l,t_min_e5l
72559,0.8184454699540182,q_mm_day,t_max_e5l
76423,0.37125184766610875,t_min_e5l,prcp_e5l
70102,-0.26158621746636324,q_mm_day,prcp_e5l
9404,0.8100414808256096,q_mm_day,t_min_e5l
9341,0.7659365209600764,q_mm_day,t_min_e5l
3159,0.7796832209531696,t_max_e5l,t_max_e5l
84011,0.6203410314294455,q_mm_day,t_min_e5l
76649,0.4782606885436411,t_min_e5l,t_min_e5l
5613,0.5423582786781052,prcp_e5l,prcp_e5l
12202,0.4710486812926509,t_min_e5l,t_max_e5l
9294,0.5101068355846374,q_mm_day,t_max_e5l
11308,0.8086081346667446,t_min_e5l,t_min_e5l
5132,0.2649195491187767,q_mm_day,prcp_e5l
10713,0.28691273095671976,q_mm_day,prcp_e5l
77288,0.4944656249305647,t_max_e5l,prcp_e5l
77179,0.35036520877321264,q_mm_day,prcp_e5l
75527,0.017313866605208394,prcp_e5l,t_max_e5l
77409,-1.445779736513492,q_mm_day,t_min_e5l
78054,-0.21709895820980085,q_mm_day,prcp_e5l
5358,0.8619386027851277,t_min_e5l,t_max_e5l
78138,0.7652724371124646,q_mm_day,prcp_e5l
9343,0.5700939623010866,q_mm_day,prcp_e5l
8097,0.8476652133367941,prcp_e5l,prcp_e5l
8361,0.6130894811523875,q_mm_day,t_max_e5l
8411,0.3379725709451953,t_min_e5l,t_max_e5l
5758,0.567148802224933,q_mm_day,t_min_e5l
49095,0.6020744181048938,q_mm_day,t_max_e5l
76462,0.5032232012570252,prcp_e5l,prcp_e5l
77231,0.1803570043877627,t_min_e5l,t_min_e5l
7072,0.9273324544507555,q_mm_day,t_min_e5l
48110,0.642371079749765,t_max_e5l,t_max_e5l
75359,0.4156137818461071,t_min_e5l,t_max_e5l
5336,0.8543554054276493,q_mm_day,t_min_e5l
9256,0.48488254621903126,prcp_e5l,t_max_e5l
10220,0.6440437753111548,q_mm_day,prcp_e5l
10369,0.46444001638956733,q_mm_day,t_max_e5l
11502,0.8833143422323791,q_mm_day,t_min_e5l
5171,0.5520801009069857,q_mm_day,t_max_e5l
71086,0.5826879780106162,q_mm_day,t_max_e5l
72096,0.8892118619038076,t_min_e5l,t_min_e5l
19382,0.8139245487692696,t_max_e5l,t_max_e5l
10066,0.8385857061778609,q_mm_day,t_min_e5l
75274,0.6175718174573019,prcp_e5l,t_max_e5l
83266,0.6183953704573201,t_max_e5l,t_min_e5l
10384,0.5863457223342516,t_max_e5l,t_min_e5l
78391,0.8368023875044658,q_mm_day,prcp_e5l
9253,0.8116722011236637,q_mm_day,prcp_e5l
76644,0.28405372425081177,q_mm_day,prcp_e5l
77201,0.14692997270609298,prcp_e5l,t_min_e5l
76519,0.5545037525428131,t_max_e5l,t_min_e5l
5461,0.44980228083653084,t_min_e5l,t_min_e5l
70512,0.7520589391218047,t_min_e5l,t_min_e5l
11473,0.42680241024239374,q_mm_day,t_max_e5l
76408,0.5724709523614884,q_mm_day,t_max_e5l
75208,0.877873684525976,q_mm_day,prcp_e5l
84346,0.9070519451156861,t_min_e5l,prcp_e5l
3001,0.7401554000440697,t_max_e5l,t_max_e5l
7015,0.48137087353355923,t_min_e5l,t_max_e5l
8251,0.5748382037039397,q_mm_day,t_max_e5l
5347,0.8460545078905654,t_min_e5l,prcp_e5l
75361,0.39268517049680995,q_mm_day,t_max_e5l
5280,0.7446799455433568,q_mm_day,t_min_e5l
72083,0.9615779794401119,q_mm_day,prcp_e5l
2180,0.6569008183067865,t_max_e5l,t_max_e5l
10176,0.7506541086505842,q_mm_day,t_min_e5l
72668,0.828816104622919,t_max_e5l,t_max_e5l
76321,0.06680647854449673,t_min_e5l,prcp_e5l
80222,0.12869914593510612,prcp_e5l,prcp_e5l
7176,0.12778053604778528,q_mm_day,t_max_e5l
72246,0.730632230707345,q_mm_day,t_max_e5l
70284,0.6852250994615974,q_mm_day,t_min_e5l
84302,0.8263100841415245,q_mm_day,prcp_e5l
10205,0.7260843677473556,t_max_e5l,t_min_e5l
72459,0.22784655763807116,t_max_e5l,t_min_e5l
78507,0.3673928169076137,q_mm_day,t_max_e5l
70147,0.5427929666824448,q_mm_day,t_min_e5l
4071,0.7207922477073194,q_mm_day,t_max_e5l
3218,0.7165603847051942,q_mm_day,t_min_e5l
76217,0.45622044462625144,q_mm_day,t_max_e5l
72055,0.7285047040587721,t_max_e5l,t_min_e5l
9385,0.6435405347879262,q_mm_day,t_min_e5l
8364,0.6489805431380894,q_mm_day,t_min_e5l
84315,0.7029927711542403,q_mm_day,t_min_e5l
12061,0.5670149778945635,q_mm_day,t_min_e5l
2090,0.9293190443899918,q_mm_day,t_max_e5l
76416,0.4510598709667757,t_min_e5l,t_max_e5l
72450,-0.25090192427437685,t_max_e5l,t_max_e5l
80220,0.16295451174924513,q_mm_day,t_min_e5l
84157,0.2689720643988369,q_mm_day,prcp_e5l
84312,0.8255826618065151,t_min_e5l,t_max_e5l
78529,0.6595498492661798,prcp_e5l,prcp_e5l
9213,0.8082557167381771,q_mm_day,t_min_e5l
76318,0.6487844953164361,t_max_e5l,t_min_e5l
10264,0.8096820237158137,prcp_e5l,prcp_e5l
10641,0.6211553819436033,t_min_e5l,t_min_e5l
84803,0.6311936805994971,t_max_e5l,t_min_e5l
8139,0.1268840917798938,t_max_e5l,t_min_e5l
8313,0.47636511418645844,t_min_e5l,t_max_e5l
78078,0.15088668520489723,q_mm_day,t_max_e5l
3334,0.013268109846976572,t_min_e5l,prcp_e5l
11500,0.5004670581063089,prcp_e5l,t_max_e5l
80157,0.8662350104567712,prcp_e5l,prcp_e5l
48085,0.6322231529751225,q_mm_day,t_max_e5l
48058,0.8487636438203845,q_mm_day,prcp_e5l
79261,0.3326792960390721,q_mm_day,prcp_e5l
