gauge_id,for_pc_sse,crp_pc_sse,inu_pc_ult,ire_pc_sse,lka_pc_use,prm_pc_sse,pst_pc_sse,cly_pc_sav,slt_pc_sav,snd_pc_sav,kar_pc_sse,urb_pc_sse,gwt_cm_sav,lkv_mc_usu,rev_mc_usu,sgr_dk_sav,slp_dg_sav,ws_area,ele_mt_sav
10620,1.5363211743533611,0.9812635369598866,3.2623447477817535,1.4958148822188377,1.9366882741451263,64.86660242080688,4.337566718459129,1.4263435266911983,1.4129094779491425,1.7660712823271751,0.9299458004534245,0.996012706309557,0.9955296292901039,2.6406345888972282,0.40999017655849457,1.6547339037060738,5.7601287961006165,1.4695621095597744,2.1215319633483887
4197,1.2696814723312855,3.9605602622032166,1.1178559623658657,3.3769063651561737,4.246914014220238,1.0643906891345978,2.4710819125175476,1.5184907242655754,1.5111428685486317,1.0521681047976017,39.45307433605194,7.878952473402023,0.8782517164945602,2.3624325171113014,0.6872638128697872,3.757716715335846,10.071729123592377,4.175709560513496,9.1456800699234
8306,0.6430099718272686,38.20955455303192,0.7198312319815159,0.6633289158344269,4.847274348139763,0.9070428088307381,4.812509194016457,2.5062832981348038,4.6287838369607925,5.7272303849458694,7.971286773681641,2.0115381106734276,2.0396430045366287,3.090566396713257,5.116057023406029,1.2341775931417942,8.078911155462265,3.217814862728119,3.575151413679123
78614,9.92104560136795,0.8255977183580399,0.7225368171930313,2.2220363840460777,1.7758281901478767,1.0249877348542213,2.632831409573555,5.088431015610695,5.096454545855522,1.2393824756145477,8.493590354919434,3.075307421386242,6.188953295350075,31.288260221481323,0.7661421317607164,2.8603188693523407,4.300021007657051,1.3793429359793663,11.09892725944519
5287,0.6300767883658409,5.508375912904739,7.658359408378601,5.155207589268684,1.1966551654040813,6.31798729300499,0.7645453792065382,1.0574176907539368,2.186409942805767,2.317659929394722,2.3227453231811523,7.2609543800354,2.4678047746419907,28.916683793067932,1.491776667535305,1.0097645223140717,10.177813470363617,8.894352614879608,4.66541014611721
2198,1.233185175806284,0.8389326743781567,0.5458192434161901,10.376235097646713,4.460650309920311,4.9973249435424805,4.6930942684412,3.321990743279457,0.5676888860762119,5.50120547413826,2.0098285749554634,27.442285418510437,3.852466866374016,1.2558707036077976,6.761648505926132,2.1760817617177963,3.9705857634544373,6.9405801594257355,9.054523706436157
10566,11.685455590486526,2.415282092988491,0.5268282257020473,7.421473413705826,1.0577932931482792,11.944103240966797,22.854001820087433,1.3506976887583733,1.3453448191285133,2.7957292273640633,5.406184121966362,4.100604355335236,8.243553340435028,7.203090190887451,0.9385176934301853,2.593281865119934,5.247117206454277,1.809338666498661,1.0616053827106953
77112,0.34900063183158636,3.2892223447561264,0.8959125727415085,2.5276975706219673,4.3821994215250015,10.401219874620438,5.312545970082283,20.0705423951149,0.8984911255538464,1.347598247230053,3.1140469014644623,5.1326025277376175,2.5024443864822388,9.630466252565384,5.21099828183651,7.728424668312073,1.544785499572754,13.401173055171967,2.2606268525123596
76646,22.73067533969879,0.5633068270981312,2.0692026242613792,2.239873446524143,1.9185161218047142,3.2779771834611893,0.578554067760706,7.496482878923416,0.9878137148916721,8.007505536079407,5.475222319364548,1.3138038106262684,2.1285152062773705,11.794989556074142,3.7720441818237305,11.252859234809875,5.663123726844788,2.1621214225888252,6.567413359880447
78275,0.6117543671280146,3.940773755311966,2.516677789390087,1.9181223586201668,3.790295124053955,3.4595102071762085,4.691155254840851,11.556188017129898,0.6977351382374763,0.8446871303021908,2.094060555100441,7.241181284189224,4.538963362574577,34.81810688972473,2.680378407239914,0.8630319498479366,7.934260368347168,1.440343912690878,4.36277762055397
75033,10.513120144605637,3.1230736523866653,0.6835686042904854,3.174387291073799,8.836065977811813,1.547088660299778,1.211095880717039,14.251066744327545,1.4343542978167534,3.136606514453888,3.1054645776748657,2.1655844524502754,1.2574332766234875,6.3878171145915985,0.5121201276779175,20.524106919765472,2.623346820473671,4.160774871706963,11.352922022342682
71199,7.467987388372421,3.1043190509080887,12.96088695526123,6.26436248421669,0.21451173815876245,8.693166077136993,1.597178727388382,5.7878050953149796,11.114121228456497,2.495294064283371,9.926439821720123,5.141445994377136,8.616211265325546,3.5406529903411865,4.698223248124123,1.065101195126772,4.051778092980385,2.3022450506687164,0.9582650847733021
75236,1.570543646812439,4.189398884773254,10.551822185516357,0.7970177568495274,2.589096315205097,5.7631030678749084,1.0012023150920868,1.0024452582001686,6.7879654467105865,1.0802407748997211,0.8513723500072956,14.204062521457672,10.712683200836182,9.740377217531204,1.6883427277207375,3.164723515510559,2.023678831756115,18.291808664798737,3.9901211857795715
11637,24.234585464000702,7.279210537672043,0.6500877439975739,5.109789222478867,3.3614903688430786,9.946702420711517,4.0810514241456985,0.9207841008901596,9.199608117341995,0.9901028126478195,3.6998912692070007,7.787185162305832,7.01647475361824,0.9791367687284946,2.224264293909073,2.383524365723133,0.7294765207916498,2.289743348956108,7.116887718439102
76489,4.12975512444973,1.739620789885521,0.8672985248267651,9.033407270908356,3.2440010458230972,0.9101283736526966,6.557454168796539,5.920475348830223,6.313491612672806,1.2605296447873116,15.58476835489273,10.674209892749786,8.733291178941727,8.104659616947174,0.27999142184853554,3.354121372103691,7.3571063578128815,3.2708633691072464,2.6648251339793205
70175,28.018996119499207,1.5352962538599968,4.786715656518936,0.8399619720876217,1.768435351550579,0.5447879433631897,3.077191300690174,3.791195899248123,14.81560468673706,11.047972738742828,10.263390094041824,2.5190284475684166,1.4699659310281277,2.078591100871563,1.512668188661337,3.4997887909412384,1.318647339940071,1.3464273884892464,5.765333399176598
8379,2.1842386573553085,11.055918037891388,5.711322650313377,7.018841058015823,3.4116413444280624,3.587135300040245,8.215880393981934,2.6747168973088264,5.021879076957703,0.4561633802950382,0.8101895451545715,1.7693199217319489,9.833261370658875,0.6927296984940767,10.913006216287613,3.155382350087166,1.1831012554466724,19.748644530773163,2.556627430021763
70242,1.7774669453501701,1.216031052172184,50.60529708862305,1.5769468620419502,7.305442541837692,4.11137081682682,5.6055620312690735,1.12393070012331,1.3225964270532131,4.731227084994316,3.515087813138962,2.0860346034169197,0.771559402346611,6.105829030275345,0.8250984363257885,3.0611077323555946,1.162116415798664,0.7054587360471487,2.3918375372886658
82060,0.8968853391706944,9.63117703795433,2.2196222096681595,10.086148232221603,16.474027931690216,3.4023314714431763,0.3928018733859062,2.073441632091999,2.4954481050372124,17.06119328737259,1.4648590236902237,6.52981773018837,1.4084831811487675,5.610316246747971,5.258983746170998,3.2206837087869644,1.4798620715737343,1.2674413621425629,9.026473760604858
7029,9.888359159231186,5.067262798547745,17.981882393360138,1.2631138786673546,0.8774518966674805,1.4528237283229828,3.0548974871635437,2.5031501427292824,18.889695405960083,0.9154610335826874,8.920645713806152,1.529819332063198,0.9835029020905495,2.1519720554351807,11.178258806467056,2.370004542171955,1.106240600347519,2.4047646671533585,7.460692524909973
78004,2.492704428732395,1.528952270746231,1.7253614962100983,51.644331216812134,1.0605920106172562,6.747487187385559,1.3724773190915585,2.7196506038308144,0.2756248228251934,1.6585245728492737,3.4040022641420364,3.415853902697563,2.9530763626098633,4.559579119086266,1.803627610206604,3.7159085273742676,4.648478701710701,3.4270115196704865,0.8467622101306915
76324,0.7891766726970673,4.819010943174362,4.167523980140686,5.191094800829887,0.8837698958814144,3.185577318072319,6.623394042253494,14.246805012226105,3.364046663045883,4.179500043392181,0.6515973247587681,9.185849875211716,0.6083616055548191,3.291488438844681,1.1891850270330906,5.830163508653641,6.729605048894882,1.921011507511139,23.142841458320618
12115,16.788725554943085,5.458247289061546,4.689321294426918,6.683522462844849,0.9692688472568989,1.3944358564913273,9.245502948760986,2.871382422745228,0.6399543024599552,5.920253694057465,1.4724340289831161,6.400289386510849,0.6272136233747005,1.0801001451909542,1.586337760090828,6.5361388027668,7.514502108097076,3.917926549911499,16.20444804430008
