date,level
2023-02-18,409.0
2023-02-19,414.0
2023-02-20,405.75
2023-02-21,409.25
2023-02-22,408.6666666666667
2023-02-23,407.0
2023-02-24,408.0
2023-02-25,407.25
2023-02-26,407.0
2023-02-27,409.0
