date,level
2023-02-19,93.0
2023-02-20,93.0
2023-02-21,93.0
2023-02-22,92.0
2023-02-23,92.0
2023-02-24,92.0
2023-02-25,92.0
2023-02-26,92.0
2023-02-27,91.0
