date,level
2023-02-19,225.0
2023-02-20,222.0
2023-02-21,222.0
2023-02-22,220.0
2023-02-23,230.0
2023-02-24,228.0
2023-02-25,228.0
2023-02-26,228.0
2023-02-27,230.0
