date,level
2023-02-19,437.0
2023-02-20,435.0
2023-02-21,436.0
2023-02-22,447.0
2023-02-23,454.0
2023-02-24,444.0
2023-02-25,441.0
2023-02-26,441.0
2023-02-27,440.0
