date,level
2023-02-19,132.0
2023-02-20,108.0
2023-02-21,120.0
2023-02-22,163.0
2023-02-23,101.0
2023-02-24,97.0
2023-02-25,84.0
2023-02-26,127.0
2023-02-27,105.0
