date,level
2023-02-19,225.0
2023-02-20,224.0
2023-02-21,224.0
2023-02-22,225.0
2023-02-23,
2023-02-24,225.0
2023-02-25,223.0
2023-02-26,224.0
2023-02-27,224.0
