date,level
2023-02-19,182.0
2023-02-20,182.0
2023-02-21,183.0
2023-02-22,183.0
2023-02-23,183.0
2023-02-24,184.0
2023-02-25,184.0
2023-02-26,184.0
2023-02-27,184.0
