date,level
2023-02-19,303.0
2023-02-20,300.0
2023-02-21,295.0
2023-02-22,293.0
2023-02-23,289.0
2023-02-24,283.0
2023-02-25,279.0
2023-02-26,275.0
2023-02-27,269.0
