date,level
2023-02-19,-38.0
2023-02-20,-39.0
2023-02-21,-40.0
2023-02-22,-40.0
2023-02-23,-40.0
2023-02-24,-41.0
2023-02-25,-42.0
2023-02-26,-42.0
2023-02-27,-40.0
