date,level
2023-02-19,589.0
2023-02-20,589.0
2023-02-21,587.0
2023-02-22,590.0
2023-02-23,585.0
2023-02-24,585.0
2023-02-25,584.0
2023-02-26,583.0
2023-02-27,583.0
