date,level
2023-02-19,215.0
2023-02-20,218.0
2023-02-21,223.0
2023-02-22,231.0
2023-02-23,253.0
2023-02-24,261.0
2023-02-25,254.0
2023-02-26,241.0
2023-02-27,238.0
