date,level
2023-02-19,-15.0
2023-02-20,-15.0
2023-02-21,-14.0
2023-02-22,-14.0
2023-02-23,
2023-02-24,-14.0
2023-02-25,
2023-02-26,-10.0
2023-02-27,-6.0
