date,level
2023-02-19,140.0
2023-02-20,138.0
2023-02-21,137.0
2023-02-22,135.0
2023-02-23,132.0
2023-02-24,131.0
2023-02-25,130.0
2023-02-26,129.0
2023-02-27,130.0
