date,level
2023-02-19,462.0
2023-02-20,490.0
2023-02-21,488.0
2023-02-22,492.0
2023-02-23,499.0
2023-02-24,491.0
2023-02-25,473.0
2023-02-26,475.0
2023-02-27,479.0
