date,level
2023-02-19,403.0
2023-02-20,471.0
2023-02-21,485.0
2023-02-22,463.0
2023-02-23,449.0
2023-02-24,422.0
2023-02-25,415.0
2023-02-26,416.0
2023-02-27,447.0
