date,level
2023-02-19,-108.0
2023-02-20,-112.0
2023-02-21,-114.0
2023-02-22,-117.0
2023-02-23,-120.0
2023-02-24,-124.0
2023-02-25,-128.0
2023-02-26,-127.0
2023-02-27,-125.0
