date,level
2023-02-19,282.0
2023-02-20,280.0
2023-02-21,277.0
2023-02-22,273.0
2023-02-23,267.0
2023-02-24,263.0
2023-02-25,258.0
2023-02-26,252.0
2023-02-27,248.0
