date,level
2023-02-19,177.0
2023-02-20,177.0
2023-02-21,177.0
2023-02-22,177.0
2023-02-23,176.0
2023-02-24,176.0
2023-02-25,176.0
2023-02-26,175.0
2023-02-27,175.0
