date,level
2023-02-19,102.0
2023-02-20,107.0
2023-02-21,108.0
2023-02-22,104.0
2023-02-23,101.0
2023-02-24,98.0
2023-02-25,97.0
2023-02-26,104.0
2023-02-27,111.0
