date,level
2023-02-19,341.0
2023-02-20,341.5
2023-02-21,343.0
2023-02-22,342.8
2023-02-23,342.5
2023-02-24,343.0
2023-02-25,343.0
2023-02-26,344.8
2023-02-27,346.0
