date,level
2023-02-19,-66.0
2023-02-20,-65.0
2023-02-21,-65.0
2023-02-22,-67.0
2023-02-23,-68.0
2023-02-24,-68.0
2023-02-25,-68.0
2023-02-26,-69.0
2023-02-27,-70.0
