date,level
2023-02-19,605.0
2023-02-20,609.0
2023-02-21,600.0
2023-02-22,610.0
2023-02-23,599.0
2023-02-24,604.0
2023-02-25,604.0
2023-02-26,603.0
2023-02-27,604.0
