date,level
2023-02-19,389.0
2023-02-20,385.0
2023-02-21,381.0
2023-02-22,
2023-02-23,375.0
2023-02-24,373.0
2023-02-25,371.0
2023-02-26,371.0
2023-02-27,371.0
