date,level
2023-02-19,484.0
2023-02-20,482.0
2023-02-21,481.0
2023-02-22,480.0
2023-02-23,479.0
2023-02-24,480.0
2023-02-25,480.0
2023-02-26,480.0
2023-02-27,478.0
