date,level
2023-02-19,402.0
2023-02-20,477.0
2023-02-21,518.0
2023-02-22,429.0
2023-02-23,417.0
2023-02-24,462.0
2023-02-25,529.0
2023-02-26,591.0
2023-02-27,601.0
