date,level
2023-02-19,65.0
2023-02-20,81.0
2023-02-21,113.0
2023-02-22,104.0
2023-02-23,97.0
2023-02-24,84.0
2023-02-25,78.0
2023-02-26,75.0
2023-02-27,79.0
