date,level
2023-02-19,303.0
2023-02-20,
2023-02-21,311.0
2023-02-22,311.0
2023-02-23,304.0
2023-02-24,302.0
2023-02-25,308.0
2023-02-26,310.0
2023-02-27,352.0
