date,level
2023-02-19,86.0
2023-02-20,90.0
2023-02-21,56.0
2023-02-22,50.0
2023-02-23,52.0
2023-02-24,56.0
2023-02-25,74.0
2023-02-26,64.0
2023-02-27,58.0
