date,level
2023-02-19,315.0
2023-02-20,315.0
2023-02-21,314.0
2023-02-22,313.0
2023-02-23,314.0
2023-02-24,314.0
2023-02-25,314.0
2023-02-26,314.0
2023-02-27,314.0
