date,level
2023-02-19,385.0
2023-02-20,385.0
2023-02-21,385.0
2023-02-22,385.0
2023-02-23,385.0
2023-02-24,385.0
2023-02-25,386.0
2023-02-26,386.0
2023-02-27,386.0
