date,level
2023-02-19,306.0
2023-02-20,298.0
2023-02-21,296.0
2023-02-22,293.0
2023-02-23,287.0
2023-02-24,283.0
2023-02-25,279.0
2023-02-26,274.0
2023-02-27,270.0
