date,level
2023-02-19,202.0
2023-02-20,200.0
2023-02-21,200.0
2023-02-22,
2023-02-23,199.0
2023-02-24,198.0
2023-02-25,198.0
2023-02-26,198.0
2023-02-27,198.0
