date,level
2023-02-19,216.0
2023-02-20,215.0
2023-02-21,216.0
2023-02-22,218.0
2023-02-23,218.0
2023-02-24,218.0
2023-02-25,218.0
2023-02-26,218.0
2023-02-27,218.0
