date,level
2023-02-19,103.0
2023-02-20,112.0
2023-02-21,110.0
2023-02-22,102.0
2023-02-23,92.0
2023-02-24,94.0
2023-02-25,100.0
2023-02-26,109.0
2023-02-27,121.0
