date,level
2023-02-19,106.0
2023-02-20,105.0
2023-02-21,105.0
2023-02-22,104.0
2023-02-23,104.0
2023-02-24,104.0
2023-02-25,104.0
2023-02-26,104.0
2023-02-27,104.0
