date,level
2023-02-19,670.0
2023-02-20,670.0
2023-02-21,673.0
2023-02-22,673.0
2023-02-23,674.0
2023-02-24,671.0
2023-02-25,670.0
2023-02-26,670.0
2023-02-27,675.0
