date,level
2023-02-19,45.0
2023-02-20,41.0
2023-02-21,36.0
2023-02-22,31.0
2023-02-23,26.0
2023-02-24,22.0
2023-02-25,20.0
2023-02-26,16.0
2023-02-27,13.0
