date,level
2023-02-19,244.0
2023-02-20,243.0
2023-02-21,243.0
2023-02-22,242.0
2023-02-23,241.0
2023-02-24,241.0
2023-02-25,240.0
2023-02-26,240.0
2023-02-27,239.0
