date,level
2023-02-19,103.0
2023-02-20,92.0
2023-02-21,96.0
2023-02-22,96.0
2023-02-23,92.0
2023-02-24,91.0
2023-02-25,89.0
2023-02-26,90.0
2023-02-27,93.0
