date,level
2023-02-19,131.0
2023-02-20,120.0
2023-02-21,129.0
2023-02-22,142.0
2023-02-23,139.0
2023-02-24,143.0
2023-02-25,144.0
2023-02-26,131.0
2023-02-27,120.0
