date,level
2023-02-19,3.0
2023-02-20,10.0
2023-02-21,7.0
2023-02-22,50.0
2023-02-23,25.0
2023-02-24,3.0
2023-02-25,-1.0
2023-02-26,2.0
2023-02-27,14.0
