date,level
2023-02-19,92.0
2023-02-20,92.0
2023-02-21,116.0
2023-02-22,114.0
2023-02-23,119.0
2023-02-24,108.0
2023-02-25,98.0
2023-02-26,96.0
2023-02-27,96.0
