date,level
2023-02-19,36.0
2023-02-20,36.0
2023-02-21,36.0
2023-02-22,37.0
2023-02-23,37.0
2023-02-24,35.0
2023-02-25,35.0
2023-02-26,35.0
2023-02-27,35.0
