date,level
2023-02-19,313.0
2023-02-20,314.0
2023-02-21,312.0
2023-02-22,308.0
2023-02-23,305.0
2023-02-24,307.0
2023-02-25,311.0
2023-02-26,313.0
2023-02-27,319.0
