date,level
2023-02-19,163.0
2023-02-20,163.0
2023-02-21,163.0
2023-02-22,163.0
2023-02-23,164.0
2023-02-24,164.0
2023-02-25,164.0
2023-02-26,164.0
2023-02-27,164.0
