date,level
2023-02-19,100.0
2023-02-20,93.0
2023-02-21,85.0
2023-02-22,80.0
2023-02-23,88.0
2023-02-24,97.0
2023-02-25,100.0
2023-02-26,101.0
2023-02-27,102.0
