date,level
2023-02-19,349.0
2023-02-20,349.0
2023-02-21,340.0
2023-02-22,338.0
2023-02-23,336.0
2023-02-24,334.0
2023-02-25,319.0
2023-02-26,306.0
2023-02-27,302.0
